,date,time,price,change,change(%),amount,volume
0,2023-07-25,15:30:00,70000,400,-0.57%,932015,13455373
1,2023-07-25,15:15:00,70000,500,-0.71%,316490,12523358
2,2023-07-25,15:10:00,70000,600,-0.85%,212827,12206868
3,2023-07-25,15:05:00,69900,600,-0.85%,175631,11994041
4,2023-07-25,15:00:00,69900,600,-0.85%,212193,11818410
5,2023-07-25,14:55:00,69900,600,-0.85%,138360,11606217
6,2023-07-25,14:50:00,69900,600,-0.85%,99314,11467857
7,2023-07-25,14:45:00,69900,600,-0.85%,89449,11368543
8,2023-07-25,14:40:00,69900,600,-0.85%,65685,11279094
9,2023-07-25,14:35:00,69900,600,-0.85%,95522,11213409
10,2023-07-25,14:30:00,69900,600,-0.85%,78978,11117887
11,2023-07-25,14:25:00,69900,600,-0.85%,322415,11038909
12,2023-07-25,14:20:00,69900,600,-0.85%,179819,10716494
13,2023-07-25,14:15:00,70000,600,-0.85%,327990,10536675
14,2023-07-25,14:10:00,70000,500,-0.71%,86358,10208685
15,2023-07-25,14:05:00,70000,500,-0.71%,73094,10122327
16,2023-07-25,14:00:00,70000,500,-0.71%,85068,10049233
17,2023-07-25,13:55:00,70000,500,-0.71%,137464,9964165
18,2023-07-25,13:50:00,70000,500,-0.71%,76667,9826701
19,2023-07-25,13:45:00,70000,500,-0.71%,52612,9750034
20,2023-07-25,13:40:00,70100,500,-0.71%,326798,9697422
21,2023-07-25,13:35:00,70100,400,-0.57%,64509,9370624
22,2023-07-25,13:30:00,70100,400,-0.57%,76575,9306115
23,2023-07-25,13:25:00,70100,400,-0.57%,78632,9229540
24,2023-07-25,13:20:00,70100,400,-0.57%,54134,9150908
25,2023-07-25,13:15:00,70100,400,-0.57%,39028,9096774
26,2023-07-25,13:10:00,70100,400,-0.57%,62206,9057746
27,2023-07-25,13:05:00,70100,400,-0.57%,47574,8995540
28,2023-07-25,13:00:00,70200,400,-0.57%,209868,8947966
29,2023-07-25,12:55:00,70200,400,-0.57%,524401,8738098
30,2023-07-25,12:50:00,70100,400,-0.57%,50899,8213697
31,2023-07-25,12:45:00,70100,400,-0.57%,63546,8162798
32,2023-07-25,12:40:00,70100,400,-0.57%,52650,8099252
33,2023-07-25,12:35:00,70100,400,-0.57%,53199,8046602
34,2023-07-25,12:30:00,70100,400,-0.57%,66388,7993403
35,2023-07-25,12:25:00,70100,400,-0.57%,52504,7927015
36,2023-07-25,12:20:00,70100,400,-0.57%,54246,7874511
37,2023-07-25,12:15:00,70100,400,-0.57%,37922,7820265
38,2023-07-25,12:10:00,70100,400,-0.57%,52105,7782343
39,2023-07-25,12:05:00,70100,400,-0.57%,41780,7730238
40,2023-07-25,12:00:00,70100,400,-0.57%,67747,7688458
41,2023-07-25,11:55:00,70100,400,-0.57%,73175,7620711
42,2023-07-25,11:50:00,70100,400,-0.57%,52682,7547536
43,2023-07-25,11:45:00,70100,400,-0.57%,46240,7494854
44,2023-07-25,11:40:00,70100,400,-0.57%,43608,7448614
45,2023-07-25,11:35:00,70100,400,-0.57%,42653,7405006
46,2023-07-25,11:30:00,70100,400,-0.57%,45395,7362353
47,2023-07-25,11:25:00,70100,400,-0.57%,64962,7316958
48,2023-07-25,11:20:00,70100,400,-0.57%,72389,7251996
49,2023-07-25,11:15:00,70100,400,-0.57%,59177,7179607
50,2023-07-25,11:10:00,70100,400,-0.57%,70053,7120430
51,2023-07-25,11:05:00,70100,400,-0.57%,52946,7050377
52,2023-07-25,11:00:00,70100,400,-0.57%,53271,6997431
53,2023-07-25,10:55:00,70100,400,-0.57%,40101,6944160
54,2023-07-25,10:50:00,70100,500,-0.71%,182794,6904059
55,2023-07-25,10:45:00,70100,500,-0.71%,258160,6721265
56,2023-07-25,10:40:00,70100,500,-0.71%,319559,6463105
57,2023-07-25,10:35:00,70100,400,-0.57%,38682,6143546
58,2023-07-25,10:30:00,70100,500,-0.71%,331450,6104864
59,2023-07-25,10:25:00,70000,500,-0.71%,109300,5773414
60,2023-07-25,10:20:00,70000,500,-0.71%,85844,5664114
61,2023-07-25,10:15:00,70100,500,-0.71%,220152,5578270
62,2023-07-25,10:10:00,70100,400,-0.57%,60892,5358118
63,2023-07-25,10:05:00,70100,400,-0.57%,83295,5297226
64,2023-07-25,10:00:00,70100,400,-0.57%,71572,5213931
65,2023-07-25,09:55:00,70100,400,-0.57%,55215,5142359
66,2023-07-25,09:50:00,70100,400,-0.57%,92900,5087144
67,2023-07-25,09:45:00,70200,400,-0.57%,310680,4994244
68,2023-07-25,09:40:00,70100,500,-0.71%,581750,4683564
69,2023-07-25,09:35:00,70100,400,-0.57%,97909,4101814
70,2023-07-25,09:30:00,70200,400,-0.57%,176437,4003905
71,2023-07-25,09:25:00,70200,300,-0.43%,79195,3827468
72,2023-07-25,09:20:00,70400,300,0.00%,484176,3748273
73,2023-07-25,09:15:00,70400,200,0.00%,152816,3264097
74,2023-07-25,09:10:00,70500,300,0.43%,850243,3111281
75,2023-07-25,09:05:00,70400,300,0.00%,518943,2261038
76,2023-07-25,09:00:00,70400,500,-0.71%,1742095,1742095
