,date,time,price,change,change(%),amount,volume
0,2025-08-07,15:30:00,70500,1700,2.47%,1370543,15005939
1,2025-08-07,15:15:00,70300,1500,2.18%,115862,13635396
2,2025-08-07,15:10:00,70300,1500,2.18%,90554,13519534
3,2025-08-07,15:05:00,70350,1550,2.25%,128373,13428980
4,2025-08-07,15:00:00,70400,1600,2.33%,138910,13300607
5,2025-08-07,14:55:00,70400,1600,2.33%,125046,13161697
6,2025-08-07,14:50:00,70400,1600,2.33%,225383,13036651
7,2025-08-07,14:45:00,70300,1500,2.18%,58996,12811268
8,2025-08-07,14:40:00,70300,1500,2.18%,54242,12752272
9,2025-08-07,14:35:00,70300,1500,2.18%,78920,12698030
10,2025-08-07,14:30:00,70300,1500,2.18%,49909,12619110
11,2025-08-07,14:25:00,70400,1600,2.33%,89280,12569201
12,2025-08-07,14:20:00,70400,1600,2.33%,293594,12479921
13,2025-08-07,14:15:00,70200,1400,2.03%,213695,12186327
14,2025-08-07,14:10:00,70100,1300,1.89%,46491,11972632
15,2025-08-07,14:05:00,70200,1400,2.03%,213624,11926141
16,2025-08-07,14:00:00,70200,1400,2.03%,56789,11712517
17,2025-08-07,13:55:00,70300,1500,2.18%,194498,11655728
18,2025-08-07,13:50:00,70300,1500,2.18%,58304,11461230
19,2025-08-07,13:45:00,70300,1500,2.18%,53155,11402926
20,2025-08-07,13:40:00,70300,1500,2.18%,153726,11349771
21,2025-08-07,13:35:00,70200,1400,2.03%,61937,11196045
22,2025-08-07,13:30:00,70300,1500,2.18%,162652,11134108
23,2025-08-07,13:25:00,70200,1400,2.03%,68133,10971456
24,2025-08-07,13:20:00,70200,1400,2.03%,118392,10903323
25,2025-08-07,13:15:00,70300,1500,2.18%,101955,10784931
26,2025-08-07,13:10:00,70300,1500,2.18%,84879,10682976
27,2025-08-07,13:05:00,70300,1500,2.18%,251607,10598097
28,2025-08-07,13:00:00,70100,1300,1.89%,53592,10346490
29,2025-08-07,12:55:00,70100,1300,1.89%,46019,10292898
30,2025-08-07,12:50:00,70100,1300,1.89%,44097,10246879
31,2025-08-07,12:45:00,70100,1300,1.89%,44572,10202782
32,2025-08-07,12:40:00,70100,1300,1.89%,78548,10158210
33,2025-08-07,12:35:00,70100,1300,1.89%,43836,10079662
34,2025-08-07,12:30:00,70200,1400,2.03%,159186,10035826
35,2025-08-07,12:25:00,70100,1300,1.89%,64734,9876640
36,2025-08-07,12:20:00,70200,1400,2.03%,157166,9811906
37,2025-08-07,12:15:00,70300,1500,2.18%,117931,9654740
38,2025-08-07,12:10:00,70200,1400,2.03%,42618,9536809
39,2025-08-07,12:05:00,70200,1400,2.03%,45405,9494191
40,2025-08-07,12:00:00,70200,1400,2.03%,97345,9448786
41,2025-08-07,11:55:00,70200,1400,2.03%,41531,9351441
42,2025-08-07,11:50:00,70200,1400,2.03%,41368,9309910
43,2025-08-07,11:45:00,70200,1400,2.03%,52018,9268542
44,2025-08-07,11:40:00,70300,1500,2.18%,101800,9216524
45,2025-08-07,11:35:00,70300,1500,2.18%,37280,9114724
46,2025-08-07,11:30:00,70300,1500,2.18%,46263,9077444
47,2025-08-07,11:25:00,70200,1400,2.03%,77654,9031181
48,2025-08-07,11:20:00,70300,1500,2.18%,74139,8953527
49,2025-08-07,11:15:00,70300,1500,2.18%,83349,8879388
50,2025-08-07,11:10:00,70300,1500,2.18%,117144,8796039
51,2025-08-07,11:05:00,70300,1500,2.18%,131948,8678895
52,2025-08-07,11:00:00,70300,1500,2.18%,261438,8546947
53,2025-08-07,10:55:00,70500,1700,2.47%,230583,8285509
54,2025-08-07,10:50:00,70500,1700,2.47%,92428,8054926
55,2025-08-07,10:45:00,70500,1700,2.47%,45198,7962498
56,2025-08-07,10:40:00,70600,1800,2.62%,208765,7917300
57,2025-08-07,10:35:00,70600,1800,2.62%,67216,7708535
58,2025-08-07,10:30:00,70600,1800,2.62%,80555,7641319
59,2025-08-07,10:25:00,70600,1800,2.62%,90391,7560764
60,2025-08-07,10:20:00,70600,1800,2.62%,277496,7470373
61,2025-08-07,10:15:00,70500,1700,2.47%,174839,7192877
62,2025-08-07,10:10:00,70600,1800,2.62%,171490,7018038
63,2025-08-07,10:05:00,70700,1900,2.76%,199010,6846548
64,2025-08-07,10:00:00,70600,1800,2.62%,165264,6647538
65,2025-08-07,09:55:00,70400,1600,2.33%,102960,6482274
66,2025-08-07,09:50:00,70350,1550,2.25%,225121,6379314
67,2025-08-07,09:45:00,70700,1900,2.76%,334013,6154193
68,2025-08-07,09:40:00,70800,2000,2.91%,563780,5820180
69,2025-08-07,09:35:00,70500,1700,2.47%,192252,5256400
70,2025-08-07,09:30:00,70400,1600,2.33%,265621,5064148
71,2025-08-07,09:25:00,70200,1400,2.03%,257841,4798527
72,2025-08-07,09:20:00,70100,1300,1.89%,491638,4540686
73,2025-08-07,09:15:00,70000,1200,1.74%,325562,4049048
74,2025-08-07,09:10:00,70000,1200,1.74%,541360,3723486
75,2025-08-07,09:05:00,70300,1500,2.18%,856375,3182126
76,2025-08-07,09:00:00,71000,2200,3.20%,2325751,2325751
