,date,time,price,change,change(%),amount,volume
0,2024-05-23,15:30:00,87100,900,-1.02%,24639,210863
1,2024-05-23,15:15:00,87300,900,-1.02%,2190,186224
2,2024-05-23,15:10:00,87300,900,-1.02%,2845,184034
3,2024-05-23,15:05:00,87300,800,-0.91%,2054,181099
4,2024-05-23,15:00:00,87300,800,-0.91%,1873,179045
5,2024-05-23,14:55:00,87300,900,-1.02%,4831,177172
6,2024-05-23,14:50:00,87200,900,-1.02%,4223,172341
7,2024-05-23,14:45:00,87200,900,-1.02%,2374,168118
8,2024-05-23,14:40:00,87200,900,-1.02%,3463,165744
9,2024-05-23,14:35:00,87200,900,-1.02%,2410,162281
10,2024-05-23,14:30:00,87200,900,-1.02%,1150,159871
11,2024-05-23,14:25:00,87200,900,-1.02%,3930,158721
12,2024-05-23,14:20:00,87200,900,-1.02%,2066,154791
13,2024-05-23,14:15:00,87200,900,-1.02%,1436,152725
14,2024-05-23,14:10:00,87200,900,-1.02%,1683,151289
15,2024-05-23,14:05:00,87300,900,-1.02%,2111,149606
16,2024-05-23,14:00:00,87300,800,-0.91%,1512,147495
17,2024-05-23,13:55:00,87300,800,-0.91%,1159,145983
18,2024-05-23,13:50:00,87300,900,-1.02%,2605,144824
19,2024-05-23,13:45:00,87200,1000,-1.13%,2022,142219
20,2024-05-23,13:40:00,87200,1000,-1.13%,1955,140197
21,2024-05-23,13:35:00,87100,1000,-1.14%,8490,138242
22,2024-05-23,13:30:00,87200,1000,-1.13%,13951,129752
23,2024-05-23,13:25:00,87200,900,-1.02%,2059,115801
24,2024-05-23,13:20:00,87300,900,-1.02%,8622,113742
25,2024-05-23,13:15:00,87300,800,-0.91%,1513,105120
26,2024-05-23,13:10:00,87500,800,-0.91%,4120,103607
27,2024-05-23,13:05:00,87400,700,-0.79%,1763,99487
28,2024-05-23,13:00:00,87500,700,-0.79%,2209,97724
29,2024-05-23,12:55:00,87500,700,-0.79%,750,95515
30,2024-05-23,12:50:00,87400,700,-0.79%,1937,94765
31,2024-05-23,12:45:00,87400,700,-0.79%,1047,92828
32,2024-05-23,12:40:00,87400,700,-0.79%,881,91781
33,2024-05-23,12:35:00,87500,700,-0.79%,1968,90900
34,2024-05-23,12:30:00,87500,600,-0.68%,1094,88932
35,2024-05-23,12:25:00,87500,600,-0.68%,1114,87838
36,2024-05-23,12:20:00,87500,600,-0.68%,562,86724
37,2024-05-23,12:15:00,87500,700,-0.79%,1260,86162
38,2024-05-23,12:10:00,87500,700,-0.79%,1391,84902
39,2024-05-23,12:05:00,87500,800,-0.91%,5060,83511
40,2024-05-23,12:00:00,87300,800,-0.91%,1842,78451
41,2024-05-23,11:55:00,87300,800,-0.91%,1066,76609
42,2024-05-23,11:50:00,87400,800,-0.91%,5683,75543
43,2024-05-23,11:45:00,87400,700,-0.79%,969,69860
44,2024-05-23,11:40:00,87400,700,-0.79%,765,68891
45,2024-05-23,11:35:00,87400,700,-0.79%,1048,68126
46,2024-05-23,11:30:00,87400,700,-0.79%,796,67078
47,2024-05-23,11:25:00,87400,700,-0.79%,809,66282
48,2024-05-23,11:20:00,87400,700,-0.79%,1306,65473
49,2024-05-23,11:15:00,87500,700,-0.79%,1835,64167
50,2024-05-23,11:10:00,87500,600,-0.68%,694,62332
51,2024-05-23,11:05:00,87500,700,-0.79%,1227,61638
52,2024-05-23,11:00:00,87400,700,-0.79%,1702,60411
53,2024-05-23,10:55:00,87400,700,-0.79%,1427,58709
54,2024-05-23,10:50:00,87500,700,-0.79%,1836,57282
55,2024-05-23,10:45:00,87500,600,-0.68%,6216,55446
56,2024-05-23,10:40:00,87600,600,-0.68%,2082,49230
57,2024-05-23,10:35:00,87500,600,-0.68%,2113,47148
58,2024-05-23,10:30:00,87500,600,-0.68%,1752,45035
59,2024-05-23,10:25:00,87500,600,-0.68%,2608,43283
60,2024-05-23,10:20:00,87500,600,-0.68%,2802,40675
61,2024-05-23,10:15:00,87500,600,-0.68%,2153,37873
62,2024-05-23,10:10:00,87600,600,-0.68%,5492,35720
63,2024-05-23,10:05:00,87600,500,-0.57%,1155,30228
64,2024-05-23,10:00:00,87600,500,-0.57%,1869,29073
65,2024-05-23,09:55:00,87600,500,-0.57%,1522,27204
66,2024-05-23,09:50:00,87700,500,-0.57%,1015,25682
67,2024-05-23,09:45:00,87700,500,-0.57%,1226,24667
68,2024-05-23,09:40:00,87900,500,-0.57%,5628,23441
69,2024-05-23,09:35:00,88000,200,0.00%,2409,17813
70,2024-05-23,09:30:00,88000,200,-0.23%,1492,15404
71,2024-05-23,09:25:00,87900,200,-0.23%,669,13912
72,2024-05-23,09:20:00,87900,300,-0.34%,1385,13243
73,2024-05-23,09:15:00,87800,300,-0.34%,509,11858
74,2024-05-23,09:10:00,87800,500,-0.57%,1282,11349
75,2024-05-23,09:05:00,87700,500,-0.57%,1460,10067
76,2024-05-23,09:00:00,87900,600,-0.68%,8607,8607
