,date,time,price,change,change(%),amount,volume
0,2023-11-01,15:30:00,170300,600,0.35%,37371,446486
1,2023-11-01,15:15:00,170700,1000,0.59%,13750,409115
2,2023-11-01,15:10:00,170400,700,0.41%,3284,395365
3,2023-11-01,15:05:00,170400,700,0.41%,1404,392081
4,2023-11-01,15:00:00,170400,700,0.41%,5184,390677
5,2023-11-01,14:55:00,170200,500,0.29%,9610,385493
6,2023-11-01,14:50:00,170300,600,0.35%,3571,375883
7,2023-11-01,14:45:00,170300,600,0.35%,3292,372312
8,2023-11-01,14:40:00,170400,700,0.41%,6295,369020
9,2023-11-01,14:35:00,170200,500,0.29%,8442,362725
10,2023-11-01,14:30:00,170100,400,0.24%,1365,354283
11,2023-11-01,14:25:00,170400,700,0.41%,5513,352918
12,2023-11-01,14:20:00,170400,700,0.41%,2688,347405
13,2023-11-01,14:15:00,170400,700,0.41%,8991,344717
14,2023-11-01,14:10:00,170100,400,0.24%,2417,335726
15,2023-11-01,14:05:00,170300,600,0.35%,3832,333309
16,2023-11-01,14:00:00,170400,700,0.41%,2850,329477
17,2023-11-01,13:55:00,170600,900,0.53%,3009,326627
18,2023-11-01,13:50:00,170300,600,0.35%,3534,323618
19,2023-11-01,13:45:00,170600,900,0.53%,5704,320084
20,2023-11-01,13:40:00,170500,800,0.47%,9264,314380
21,2023-11-01,13:35:00,170000,300,0.18%,3756,305116
22,2023-11-01,13:30:00,169900,200,0.12%,1367,301360
23,2023-11-01,13:25:00,170100,400,0.24%,1924,299993
24,2023-11-01,13:20:00,170000,300,0.18%,8289,298069
25,2023-11-01,13:15:00,170100,400,0.24%,7522,289780
26,2023-11-01,13:10:00,170300,600,0.35%,3134,282258
27,2023-11-01,13:05:00,170300,600,0.35%,6373,279124
28,2023-11-01,13:00:00,170400,700,0.41%,2358,272751
29,2023-11-01,12:55:00,170400,700,0.41%,1213,270393
30,2023-11-01,12:50:00,170400,700,0.41%,2347,269180
31,2023-11-01,12:45:00,170500,800,0.47%,1902,266833
32,2023-11-01,12:40:00,170600,900,0.53%,1476,264931
33,2023-11-01,12:35:00,170600,900,0.53%,1139,263455
34,2023-11-01,12:30:00,170700,1000,0.59%,5053,262316
35,2023-11-01,12:25:00,170300,600,0.35%,5456,257263
36,2023-11-01,12:20:00,170100,400,0.24%,2754,251807
37,2023-11-01,12:15:00,170300,600,0.35%,4703,249053
38,2023-11-01,12:10:00,170300,600,0.35%,1260,244350
39,2023-11-01,12:05:00,170300,600,0.35%,3084,243090
40,2023-11-01,12:00:00,170300,600,0.35%,2691,240006
41,2023-11-01,11:55:00,170400,700,0.41%,1174,237315
42,2023-11-01,11:50:00,170400,700,0.41%,1603,236141
43,2023-11-01,11:45:00,170600,900,0.53%,5625,234538
44,2023-11-01,11:40:00,170500,800,0.47%,3592,228913
45,2023-11-01,11:35:00,170400,700,0.41%,4654,225321
46,2023-11-01,11:30:00,170200,500,0.00%,10308,220667
47,2023-11-01,11:25:00,169700,200,-0.12%,5945,210359
48,2023-11-01,11:20:00,169600,200,-0.12%,2595,204414
49,2023-11-01,11:15:00,169600,200,-0.12%,1868,201819
50,2023-11-01,11:10:00,169600,300,-0.18%,1816,199951
51,2023-11-01,11:05:00,169600,300,-0.18%,4708,198135
52,2023-11-01,11:00:00,169600,300,-0.18%,2504,193427
53,2023-11-01,10:55:00,169900,200,0.12%,7729,190923
54,2023-11-01,10:50:00,170300,600,0.35%,2960,183194
55,2023-11-01,10:45:00,170300,600,0.35%,3306,180234
56,2023-11-01,10:40:00,170600,900,0.53%,8694,176928
57,2023-11-01,10:35:00,170300,600,0.35%,7926,168234
58,2023-11-01,10:30:00,169900,200,0.12%,2767,160308
59,2023-11-01,10:25:00,169900,200,0.12%,2536,157541
60,2023-11-01,10:20:00,170200,500,0.29%,5460,155005
61,2023-11-01,10:15:00,170500,800,0.47%,3478,149545
62,2023-11-01,10:10:00,170600,900,0.53%,4014,146067
63,2023-11-01,10:05:00,170600,900,0.53%,5195,142053
64,2023-11-01,10:00:00,170700,1000,0.59%,2113,136858
65,2023-11-01,09:55:00,170900,1200,0.71%,4931,134745
66,2023-11-01,09:50:00,170700,1000,0.59%,5758,129814
67,2023-11-01,09:45:00,170400,700,0.41%,7029,124056
68,2023-11-01,09:40:00,170400,700,0.41%,12907,117027
69,2023-11-01,09:35:00,171000,1300,0.77%,5539,104120
70,2023-11-01,09:30:00,171400,1700,1.00%,9447,98581
71,2023-11-01,09:25:00,171300,1600,0.94%,9990,89134
72,2023-11-01,09:20:00,171500,1800,1.06%,8834,79144
73,2023-11-01,09:15:00,171500,1800,1.06%,12846,70310
74,2023-11-01,09:10:00,170900,1200,0.71%,14126,57464
75,2023-11-01,09:05:00,170500,800,0.47%,15977,43338
76,2023-11-01,09:00:00,170800,1100,0.65%,27361,27361
