,date,time,price,change,change(%),amount,volume
0,2023-12-04,15:30:00,181600,1200,-0.66%,37360,298855
1,2023-12-04,15:15:00,182100,900,-0.49%,3362,261495
2,2023-12-04,15:10:00,182100,900,-0.49%,3958,258127
3,2023-12-04,15:05:00,182100,900,-0.49%,1841,254169
4,2023-12-04,15:00:00,182200,1000,-0.55%,3001,252328
5,2023-12-04,14:55:00,181900,1100,-0.60%,5493,249327
6,2023-12-04,14:50:00,181800,1100,-0.60%,3331,243834
7,2023-12-04,14:45:00,181900,1100,-0.60%,4219,240503
8,2023-12-04,14:40:00,181900,1100,-0.60%,2772,236284
9,2023-12-04,14:35:00,182000,1000,-0.55%,1815,233512
10,2023-12-04,14:30:00,182000,1000,-0.55%,2503,231697
11,2023-12-04,14:25:00,182000,1100,-0.60%,3469,229194
12,2023-12-04,14:20:00,181900,1100,-0.60%,3287,225725
13,2023-12-04,14:15:00,181900,1100,-0.60%,4907,222438
14,2023-12-04,14:10:00,181900,1000,-0.55%,2072,217531
15,2023-12-04,14:05:00,182000,1000,-0.55%,2634,215459
16,2023-12-04,14:00:00,182000,1000,-0.55%,2441,212825
17,2023-12-04,13:55:00,182000,1000,-0.55%,5505,210384
18,2023-12-04,13:50:00,182100,900,-0.49%,3376,204879
19,2023-12-04,13:45:00,182200,800,-0.44%,2415,201503
20,2023-12-04,13:40:00,182200,800,-0.44%,2797,199088
21,2023-12-04,13:35:00,182200,800,-0.44%,2228,196291
22,2023-12-04,13:30:00,182200,800,-0.44%,1568,194063
23,2023-12-04,13:25:00,182200,700,-0.38%,911,192495
24,2023-12-04,13:20:00,182200,900,-0.49%,4631,191584
25,2023-12-04,13:15:00,182000,1000,-0.55%,3951,186953
26,2023-12-04,13:10:00,181900,1000,-0.55%,2287,183002
27,2023-12-04,13:05:00,181900,1000,-0.55%,1621,180715
28,2023-12-04,13:00:00,182100,1000,-0.55%,11106,179094
29,2023-12-04,12:55:00,182200,800,-0.44%,4825,167988
30,2023-12-04,12:50:00,182200,700,-0.38%,768,163163
31,2023-12-04,12:45:00,182300,700,-0.38%,1644,162395
32,2023-12-04,12:40:00,182300,700,-0.38%,2649,160751
33,2023-12-04,12:35:00,182200,700,-0.38%,1188,158102
34,2023-12-04,12:30:00,182300,700,-0.38%,814,156914
35,2023-12-04,12:25:00,182300,700,-0.38%,3378,156100
36,2023-12-04,12:20:00,182300,600,-0.33%,1116,152722
37,2023-12-04,12:15:00,182300,600,-0.33%,1241,151606
38,2023-12-04,12:10:00,182300,700,-0.38%,1877,150365
39,2023-12-04,12:05:00,182300,700,-0.38%,2809,148488
40,2023-12-04,12:00:00,182300,600,-0.33%,8173,145679
41,2023-12-04,11:55:00,182400,600,-0.33%,4198,137506
42,2023-12-04,11:50:00,182500,500,-0.27%,1843,133308
43,2023-12-04,11:45:00,182500,500,-0.27%,3259,131465
44,2023-12-04,11:40:00,182700,400,-0.22%,5659,128206
45,2023-12-04,11:35:00,182700,300,-0.16%,2289,122547
46,2023-12-04,11:30:00,182600,300,-0.16%,971,120258
47,2023-12-04,11:25:00,182700,300,-0.16%,1702,119287
48,2023-12-04,11:20:00,182600,300,-0.16%,1869,117585
49,2023-12-04,11:15:00,182600,300,-0.16%,1079,115716
50,2023-12-04,11:10:00,182700,300,-0.16%,1751,114637
51,2023-12-04,11:05:00,182700,200,-0.11%,915,112886
52,2023-12-04,11:00:00,182900,200,0.11%,1368,111971
53,2023-12-04,10:55:00,182900,200,0.11%,3444,110603
54,2023-12-04,10:50:00,183000,200,0.11%,3393,107159
55,2023-12-04,10:45:00,182900,100,0.05%,1740,103766
56,2023-12-04,10:40:00,183000,200,0.11%,2252,102026
57,2023-12-04,10:35:00,182900,100,0.05%,2518,99774
58,2023-12-04,10:30:00,183000,200,0.11%,2418,97256
59,2023-12-04,10:25:00,183100,300,0.16%,2212,94838
60,2023-12-04,10:20:00,183200,400,0.22%,3055,92626
61,2023-12-04,10:15:00,183200,400,0.22%,4247,89571
62,2023-12-04,10:10:00,183000,200,0.11%,4670,85324
63,2023-12-04,10:05:00,182700,300,-0.16%,1464,80654
64,2023-12-04,10:00:00,182800,300,0.00%,6091,79190
65,2023-12-04,09:55:00,182800,200,0.00%,2406,73099
66,2023-12-04,09:50:00,183000,400,0.22%,5621,70693
67,2023-12-04,09:45:00,182600,500,-0.27%,4536,65072
68,2023-12-04,09:40:00,182800,300,0.00%,4602,60536
69,2023-12-04,09:35:00,182900,200,0.11%,3651,55934
70,2023-12-04,09:30:00,182800,200,0.00%,2425,52283
71,2023-12-04,09:25:00,182800,300,0.00%,3782,49858
72,2023-12-04,09:20:00,182800,300,0.00%,3369,46076
73,2023-12-04,09:15:00,183000,300,0.16%,6940,42707
74,2023-12-04,09:10:00,183400,600,0.33%,6851,35767
75,2023-12-04,09:05:00,183700,900,0.49%,8038,28916
76,2023-12-04,09:00:00,184100,1300,0.71%,20878,20878
