,date,time,price,change,change(%),amount,volume
0,2024-07-23,15:30:00,93400,500,0.54%,42370,363555
1,2024-07-23,15:15:00,93200,300,0.32%,10310,321176
2,2024-07-23,15:10:00,93200,300,0.32%,11648,310856
3,2024-07-23,15:05:00,93200,300,0.32%,4693,299204
4,2024-07-23,15:00:00,93200,300,0.32%,4420,294457
5,2024-07-23,14:55:00,93200,300,0.32%,2898,290037
6,2024-07-23,14:50:00,93200,300,0.32%,3175,287139
7,2024-07-23,14:45:00,93400,500,0.54%,8798,283964
8,2024-07-23,14:40:00,93400,500,0.54%,3068,275158
9,2024-07-23,14:35:00,93400,500,0.54%,9231,272090
10,2024-07-23,14:30:00,93300,400,0.43%,2957,262859
11,2024-07-23,14:25:00,93300,400,0.43%,2349,259902
12,2024-07-23,14:20:00,93300,400,0.43%,1536,257553
13,2024-07-23,14:15:00,93300,400,0.43%,7715,256017
14,2024-07-23,14:10:00,93300,400,0.43%,2206,248301
15,2024-07-23,14:05:00,93400,500,0.54%,5321,246095
16,2024-07-23,14:00:00,93300,400,0.43%,2399,240774
17,2024-07-23,13:55:00,93500,600,0.65%,6640,238375
18,2024-07-23,13:50:00,93400,500,0.54%,3599,231735
19,2024-07-23,13:45:00,93400,500,0.54%,4144,228136
20,2024-07-23,13:40:00,93400,500,0.54%,6502,223992
21,2024-07-23,13:35:00,93400,500,0.54%,12556,217490
22,2024-07-23,13:30:00,93400,500,0.00%,25894,204934
23,2024-07-23,13:25:00,92900,100,0.00%,2136,179040
24,2024-07-23,13:20:00,92900,100,-0.11%,2852,176904
25,2024-07-23,13:15:00,92900,100,0.00%,3355,174052
26,2024-07-23,13:10:00,92900,400,-0.43%,11009,170697
27,2024-07-23,13:05:00,92900,100,0.00%,3680,159688
28,2024-07-23,13:00:00,92900,100,0.00%,2202,156008
29,2024-07-23,12:55:00,92900,100,-0.11%,2401,153806
30,2024-07-23,12:50:00,92900,100,0.00%,1621,151405
31,2024-07-23,12:45:00,92900,100,0.00%,6206,149784
32,2024-07-23,12:40:00,92900,100,0.00%,2682,143578
33,2024-07-23,12:35:00,92900,100,-0.11%,1787,140896
34,2024-07-23,12:30:00,92900,100,-0.11%,2044,139109
35,2024-07-23,12:25:00,92900,200,-0.21%,2227,137065
36,2024-07-23,12:20:00,92900,200,0.00%,5071,134838
37,2024-07-23,12:15:00,92900,100,-0.11%,2152,129767
38,2024-07-23,12:10:00,92900,100,-0.11%,1575,127615
39,2024-07-23,12:05:00,92900,100,0.00%,4540,126040
40,2024-07-23,12:00:00,92900,100,0.00%,1862,121500
41,2024-07-23,11:55:00,92900,100,-0.11%,1538,119638
42,2024-07-23,11:50:00,92900,100,0.00%,1861,118100
43,2024-07-23,11:45:00,92900,100,0.00%,2728,116239
44,2024-07-23,11:40:00,92900,200,0.00%,3028,113511
45,2024-07-23,11:35:00,92900,200,-0.21%,3826,110483
46,2024-07-23,11:30:00,92800,200,-0.22%,1566,106657
47,2024-07-23,11:25:00,92800,200,-0.22%,2584,105091
48,2024-07-23,11:20:00,92800,300,-0.32%,2486,102507
49,2024-07-23,11:15:00,92700,400,-0.43%,2606,100021
50,2024-07-23,11:10:00,92700,700,-0.75%,4964,97415
51,2024-07-23,11:05:00,92300,800,-0.86%,1336,92451
52,2024-07-23,11:00:00,92400,800,-0.86%,4588,91115
53,2024-07-23,10:55:00,92400,600,-0.65%,1926,86527
54,2024-07-23,10:50:00,92500,600,-0.64%,4377,84601
55,2024-07-23,10:45:00,92600,500,-0.54%,3310,80224
56,2024-07-23,10:40:00,92800,400,-0.43%,2523,76914
57,2024-07-23,10:35:00,92900,400,0.00%,3353,74391
58,2024-07-23,10:30:00,93000,200,0.22%,8938,71038
59,2024-07-23,10:25:00,93000,100,0.00%,1841,62100
60,2024-07-23,10:20:00,93000,300,-0.32%,5703,60259
61,2024-07-23,10:15:00,92700,300,-0.32%,857,54556
62,2024-07-23,10:10:00,92700,400,-0.43%,3579,53699
63,2024-07-23,10:05:00,92600,400,-0.43%,1500,50120
64,2024-07-23,10:00:00,92600,500,-0.54%,1861,48620
65,2024-07-23,09:55:00,92600,500,-0.54%,2845,46759
66,2024-07-23,09:50:00,92600,400,-0.43%,1932,43914
67,2024-07-23,09:45:00,92600,400,-0.43%,1157,41982
68,2024-07-23,09:40:00,92800,500,-0.54%,3625,40825
69,2024-07-23,09:35:00,92700,500,-0.54%,4485,37200
70,2024-07-23,09:30:00,92500,700,-0.75%,1578,32715
71,2024-07-23,09:25:00,92500,800,-0.86%,4102,31137
72,2024-07-23,09:20:00,92300,800,-0.86%,1610,27035
73,2024-07-23,09:15:00,92500,700,-0.75%,2102,25425
74,2024-07-23,09:10:00,92500,900,-0.96%,5259,23323
75,2024-07-23,09:05:00,92500,1200,-1.28%,8899,18064
76,2024-07-23,09:00:00,92600,900,-0.96%,9165,9165
