date,time,price,change,change(%),amount,volume
2023-01-05,15:50:00,186000,"▲ 3,500",1.92,241,1092686
2023-01-05,15:40:00,186000,"▲ 3,500",1.92,2546,1092445
2023-01-05,15:30:00,186000,"▲ 3,500",1.92,64723,1089899
2023-01-05,15:10:00,187000,"▲ 4,500",2.47,24163,1025176
2023-01-05,15:00:00,186500,"▲ 4,000",2.19,8022,1001013
2023-01-05,14:50:00,186500,"▲ 4,000",2.19,13214,992991
2023-01-05,14:40:00,186500,"▲ 4,000",2.19,10913,979777
2023-01-05,14:30:00,186500,"▲ 4,000",2.19,9456,968864
2023-01-05,14:20:00,186500,"▲ 4,000",2.19,13341,959408
2023-01-05,14:10:00,186500,"▲ 4,000",2.19,17925,946067
2023-01-05,14:00:00,187000,"▲ 4,500",2.47,14982,928142
2023-01-05,13:50:00,187000,"▲ 4,500",2.47,11034,913160
2023-01-05,13:40:00,187000,"▲ 4,500",2.47,14642,902126
2023-01-05,13:30:00,187500,"▲ 5,000",2.74,16146,887484
2023-01-05,13:20:00,187000,"▲ 4,500",2.47,19700,871338
2023-01-05,13:10:00,186500,"▲ 4,000",2.19,10549,851638
2023-01-05,13:00:00,186500,"▲ 4,000",2.19,18733,841089
2023-01-05,12:50:00,186500,"▲ 4,000",2.19,14006,822356
2023-01-05,12:40:00,186500,"▲ 4,000",2.19,6833,808350
2023-01-05,12:30:00,187000,"▲ 4,500",2.47,16152,801517
2023-01-05,13:20:00,187000,"▲ 4,500",2.47,19700,871338
2023-01-05,13:10:00,186500,"▲ 4,000",2.19,10549,851638
2023-01-05,13:00:00,186500,"▲ 4,000",2.19,18733,841089
2023-01-05,12:50:00,186500,"▲ 4,000",2.19,14006,822356
2023-01-05,12:40:00,186500,"▲ 4,000",2.19,6833,808350
2023-01-05,12:30:00,187000,"▲ 4,500",2.47,16152,801517
2023-01-05,12:20:00,186000,"▲ 3,500",1.92,27902,785365
2023-01-05,12:10:00,186500,"▲ 4,000",2.19,27029,757463
2023-01-05,12:00:00,186000,"▲ 3,500",1.92,40825,730434
2023-01-05,11:50:00,187000,"▲ 4,500",2.47,7958,689609
2023-01-05,11:40:00,187000,"▲ 4,500",2.47,13465,681651
2023-01-05,11:30:00,187000,"▲ 4,500",2.47,27880,668186
2023-01-05,11:20:00,187000,"▲ 4,500",2.47,17711,640306
2023-01-05,11:10:00,187500,"▲ 5,000",2.74,23682,622595
2023-01-05,11:00:00,188000,"▲ 5,500",3.01,17070,598913
2023-01-05,10:50:00,189000,"▲ 6,500",3.56,27170,581843
2023-01-05,10:40:00,189500,"▲ 7,000",3.84,17874,554673
2023-01-05,10:30:00,189000,"▲ 6,500",3.56,19299,536799
2023-01-05,10:20:00,189500,"▲ 7,000",3.84,34179,517500
2023-01-05,10:10:00,190000,"▲ 7,500",4.11,50766,483321
2023-01-05,10:00:00,189000,"▲ 6,500",3.56,58964,432555
2023-01-05,09:50:00,188500,"▲ 6,000",3.29,42811,373591
2023-01-05,09:40:00,188000,"▲ 5,500",3.01,16111,330780
2023-01-05,09:30:00,188000,"▲ 5,500",3.01,31884,314669
2023-01-05,09:20:00,188500,"▲ 6,000",3.29,43524,282785
2023-01-05,09:10:00,189500,"▲ 7,000",3.84,70475,239261
2023-01-05,09:00:00,188500,"▲ 6,000",3.29,168786,168786
