,date,time,price,change,change(%),amount,volume
0,2025-04-07,15:30:00,191800,6000,-3.03%,43385,597448
1,2025-04-07,15:15:00,192200,6300,-3.17%,10374,554063
2,2025-04-07,15:10:00,192300,6000,-3.03%,11810,543689
3,2025-04-07,15:05:00,192400,6000,-3.02%,7856,531879
4,2025-04-07,15:00:00,192300,5900,-2.98%,5473,524023
5,2025-04-07,14:55:00,192200,6200,-3.12%,5174,518550
6,2025-04-07,14:50:00,192000,6100,-3.08%,4503,513376
7,2025-04-07,14:45:00,192300,6000,-3.03%,5143,508873
8,2025-04-07,14:40:00,192200,6000,-3.03%,4787,503730
9,2025-04-07,14:35:00,192700,5800,-2.92%,3912,498943
10,2025-04-07,14:30:00,192600,5600,-2.83%,3129,495031
11,2025-04-07,14:25:00,192700,5900,-2.97%,4717,491902
12,2025-04-07,14:20:00,192900,5400,-2.72%,3762,487185
13,2025-04-07,14:15:00,193000,5900,-2.97%,6403,483423
14,2025-04-07,14:10:00,192000,6100,-3.08%,4138,477020
15,2025-04-07,14:05:00,192100,6200,-3.13%,4919,472882
16,2025-04-07,14:00:00,192200,6200,-3.12%,3067,467963
17,2025-04-07,13:55:00,192200,6100,-3.08%,3790,464896
18,2025-04-07,13:50:00,192500,5900,-2.97%,2841,461106
19,2025-04-07,13:45:00,192500,6000,-3.02%,5209,458265
20,2025-04-07,13:40:00,192100,6400,-3.22%,3834,453056
21,2025-04-07,13:35:00,192400,6000,-3.02%,3235,449222
22,2025-04-07,13:30:00,192400,6000,-3.02%,4705,445987
23,2025-04-07,13:25:00,192200,6100,-3.08%,3412,441282
24,2025-04-07,13:20:00,192300,5900,-2.98%,3751,437870
25,2025-04-07,13:15:00,193100,5900,-2.96%,5298,434119
26,2025-04-07,13:10:00,193300,5000,-2.52%,3926,428821
27,2025-04-07,13:05:00,193600,5000,-2.52%,7410,424895
28,2025-04-07,13:00:00,193000,5800,-2.92%,5441,417485
29,2025-04-07,12:55:00,192600,5900,-2.97%,4288,412044
30,2025-04-07,12:50:00,192400,6500,-3.27%,5639,407756
31,2025-04-07,12:45:00,192000,6700,-3.37%,8275,402117
32,2025-04-07,12:40:00,191600,6600,-3.33%,4505,393842
33,2025-04-07,12:35:00,191700,6700,-3.38%,7031,389337
34,2025-04-07,12:30:00,192000,6400,-3.23%,5135,382306
35,2025-04-07,12:25:00,192200,6200,-3.12%,3768,377171
36,2025-04-07,12:20:00,192500,6100,-3.07%,4219,373403
37,2025-04-07,12:15:00,192600,5750,-2.90%,2898,369184
38,2025-04-07,12:10:00,192700,6000,-3.02%,7634,366286
39,2025-04-07,12:05:00,193500,5200,-2.62%,4171,358652
40,2025-04-07,12:00:00,194000,4600,-2.32%,4223,354481
41,2025-04-07,11:55:00,194300,4300,-2.17%,5169,350258
42,2025-04-07,11:50:00,194700,4000,-2.01%,5894,345089
43,2025-04-07,11:45:00,194600,4100,-2.06%,4620,339195
44,2025-04-07,11:40:00,194200,4500,-2.26%,4382,334575
45,2025-04-07,11:35:00,194200,4600,-2.31%,5366,330193
46,2025-04-07,11:30:00,194200,4300,-2.17%,4854,324827
47,2025-04-07,11:25:00,194300,4200,-2.12%,6775,319973
48,2025-04-07,11:20:00,194900,4100,-2.06%,4508,313198
49,2025-04-07,11:15:00,194900,3500,-1.76%,4797,308690
50,2025-04-07,11:10:00,195000,3600,-1.81%,4853,303893
51,2025-04-07,11:05:00,195200,3400,-1.71%,6964,299040
52,2025-04-07,11:00:00,194800,4300,-2.16%,10476,292076
53,2025-04-07,10:55:00,194000,4200,-2.12%,6569,281600
54,2025-04-07,10:50:00,193800,5200,-2.61%,6596,275031
55,2025-04-07,10:45:00,192900,5700,-2.87%,5401,268435
56,2025-04-07,10:40:00,193800,5400,-2.71%,6758,263034
57,2025-04-07,10:35:00,193800,4800,-2.42%,7654,256276
58,2025-04-07,10:30:00,193200,5500,-2.77%,12241,248622
59,2025-04-07,10:25:00,192700,5900,-2.97%,9867,236381
60,2025-04-07,10:20:00,192200,6400,-3.22%,8991,226514
61,2025-04-07,10:15:00,191500,7400,-3.72%,7270,217523
62,2025-04-07,10:10:00,191700,7300,-3.67%,10970,210253
63,2025-04-07,10:05:00,191400,7100,-3.58%,4651,199283
64,2025-04-07,10:00:00,191400,7300,-3.67%,9287,194632
65,2025-04-07,09:55:00,190800,7800,-3.93%,7412,185345
66,2025-04-07,09:50:00,190200,8300,-4.18%,7523,177933
67,2025-04-07,09:45:00,190100,8500,-4.28%,20444,170410
68,2025-04-07,09:40:00,191000,7900,-3.97%,16694,149966
69,2025-04-07,09:35:00,190900,7600,-3.83%,10644,133272
70,2025-04-07,09:30:00,191000,7800,-3.92%,15815,122628
71,2025-04-07,09:25:00,190900,7500,-3.78%,11347,106813
72,2025-04-07,09:20:00,191800,7200,-3.62%,12834,95466
73,2025-04-07,09:15:00,192500,6300,-3.17%,11787,82632
74,2025-04-07,09:10:00,192300,6500,-3.27%,8261,70845
75,2025-04-07,09:05:00,191700,7200,-3.62%,13764,62584
76,2025-04-07,09:00:00,193000,7400,-3.69%,48820,48820
