,date,time,price,change,change(%),amount,volume
0,2025-12-05,15:30:00,108400,3300,3.14%,1531325,19734262
1,2025-12-05,15:15:00,108200,3100,2.95%,356537,18202937
2,2025-12-05,15:10:00,108100,3000,2.85%,302646,17846400
3,2025-12-05,15:05:00,108200,3100,2.95%,765204,17543754
4,2025-12-05,15:00:00,108000,2900,2.76%,464335,16778550
5,2025-12-05,14:55:00,107900,2800,2.66%,364194,16314215
6,2025-12-05,14:50:00,107800,2700,2.57%,238188,15950021
7,2025-12-05,14:45:00,107700,2600,2.47%,168325,15711833
8,2025-12-05,14:40:00,107700,2600,2.47%,292952,15543508
9,2025-12-05,14:35:00,107500,2400,2.28%,156851,15250556
10,2025-12-05,14:30:00,107500,2400,2.28%,76982,15093705
11,2025-12-05,14:25:00,107600,2500,2.38%,664608,15016723
12,2025-12-05,14:20:00,107300,2200,2.09%,92630,14352115
13,2025-12-05,14:15:00,107300,2200,2.09%,155382,14259485
14,2025-12-05,14:10:00,107200,2100,2.00%,103472,14104103
15,2025-12-05,14:05:00,107200,2100,2.00%,101473,14000631
16,2025-12-05,14:00:00,107100,2000,1.90%,113961,13899158
17,2025-12-05,13:55:00,107200,2100,2.00%,190806,13785197
18,2025-12-05,13:50:00,107000,1900,1.81%,59961,13594391
19,2025-12-05,13:45:00,107100,2000,1.90%,107811,13534430
20,2025-12-05,13:40:00,107200,2100,2.00%,105026,13426619
21,2025-12-05,13:35:00,107200,2100,2.00%,43759,13321593
22,2025-12-05,13:30:00,107300,2200,2.09%,86285,13277834
23,2025-12-05,13:25:00,107300,2200,2.09%,95853,13191549
24,2025-12-05,13:20:00,107200,2100,2.00%,138822,13095696
25,2025-12-05,13:15:00,107200,2100,2.00%,159933,12956874
26,2025-12-05,13:10:00,107400,2300,2.19%,199023,12796941
27,2025-12-05,13:05:00,107400,2300,2.19%,79149,12597918
28,2025-12-05,13:00:00,107400,2300,2.19%,104576,12518769
29,2025-12-05,12:55:00,107500,2400,2.28%,209735,12414193
30,2025-12-05,12:50:00,107400,2300,2.19%,178827,12204458
31,2025-12-05,12:45:00,107300,2200,2.09%,64871,12025631
32,2025-12-05,12:40:00,107300,2200,2.09%,46570,11960760
33,2025-12-05,12:35:00,107300,2200,2.09%,128574,11914190
34,2025-12-05,12:30:00,107300,2200,2.09%,131592,11785616
35,2025-12-05,12:25:00,107200,2100,2.00%,55616,11654024
36,2025-12-05,12:20:00,107200,2100,2.00%,145737,11598408
37,2025-12-05,12:15:00,107000,1900,1.81%,66474,11452671
38,2025-12-05,12:10:00,106900,1800,1.71%,89160,11386197
39,2025-12-05,12:05:00,107050,1950,1.86%,138602,11297037
40,2025-12-05,12:00:00,107200,2100,2.00%,105495,11158435
41,2025-12-05,11:55:00,107100,2000,1.90%,133240,11052940
42,2025-12-05,11:50:00,107000,1900,1.81%,45044,10919700
43,2025-12-05,11:45:00,107000,1900,1.81%,73010,10874656
44,2025-12-05,11:40:00,107100,2000,1.90%,104895,10801646
45,2025-12-05,11:35:00,107100,2000,1.90%,78792,10696751
46,2025-12-05,11:30:00,107100,2000,1.90%,63907,10617959
47,2025-12-05,11:25:00,107200,2100,2.00%,192685,10554052
48,2025-12-05,11:20:00,107000,1900,1.81%,132612,10361367
49,2025-12-05,11:15:00,107000,1900,1.81%,54689,10228755
50,2025-12-05,11:10:00,107000,1900,1.81%,126807,10174066
51,2025-12-05,11:05:00,107000,1900,1.81%,128921,10047259
52,2025-12-05,11:00:00,107200,2100,2.00%,142859,9918338
53,2025-12-05,10:55:00,107000,1900,1.81%,241930,9775479
54,2025-12-05,10:50:00,107300,2200,2.09%,282586,9533549
55,2025-12-05,10:45:00,107500,2400,2.28%,153143,9250963
56,2025-12-05,10:40:00,107700,2600,2.47%,193856,9097820
57,2025-12-05,10:35:00,107700,2600,2.47%,277168,8903964
58,2025-12-05,10:30:00,107600,2500,2.38%,237783,8626796
59,2025-12-05,10:25:00,107700,2600,2.47%,280093,8389013
60,2025-12-05,10:20:00,107600,2500,2.38%,313044,8108920
61,2025-12-05,10:15:00,107900,2800,2.66%,479964,7795876
62,2025-12-05,10:10:00,107700,2600,2.47%,615212,7315912
63,2025-12-05,10:05:00,107200,2100,2.00%,841745,6700700
64,2025-12-05,10:00:00,106500,1400,1.33%,689928,5858955
65,2025-12-05,09:55:00,105900,800,0.76%,242161,5169027
66,2025-12-05,09:50:00,105600,500,0.48%,124210,4926866
67,2025-12-05,09:45:00,105600,500,0.48%,193404,4802656
68,2025-12-05,09:40:00,105700,600,0.57%,218929,4609252
69,2025-12-05,09:35:00,105900,800,0.76%,480207,4390323
70,2025-12-05,09:30:00,105500,400,0.38%,159245,3910116
71,2025-12-05,09:25:00,105400,300,0.29%,262074,3750871
72,2025-12-05,09:20:00,104900,500,-0.47%,177372,3488797
73,2025-12-05,09:15:00,105200,500,0.48%,293584,3311425
74,2025-12-05,09:10:00,105600,500,0.48%,399181,3017841
75,2025-12-05,09:05:00,105500,450,0.43%,564312,2618660
76,2025-12-05,09:00:00,105600,500,0.48%,2054348,2054348
