,date,time,price,change,change(%),amount,volume
0,2025-03-13,15:30:00,201000,2800,1.41%,192615,573557
1,2025-03-13,15:15:00,197700,900,-0.45%,6873,380942
2,2025-03-13,15:10:00,197500,900,-0.45%,5136,374069
3,2025-03-13,15:05:00,197400,1000,-0.50%,4439,368933
4,2025-03-13,15:00:00,197300,1200,-0.60%,4588,364494
5,2025-03-13,14:55:00,197500,1000,-0.50%,5505,359906
6,2025-03-13,14:50:00,197400,1300,-0.65%,4505,354401
7,2025-03-13,14:45:00,197200,1400,-0.70%,8794,349896
8,2025-03-13,14:40:00,197300,1100,-0.55%,4585,341102
9,2025-03-13,14:35:00,197200,1100,-0.55%,3761,336517
10,2025-03-13,14:30:00,197400,1200,-0.60%,4788,332756
11,2025-03-13,14:25:00,197500,1000,-0.50%,6173,327968
12,2025-03-13,14:20:00,197300,1800,-0.90%,7409,321795
13,2025-03-13,14:15:00,196900,1800,-0.91%,5153,314386
14,2025-03-13,14:10:00,196900,1600,-0.81%,2933,309233
15,2025-03-13,14:05:00,196800,1600,-0.81%,3657,306300
16,2025-03-13,14:00:00,196900,1600,-0.81%,1631,302643
17,2025-03-13,13:55:00,197000,1500,-0.76%,1753,301012
18,2025-03-13,13:50:00,196700,1700,-0.86%,2800,299259
19,2025-03-13,13:45:00,196600,2000,-1.01%,6632,296459
20,2025-03-13,13:40:00,196500,1900,-0.96%,3538,289827
21,2025-03-13,13:35:00,196500,1800,-0.91%,2570,286289
22,2025-03-13,13:30:00,196500,1800,-0.91%,1940,283719
23,2025-03-13,13:25:00,196600,1800,-0.91%,3258,281779
24,2025-03-13,13:20:00,196600,1700,-0.86%,1694,278521
25,2025-03-13,13:15:00,196750,1700,-0.86%,2328,276827
26,2025-03-13,13:10:00,196700,1700,-0.86%,2251,274499
27,2025-03-13,13:05:00,196800,1800,-0.91%,2339,272248
28,2025-03-13,13:00:00,196800,1800,-0.91%,5401,269909
29,2025-03-13,12:55:00,197000,1500,-0.76%,3896,264508
30,2025-03-13,12:50:00,197000,1400,-0.71%,3073,260612
31,2025-03-13,12:45:00,197000,1400,-0.71%,2720,257539
32,2025-03-13,12:40:00,197200,1300,-0.65%,10348,254819
33,2025-03-13,12:35:00,197200,1200,-0.60%,2972,244471
34,2025-03-13,12:30:00,197200,1100,-0.55%,955,241499
35,2025-03-13,12:25:00,197400,1100,-0.55%,1842,240544
36,2025-03-13,12:20:00,197400,1100,-0.55%,2296,238702
37,2025-03-13,12:15:00,197400,1100,-0.55%,4179,236406
38,2025-03-13,12:10:00,197200,1200,-0.60%,1880,232227
39,2025-03-13,12:05:00,197300,1200,-0.60%,6249,230347
40,2025-03-13,12:00:00,197600,1000,-0.50%,7467,224098
41,2025-03-13,11:55:00,197600,800,-0.40%,2473,216631
42,2025-03-13,11:50:00,197600,800,-0.40%,5590,214158
43,2025-03-13,11:45:00,197900,600,-0.30%,6986,208568
44,2025-03-13,11:40:00,198000,400,-0.20%,1801,201582
45,2025-03-13,11:35:00,198000,400,-0.20%,1674,199781
46,2025-03-13,11:30:00,198400,400,0.20%,8199,198107
47,2025-03-13,11:25:00,198450,250,0.13%,1209,189908
48,2025-03-13,11:20:00,198500,300,0.15%,2977,188699
49,2025-03-13,11:15:00,198600,400,0.20%,1832,185722
50,2025-03-13,11:10:00,198600,400,0.20%,1389,183890
51,2025-03-13,11:05:00,198700,500,0.25%,4421,182501
52,2025-03-13,11:00:00,198800,600,0.30%,3191,178080
53,2025-03-13,10:55:00,198800,600,0.30%,3699,174889
54,2025-03-13,10:50:00,198800,600,0.30%,5892,171190
55,2025-03-13,10:45:00,198700,500,0.25%,6208,165298
56,2025-03-13,10:40:00,198600,400,0.20%,5256,159090
57,2025-03-13,10:35:00,198900,700,0.35%,2819,153834
58,2025-03-13,10:30:00,198900,700,0.35%,7335,151015
59,2025-03-13,10:25:00,198700,500,0.25%,5247,143680
60,2025-03-13,10:20:00,198600,400,0.20%,6227,138433
61,2025-03-13,10:15:00,198400,200,0.10%,3466,132206
62,2025-03-13,10:10:00,198400,300,-0.15%,6013,128740
63,2025-03-13,10:05:00,198400,200,0.10%,4425,122727
64,2025-03-13,10:00:00,198400,200,0.00%,2907,118302
65,2025-03-13,09:55:00,198600,400,0.20%,6360,115395
66,2025-03-13,09:50:00,198600,400,0.00%,7085,109035
67,2025-03-13,09:45:00,198400,300,-0.15%,4250,101950
68,2025-03-13,09:40:00,198200,400,0.00%,6066,97700
69,2025-03-13,09:35:00,198500,300,-0.15%,7985,91634
70,2025-03-13,09:30:00,198100,500,-0.25%,4512,83649
71,2025-03-13,09:25:00,198600,400,0.20%,7028,79137
72,2025-03-13,09:20:00,198700,500,0.25%,3738,72109
73,2025-03-13,09:15:00,198700,500,-0.25%,9762,68371
74,2025-03-13,09:10:00,198400,200,0.10%,6086,58609
75,2025-03-13,09:05:00,198800,600,-0.30%,14986,52523
76,2025-03-13,09:00:00,199300,1200,0.61%,37537,37537
