date,time,price,change,change(%),amount,volume
2023-01-05,15:50:00,159000,"▼ 1,500",-0.93,17,574817
2023-01-05,15:40:00,159000,"▼ 1,500",-0.93,1567,574800
2023-01-05,15:30:00,159000,"▼ 1,500",-0.93,53973,573233
2023-01-05,15:10:00,159500,"▼ 1,000",-0.62,10272,519260
2023-01-05,15:00:00,159500,"▼ 1,000",-0.62,25104,508988
2023-01-05,14:50:00,158500,"▼ 2,000",-1.25,7823,483884
2023-01-05,14:40:00,158500,"▼ 2,000",-1.25,22789,476061
2023-01-05,14:30:00,159000,"▼ 1,500",-0.93,8324,453272
2023-01-05,14:20:00,159000,"▼ 1,500",-0.93,9866,444948
2023-01-05,14:10:00,159000,"▼ 1,500",-0.93,36822,435082
2023-01-05,14:00:00,158500,"▼ 2,000",-1.25,7918,398260
2023-01-05,13:50:00,159000,"▼ 1,500",-0.93,11200,390342
2023-01-05,13:40:00,159000,"▼ 1,500",-0.93,5943,379142
2023-01-05,13:30:00,159000,"▼ 1,500",-0.93,3942,373199
2023-01-05,13:20:00,159000,"▼ 1,500",-0.93,25673,369257
2023-01-05,13:10:00,158000,"▼ 2,500",-1.56,16931,343584
2023-01-05,13:00:00,158500,"▼ 2,000",-1.25,18183,326653
2023-01-05,12:50:00,158500,"▼ 2,000",-1.25,16407,308470
2023-01-05,12:40:00,159000,"▼ 1,500",-0.93,23288,292063
2023-01-05,12:30:00,159000,"▼ 1,500",-0.93,2386,268775
2023-01-05,13:20:00,159000,"▼ 1,500",-0.93,25673,369257
2023-01-05,13:10:00,158000,"▼ 2,500",-1.56,16931,343584
2023-01-05,13:00:00,158500,"▼ 2,000",-1.25,18183,326653
2023-01-05,12:50:00,158500,"▼ 2,000",-1.25,16407,308470
2023-01-05,12:40:00,159000,"▼ 1,500",-0.93,23288,292063
2023-01-05,12:30:00,159000,"▼ 1,500",-0.93,2386,268775
2023-01-05,12:20:00,158500,"▼ 2,000",-1.25,2284,266389
2023-01-05,12:10:00,159000,"▼ 1,500",-0.93,1976,264105
2023-01-05,12:00:00,158500,"▼ 2,000",-1.25,22895,262129
2023-01-05,11:50:00,158500,"▼ 2,000",-1.25,2755,239234
2023-01-05,11:40:00,159000,"▼ 1,500",-0.93,9470,236479
2023-01-05,11:30:00,159000,"▼ 1,500",-0.93,4167,227009
2023-01-05,11:20:00,158500,"▼ 2,000",-1.25,5866,222842
2023-01-05,11:10:00,158500,"▼ 2,000",-1.25,15627,216976
2023-01-05,11:00:00,159000,"▼ 1,500",-0.93,5468,201349
2023-01-05,10:50:00,159500,"▼ 1,000",-0.62,20658,195881
2023-01-05,10:40:00,159000,"▼ 1,500",-0.93,17792,175223
2023-01-05,10:30:00,159000,"▼ 1,500",-0.93,8232,157431
2023-01-05,10:20:00,159500,"▼ 1,000",-0.62,10414,149199
2023-01-05,10:10:00,159500,"▼ 1,000",-0.62,12731,138785
2023-01-05,10:00:00,159000,"▼ 1,500",-0.93,22521,126054
2023-01-05,09:50:00,159500,"▼ 1,000",-0.62,3363,103533
2023-01-05,09:40:00,159500,"▼ 1,000",-0.62,19555,100170
2023-01-05,09:30:00,159500,"▼ 1,000",-0.62,5448,80615
2023-01-05,09:20:00,159500,"▼ 1,000",-0.62,25625,75167
2023-01-05,09:10:00,160500,0,0.0,10212,49542
2023-01-05,09:00:00,160000,▼ 500,-0.31,39330,39330
