,date,time,price,change,change(%),amount,volume
0,2025-05-28,15:30:00,55900,2000,3.71%,1042887,17508122
1,2025-05-28,15:15:00,56000,2100,3.90%,352087,16465235
2,2025-05-28,15:10:00,56000,2100,3.90%,178033,16113148
3,2025-05-28,15:05:00,56000,2100,3.90%,409845,15935115
4,2025-05-28,15:00:00,55900,2000,3.71%,117565,15525270
5,2025-05-28,14:55:00,55900,2000,3.71%,133057,15407705
6,2025-05-28,14:50:00,55900,2000,3.71%,160975,15274648
7,2025-05-28,14:45:00,55900,2000,3.71%,102391,15113673
8,2025-05-28,14:40:00,55900,2000,3.71%,123159,15011282
9,2025-05-28,14:35:00,55900,2000,3.71%,98422,14888123
10,2025-05-28,14:30:00,55800,1900,3.53%,167068,14789701
11,2025-05-28,14:25:00,55800,1900,3.53%,123222,14622633
12,2025-05-28,14:20:00,55800,1900,3.53%,158002,14499411
13,2025-05-28,14:15:00,55700,1800,3.34%,150464,14341409
14,2025-05-28,14:10:00,55600,1700,3.15%,91786,14190945
15,2025-05-28,14:05:00,55600,1700,3.15%,127346,14099159
16,2025-05-28,14:00:00,55500,1600,2.97%,187571,13971813
17,2025-05-28,13:55:00,55600,1700,3.15%,136146,13784242
18,2025-05-28,13:50:00,55600,1700,3.15%,104813,13648096
19,2025-05-28,13:45:00,55600,1700,3.15%,111554,13543283
20,2025-05-28,13:40:00,55550,1650,3.06%,146890,13431729
21,2025-05-28,13:35:00,55600,1700,3.15%,39890,13284839
22,2025-05-28,13:30:00,55600,1700,3.15%,118438,13244949
23,2025-05-28,13:25:00,55500,1600,2.97%,156010,13126511
24,2025-05-28,13:20:00,55500,1600,2.97%,44559,12970501
25,2025-05-28,13:15:00,55550,1650,3.06%,85705,12925942
26,2025-05-28,13:10:00,55600,1700,3.15%,100360,12840237
27,2025-05-28,13:05:00,55600,1700,3.15%,164939,12739877
28,2025-05-28,13:00:00,55500,1600,2.97%,84563,12574938
29,2025-05-28,12:55:00,55500,1600,2.97%,80556,12490375
30,2025-05-28,12:50:00,55550,1650,3.06%,139171,12409819
31,2025-05-28,12:45:00,55550,1650,3.06%,40135,12270648
32,2025-05-28,12:40:00,55650,1750,3.25%,103028,12230513
33,2025-05-28,12:35:00,55750,1850,3.43%,177766,12127485
34,2025-05-28,12:30:00,55800,1900,3.53%,38577,11949719
35,2025-05-28,12:25:00,55800,1900,3.53%,56365,11911142
36,2025-05-28,12:20:00,55900,2000,3.71%,98002,11854777
37,2025-05-28,12:15:00,56000,2100,3.90%,138340,11756775
38,2025-05-28,12:10:00,56000,2100,3.90%,225707,11618435
39,2025-05-28,12:05:00,56000,2100,3.90%,160441,11392728
40,2025-05-28,12:00:00,56000,2100,3.90%,49452,11232287
41,2025-05-28,11:55:00,56000,2100,3.90%,141819,11182835
42,2025-05-28,11:50:00,56000,2100,3.90%,186890,11041016
43,2025-05-28,11:45:00,55900,2000,3.71%,342646,10854126
44,2025-05-28,11:40:00,55700,1800,3.34%,59128,10511480
45,2025-05-28,11:35:00,55700,1800,3.34%,48093,10452352
46,2025-05-28,11:30:00,55700,1800,3.34%,109069,10404259
47,2025-05-28,11:25:00,55700,1800,3.34%,86264,10295190
48,2025-05-28,11:20:00,55800,1900,3.53%,118018,10208926
49,2025-05-28,11:15:00,55800,1900,3.53%,110932,10090908
50,2025-05-28,11:10:00,55700,1800,3.34%,162057,9979976
51,2025-05-28,11:05:00,55700,1800,3.34%,159557,9817919
52,2025-05-28,11:00:00,55750,1850,3.43%,274487,9658362
53,2025-05-28,10:55:00,56000,2100,3.90%,239238,9383875
54,2025-05-28,10:50:00,56100,2200,4.08%,361233,9144637
55,2025-05-28,10:45:00,56000,2100,3.90%,272955,8783404
56,2025-05-28,10:40:00,56000,2100,3.90%,393182,8510449
57,2025-05-28,10:35:00,55900,2000,3.71%,418123,8117267
58,2025-05-28,10:30:00,55800,1900,3.53%,311127,7699144
59,2025-05-28,10:25:00,55700,1800,3.34%,251130,7388017
60,2025-05-28,10:20:00,55800,1900,3.53%,520563,7136887
61,2025-05-28,10:15:00,55900,2000,3.71%,401747,6616324
62,2025-05-28,10:10:00,55800,1900,3.53%,136465,6214577
63,2025-05-28,10:05:00,55800,1900,3.53%,623334,6078112
64,2025-05-28,10:00:00,55600,1700,3.15%,114132,5454778
65,2025-05-28,09:55:00,55600,1700,3.15%,174544,5340646
66,2025-05-28,09:50:00,55600,1700,3.15%,356053,5166102
67,2025-05-28,09:45:00,55600,1700,3.15%,349810,4810049
68,2025-05-28,09:40:00,55600,1700,3.15%,298573,4460239
69,2025-05-28,09:35:00,55700,1800,3.34%,572566,4161666
70,2025-05-28,09:30:00,55600,1700,3.15%,652127,3589100
71,2025-05-28,09:25:00,55500,1600,2.97%,445278,2936973
72,2025-05-28,09:20:00,55300,1400,2.60%,374899,2491695
73,2025-05-28,09:15:00,55300,1400,2.60%,688492,2116796
74,2025-05-28,09:10:00,55000,1100,2.04%,481545,1428304
75,2025-05-28,09:05:00,54700,800,1.48%,280292,946759
76,2025-05-28,09:00:00,54500,600,1.11%,666467,666467
