,date,time,price,change,change(%),amount,volume
0,2025-12-11,15:30:00,141600,100,-0.07%,159300,520192
1,2025-12-11,15:15:00,140300,1900,-1.34%,6304,360892
2,2025-12-11,15:10:00,140300,1900,-1.34%,6958,354588
3,2025-12-11,15:05:00,140200,1800,-1.27%,6452,347630
4,2025-12-11,15:00:00,140200,1800,-1.27%,5518,341178
5,2025-12-11,14:55:00,140300,1800,-1.27%,4838,335660
6,2025-12-11,14:50:00,140300,1800,-1.27%,6683,330822
7,2025-12-11,14:45:00,140200,1900,-1.34%,4793,324139
8,2025-12-11,14:40:00,140200,1800,-1.27%,5197,319346
9,2025-12-11,14:35:00,140300,1800,-1.27%,6262,314149
10,2025-12-11,14:30:00,140100,1800,-1.27%,5352,307887
11,2025-12-11,14:25:00,140100,1800,-1.27%,4957,302535
12,2025-12-11,14:20:00,140100,1800,-1.27%,4782,297578
13,2025-12-11,14:15:00,140100,1900,-1.34%,5381,292796
14,2025-12-11,14:10:00,140100,1900,-1.34%,4525,287415
15,2025-12-11,14:05:00,140100,1900,-1.34%,4293,282890
16,2025-12-11,14:00:00,140100,2000,-1.41%,4401,278597
17,2025-12-11,13:55:00,140100,2000,-1.41%,4629,274196
18,2025-12-11,13:50:00,140100,1900,-1.34%,3723,269567
19,2025-12-11,13:45:00,140300,1800,-1.27%,3193,265844
20,2025-12-11,13:40:00,140400,1900,-1.34%,4073,262651
21,2025-12-11,13:35:00,140300,1900,-1.34%,3369,258578
22,2025-12-11,13:30:00,140300,1800,-1.27%,3530,255209
23,2025-12-11,13:25:00,140200,1900,-1.34%,3976,251679
24,2025-12-11,13:20:00,140400,1800,-1.27%,4023,247703
25,2025-12-11,13:15:00,140400,1700,-1.20%,4233,243680
26,2025-12-11,13:10:00,140500,1600,-1.13%,4005,239447
27,2025-12-11,13:05:00,140400,1700,-1.20%,4447,235442
28,2025-12-11,13:00:00,140300,1800,-1.27%,4153,230995
29,2025-12-11,12:55:00,140200,1900,-1.34%,5278,226842
30,2025-12-11,12:50:00,140200,1800,-1.27%,5171,221564
31,2025-12-11,12:45:00,140000,1900,-1.34%,5154,216393
32,2025-12-11,12:40:00,140100,2000,-1.41%,6439,211239
33,2025-12-11,12:35:00,139900,2200,-1.55%,6906,204800
34,2025-12-11,12:30:00,139900,2100,-1.48%,6242,197894
35,2025-12-11,12:25:00,140000,2200,-1.55%,5791,191652
36,2025-12-11,12:20:00,139900,2100,-1.48%,5564,185861
37,2025-12-11,12:15:00,140000,2200,-1.55%,7354,180297
38,2025-12-11,12:10:00,139600,2300,-1.62%,5323,172943
39,2025-12-11,12:05:00,139700,2300,-1.62%,5967,167620
40,2025-12-11,12:00:00,139800,2200,-1.55%,8268,161653
41,2025-12-11,11:55:00,140000,2100,-1.48%,8096,153385
42,2025-12-11,11:50:00,140100,1850,-1.30%,5774,145289
43,2025-12-11,11:45:00,140100,1950,-1.37%,6404,139515
44,2025-12-11,11:40:00,140100,2000,-1.41%,6647,133111
45,2025-12-11,11:35:00,140400,1900,-1.34%,8001,126464
46,2025-12-11,11:30:00,140400,1450,-1.02%,5415,118463
47,2025-12-11,11:25:00,140400,1600,-1.13%,2982,113048
48,2025-12-11,11:20:00,140600,1400,-0.99%,2022,110066
49,2025-12-11,11:15:00,140600,1500,-1.06%,3511,108044
50,2025-12-11,11:10:00,140600,1500,-1.06%,6009,104533
51,2025-12-11,11:05:00,140600,1350,-0.95%,2236,98524
52,2025-12-11,11:00:00,140600,1300,-0.92%,1843,96288
53,2025-12-11,10:55:00,140600,1400,-0.99%,4055,94445
54,2025-12-11,10:50:00,140600,1400,-0.99%,4956,90390
55,2025-12-11,10:45:00,140900,1100,-0.77%,1542,85434
56,2025-12-11,10:40:00,141200,1000,-0.70%,3184,83892
57,2025-12-11,10:35:00,141000,1000,-0.70%,1427,80708
58,2025-12-11,10:30:00,140950,1000,-0.70%,1413,79281
59,2025-12-11,10:25:00,140950,1000,-0.70%,2333,77868
60,2025-12-11,10:20:00,141100,1000,-0.70%,1301,75535
61,2025-12-11,10:15:00,141200,900,-0.63%,2244,74234
62,2025-12-11,10:10:00,141000,900,-0.63%,2094,71990
63,2025-12-11,10:05:00,140900,1100,-0.77%,2199,69896
64,2025-12-11,10:00:00,140800,1200,-0.85%,2631,67697
65,2025-12-11,09:55:00,140700,1100,-0.78%,1317,65066
66,2025-12-11,09:50:00,141000,1100,-0.77%,1558,63749
67,2025-12-11,09:45:00,141000,1000,-0.70%,1669,62191
68,2025-12-11,09:40:00,140900,1100,-0.77%,2517,60522
69,2025-12-11,09:35:00,141000,1300,-0.91%,3146,58005
70,2025-12-11,09:30:00,140600,1300,-0.92%,1616,54859
71,2025-12-11,09:25:00,140500,1400,-0.99%,3162,53243
72,2025-12-11,09:20:00,140500,1400,-0.99%,1695,50081
73,2025-12-11,09:15:00,140600,1600,-1.13%,2903,48386
74,2025-12-11,09:10:00,140600,2000,-1.40%,6350,45483
75,2025-12-11,09:05:00,140300,2400,-1.68%,12433,39133
76,2025-12-11,09:00:00,142300,2600,1.86%,26700,26700
