,date,time,price,change,change(%),amount,volume
0,2024-07-29,15:30:00,255500,12000,4.93%,64378,1298257
1,2024-07-29,15:15:00,256000,12500,5.13%,19208,1233879
2,2024-07-29,15:10:00,255500,12000,4.93%,10704,1214671
3,2024-07-29,15:05:00,255500,12000,4.93%,9524,1203966
4,2024-07-29,15:00:00,256000,12500,5.13%,13256,1194442
5,2024-07-29,14:55:00,255500,12000,4.93%,6745,1181186
6,2024-07-29,14:50:00,257000,13500,5.54%,26360,1174441
7,2024-07-29,14:45:00,257000,13500,5.54%,8740,1148081
8,2024-07-29,14:40:00,257000,13500,5.54%,5073,1139341
9,2024-07-29,14:35:00,257000,13500,5.54%,9628,1134268
10,2024-07-29,14:30:00,256500,13000,5.34%,7655,1124640
11,2024-07-29,14:25:00,256500,13000,5.34%,9941,1116985
12,2024-07-29,14:20:00,256500,13000,5.34%,8360,1107044
13,2024-07-29,14:15:00,256500,13000,5.34%,12323,1098684
14,2024-07-29,14:10:00,255500,12000,4.93%,3227,1086361
15,2024-07-29,14:05:00,256000,12500,5.13%,8688,1083134
16,2024-07-29,14:00:00,256500,13000,5.34%,14525,1074446
17,2024-07-29,13:55:00,256500,13000,5.34%,22905,1059921
18,2024-07-29,13:50:00,256500,13000,5.34%,12407,1037016
19,2024-07-29,13:45:00,258000,14500,5.95%,12075,1024609
20,2024-07-29,13:40:00,259000,15500,6.37%,21019,1012534
21,2024-07-29,13:35:00,259500,16000,6.57%,12159,991515
22,2024-07-29,13:30:00,260000,16500,6.78%,19821,979356
23,2024-07-29,13:25:00,260000,16500,6.78%,28309,959535
24,2024-07-29,13:20:00,259500,16000,6.57%,17087,931226
25,2024-07-29,13:15:00,259000,15500,6.37%,15217,914139
26,2024-07-29,13:10:00,258500,15000,6.16%,19329,898922
27,2024-07-29,13:05:00,257500,14000,5.75%,3886,879593
28,2024-07-29,13:00:00,257500,14000,5.75%,2234,875707
29,2024-07-29,12:55:00,257500,14000,5.75%,10005,873473
30,2024-07-29,12:50:00,258000,14500,5.95%,9445,863468
31,2024-07-29,12:45:00,257500,14000,5.75%,5440,854023
32,2024-07-29,12:40:00,258000,14500,5.95%,6417,848583
33,2024-07-29,12:35:00,258000,14500,5.95%,6601,842166
34,2024-07-29,12:30:00,258000,14500,5.95%,3765,835565
35,2024-07-29,12:25:00,258000,14500,5.95%,4378,831800
36,2024-07-29,12:20:00,258000,14500,5.95%,9769,827422
37,2024-07-29,12:15:00,258000,14500,5.95%,32920,817653
38,2024-07-29,12:10:00,256500,13000,5.34%,4948,784733
39,2024-07-29,12:05:00,256500,13000,5.34%,3442,779785
40,2024-07-29,12:00:00,256500,13000,5.34%,4203,776343
41,2024-07-29,11:55:00,256500,13000,5.34%,3840,772140
42,2024-07-29,11:50:00,256500,13000,5.34%,6930,768300
43,2024-07-29,11:45:00,256500,13000,5.34%,2360,761370
44,2024-07-29,11:40:00,257000,13500,5.54%,8422,759010
45,2024-07-29,11:35:00,257000,13500,5.54%,15174,750588
46,2024-07-29,11:30:00,257000,13500,5.54%,17674,735414
47,2024-07-29,11:25:00,257000,13500,5.54%,25655,717740
48,2024-07-29,11:20:00,256000,12500,5.13%,22183,692085
49,2024-07-29,11:15:00,255000,11500,4.72%,13287,669902
50,2024-07-29,11:10:00,254500,11000,4.52%,9922,656615
51,2024-07-29,11:05:00,254000,10500,4.31%,9968,646693
52,2024-07-29,11:00:00,254000,10500,4.31%,2992,636725
53,2024-07-29,10:55:00,254500,11000,4.52%,11911,633733
54,2024-07-29,10:50:00,254000,10500,4.31%,10754,621822
55,2024-07-29,10:45:00,253500,10000,4.11%,11662,611068
56,2024-07-29,10:40:00,253000,9500,3.90%,7279,599406
57,2024-07-29,10:35:00,253500,10000,4.11%,8161,592127
58,2024-07-29,10:30:00,253500,10000,4.11%,6890,583966
59,2024-07-29,10:25:00,254500,11000,4.52%,26894,577076
60,2024-07-29,10:20:00,254500,11000,4.52%,5844,550182
61,2024-07-29,10:15:00,255000,11500,4.72%,11316,544338
62,2024-07-29,10:10:00,255000,11500,4.72%,25446,533022
63,2024-07-29,10:05:00,256000,12500,5.13%,23861,507576
64,2024-07-29,10:00:00,256000,12500,5.13%,45695,483715
65,2024-07-29,09:55:00,256000,12500,5.13%,70219,438020
66,2024-07-29,09:50:00,254500,11000,4.52%,50815,367801
67,2024-07-29,09:45:00,253500,10000,4.11%,75739,316986
68,2024-07-29,09:40:00,249000,5500,2.26%,16397,241247
69,2024-07-29,09:35:00,248500,5000,2.05%,12983,224850
70,2024-07-29,09:30:00,248000,4500,1.85%,12301,211867
71,2024-07-29,09:25:00,249500,6000,2.46%,22722,199566
72,2024-07-29,09:20:00,249000,5500,2.26%,30246,176844
73,2024-07-29,09:15:00,248000,4500,1.85%,25131,146598
74,2024-07-29,09:10:00,248000,4500,1.85%,37265,121467
75,2024-07-29,09:05:00,246000,2500,1.03%,21113,84202
76,2024-07-29,09:00:00,246000,2500,1.03%,63089,63089
