,date,time,price,change,change(%),amount,volume
0,2025-06-13,15:30:00,123200,1000,0.82%,45350,375733
1,2025-06-13,15:15:00,123200,1000,0.82%,10833,330383
2,2025-06-13,15:10:00,123400,1200,0.98%,11225,319550
3,2025-06-13,15:05:00,123400,1200,0.98%,3425,308325
4,2025-06-13,15:00:00,123300,1100,0.90%,5195,304900
5,2025-06-13,14:55:00,123400,1200,0.98%,5410,299705
6,2025-06-13,14:50:00,123300,1100,0.90%,6330,294295
7,2025-06-13,14:45:00,123400,1200,0.98%,5102,287965
8,2025-06-13,14:40:00,123200,1000,0.82%,3219,282863
9,2025-06-13,14:35:00,123400,1200,0.98%,4246,279644
10,2025-06-13,14:30:00,123300,1100,0.90%,5471,275398
11,2025-06-13,14:25:00,123300,1100,0.90%,3908,269927
12,2025-06-13,14:20:00,123600,1400,1.15%,10624,266019
13,2025-06-13,14:15:00,123200,1000,0.82%,4718,255395
14,2025-06-13,14:10:00,123300,1100,0.90%,4611,250677
15,2025-06-13,14:05:00,123400,1200,0.98%,3649,246066
16,2025-06-13,14:00:00,123400,1200,0.98%,3087,242417
17,2025-06-13,13:55:00,123400,1200,0.98%,2413,239330
18,2025-06-13,13:50:00,123300,1100,0.90%,2131,236917
19,2025-06-13,13:45:00,123200,1000,0.82%,2060,234786
20,2025-06-13,13:40:00,123500,1300,1.06%,2353,232726
21,2025-06-13,13:35:00,123500,1300,1.06%,2389,230373
22,2025-06-13,13:30:00,123600,1400,1.15%,4133,227984
23,2025-06-13,13:25:00,123400,1200,0.98%,2237,223851
24,2025-06-13,13:20:00,123200,1000,0.82%,2283,221614
25,2025-06-13,13:15:00,123200,1000,0.82%,5957,219331
26,2025-06-13,13:10:00,123200,1000,0.82%,2231,213374
27,2025-06-13,13:05:00,123500,1300,1.06%,3016,211143
28,2025-06-13,13:00:00,123700,1500,1.23%,2651,208127
29,2025-06-13,12:55:00,123800,1600,1.31%,1969,205476
30,2025-06-13,12:50:00,123700,1500,1.23%,2832,203507
31,2025-06-13,12:45:00,123800,1600,1.31%,1757,200675
32,2025-06-13,12:40:00,123900,1700,1.39%,2517,198918
33,2025-06-13,12:35:00,123800,1600,1.31%,2430,196401
34,2025-06-13,12:30:00,123800,1600,1.31%,2431,193971
35,2025-06-13,12:25:00,123900,1700,1.39%,1942,191540
36,2025-06-13,12:20:00,123900,1700,1.39%,2045,189598
37,2025-06-13,12:15:00,124000,1800,1.47%,2830,187553
38,2025-06-13,12:10:00,123900,1700,1.39%,3741,184723
39,2025-06-13,12:05:00,123900,1700,1.39%,4264,180982
40,2025-06-13,12:00:00,123700,1500,1.23%,2478,176718
41,2025-06-13,11:55:00,123500,1300,1.06%,1813,174240
42,2025-06-13,11:50:00,123500,1300,1.06%,2228,172427
43,2025-06-13,11:45:00,123200,1000,0.82%,4910,170199
44,2025-06-13,11:40:00,123300,1100,0.90%,2577,165289
45,2025-06-13,11:35:00,123300,1100,0.90%,1697,162712
46,2025-06-13,11:30:00,123500,1300,1.06%,2319,161015
47,2025-06-13,11:25:00,123500,1300,1.06%,2507,158696
48,2025-06-13,11:20:00,123700,1500,1.23%,2422,156189
49,2025-06-13,11:15:00,123800,1600,1.31%,1606,153767
50,2025-06-13,11:10:00,123900,1700,1.39%,2063,152161
51,2025-06-13,11:05:00,123900,1700,1.39%,2127,150098
52,2025-06-13,11:00:00,124100,1900,1.55%,1623,147971
53,2025-06-13,10:55:00,124000,1800,1.47%,1864,146348
54,2025-06-13,10:50:00,124100,1900,1.55%,3704,144484
55,2025-06-13,10:45:00,124000,1800,1.47%,2787,140780
56,2025-06-13,10:40:00,123800,1600,1.31%,3831,137993
57,2025-06-13,10:35:00,123700,1500,1.23%,2820,134162
58,2025-06-13,10:30:00,123700,1500,1.23%,2116,131342
59,2025-06-13,10:25:00,123600,1400,1.15%,1915,129226
60,2025-06-13,10:20:00,123700,1500,1.23%,3782,127311
61,2025-06-13,10:15:00,123200,1000,0.82%,1975,123529
62,2025-06-13,10:10:00,123100,900,0.74%,2898,121554
63,2025-06-13,10:05:00,123300,1100,0.90%,3326,118656
64,2025-06-13,10:00:00,123400,1200,0.98%,4127,115330
65,2025-06-13,09:55:00,123400,1200,0.98%,4324,111203
66,2025-06-13,09:50:00,122900,700,0.57%,3654,106879
67,2025-06-13,09:45:00,123100,900,0.74%,5094,103225
68,2025-06-13,09:40:00,123000,800,0.65%,4906,98131
69,2025-06-13,09:35:00,122800,600,0.49%,4474,93225
70,2025-06-13,09:30:00,123100,900,0.74%,8805,88751
71,2025-06-13,09:25:00,123800,1600,1.31%,9519,79946
72,2025-06-13,09:20:00,123500,1300,1.06%,5263,70427
73,2025-06-13,09:15:00,123700,1500,1.23%,5278,65164
74,2025-06-13,09:10:00,124200,2000,1.64%,10116,59886
75,2025-06-13,09:05:00,125100,2900,2.37%,20843,49770
76,2025-06-13,09:00:00,125000,2800,2.29%,28927,28927
