,date,time,price,change,change(%),amount,volume
0,2025-01-15,15:30:00,220500,1500,-0.68%,27812,487646
1,2025-01-15,15:15:00,221500,1500,-0.67%,5346,459834
2,2025-01-15,15:10:00,221500,1500,-0.67%,5869,454488
3,2025-01-15,15:05:00,221500,1500,-0.67%,17580,448619
4,2025-01-15,15:00:00,221500,1000,-0.45%,3478,431039
5,2025-01-15,14:55:00,221500,1000,-0.45%,5242,427561
6,2025-01-15,14:50:00,221500,1000,-0.45%,9927,422319
7,2025-01-15,14:45:00,221500,1000,-0.45%,5727,412392
8,2025-01-15,14:40:00,221500,1000,-0.45%,15143,406665
9,2025-01-15,14:35:00,221500,1000,-0.45%,2977,391522
10,2025-01-15,14:30:00,221500,1000,-0.45%,1922,388545
11,2025-01-15,14:25:00,221500,1000,-0.45%,1241,386623
12,2025-01-15,14:20:00,222000,1000,-0.45%,5979,385382
13,2025-01-15,14:15:00,222000,1000,-0.45%,10148,379403
14,2025-01-15,14:10:00,221500,1000,-0.45%,6211,369255
15,2025-01-15,14:05:00,221500,1000,-0.45%,1930,363044
16,2025-01-15,14:00:00,222500,1000,0.00%,44432,361114
17,2025-01-15,13:55:00,222500,500,0.00%,2163,316682
18,2025-01-15,13:50:00,222500,500,0.00%,1354,314519
19,2025-01-15,13:45:00,222500,500,-0.22%,12499,313165
20,2025-01-15,13:40:00,222000,500,-0.22%,2773,300666
21,2025-01-15,13:35:00,222000,500,-0.22%,1614,297893
22,2025-01-15,13:30:00,222000,500,-0.22%,933,296279
23,2025-01-15,13:25:00,222000,500,-0.22%,2134,295346
24,2025-01-15,13:20:00,222000,500,-0.22%,1092,293212
25,2025-01-15,13:15:00,222000,500,0.00%,899,292120
26,2025-01-15,13:10:00,222000,500,0.00%,917,291221
27,2025-01-15,13:05:00,222000,500,-0.22%,637,290304
28,2025-01-15,13:00:00,222000,500,0.00%,1972,289667
29,2025-01-15,12:55:00,222000,500,0.00%,1843,287695
30,2025-01-15,12:50:00,222000,500,0.00%,836,285852
31,2025-01-15,12:45:00,222000,1000,-0.45%,4896,285016
32,2025-01-15,12:40:00,221500,1000,-0.45%,887,280120
33,2025-01-15,12:35:00,221500,1000,-0.45%,1144,279233
34,2025-01-15,12:30:00,221500,1000,-0.45%,2462,278089
35,2025-01-15,12:25:00,221500,1000,-0.45%,1008,275627
36,2025-01-15,12:20:00,221500,1000,-0.45%,811,274619
37,2025-01-15,12:15:00,221500,1000,-0.45%,824,273808
38,2025-01-15,12:10:00,221500,1500,-0.67%,6354,272984
39,2025-01-15,12:05:00,221000,1500,-0.67%,1678,266630
40,2025-01-15,12:00:00,221500,1500,-0.67%,9898,264952
41,2025-01-15,11:55:00,221500,1500,-0.67%,19478,255054
42,2025-01-15,11:50:00,222000,1000,-0.45%,8197,235576
43,2025-01-15,11:45:00,222000,500,-0.22%,759,227379
44,2025-01-15,11:40:00,222000,500,0.00%,678,226620
45,2025-01-15,11:35:00,222000,1000,-0.45%,4111,225942
46,2025-01-15,11:30:00,221500,1000,-0.45%,2211,221831
47,2025-01-15,11:25:00,221500,1000,-0.45%,1107,219620
48,2025-01-15,11:20:00,221500,1000,-0.45%,1071,218513
49,2025-01-15,11:15:00,221500,1000,-0.45%,5832,217442
50,2025-01-15,11:10:00,221500,1000,-0.45%,4456,211610
51,2025-01-15,11:05:00,222000,1000,-0.45%,13926,207154
52,2025-01-15,11:00:00,221500,1000,-0.45%,1237,193228
53,2025-01-15,10:55:00,221500,1500,-0.67%,13069,191991
54,2025-01-15,10:50:00,221500,1500,-0.67%,9532,178922
55,2025-01-15,10:45:00,221500,1000,-0.45%,4884,169390
56,2025-01-15,10:40:00,221500,1000,-0.45%,1033,164506
57,2025-01-15,10:35:00,221500,1500,-0.67%,5167,163473
58,2025-01-15,10:30:00,221500,1500,-0.67%,7920,158306
59,2025-01-15,10:25:00,221500,1500,-0.67%,6598,150386
60,2025-01-15,10:20:00,221500,1000,-0.45%,2897,143788
61,2025-01-15,10:15:00,222000,1000,-0.45%,18639,140891
62,2025-01-15,10:10:00,222500,500,0.23%,3160,122252
63,2025-01-15,10:05:00,222500,500,0.00%,6845,119092
64,2025-01-15,10:00:00,222000,1000,-0.45%,3086,112247
65,2025-01-15,09:55:00,221500,1000,-0.45%,2213,109161
66,2025-01-15,09:50:00,221500,1500,-0.67%,13117,106948
67,2025-01-15,09:45:00,222000,1000,-0.45%,7386,93831
68,2025-01-15,09:40:00,222000,500,0.00%,2910,86445
69,2025-01-15,09:35:00,222500,500,0.00%,3401,83535
70,2025-01-15,09:30:00,222000,1000,-0.45%,8630,80134
71,2025-01-15,09:25:00,222500,1000,0.00%,20476,71504
72,2025-01-15,09:20:00,223000,1000,0.45%,6338,51028
73,2025-01-15,09:15:00,223000,1000,0.45%,5278,44690
74,2025-01-15,09:10:00,223000,1000,0.45%,11226,39412
75,2025-01-15,09:05:00,224000,2000,0.90%,16494,28186
76,2025-01-15,09:00:00,223000,1000,0.00%,11692,11692
