date,time,price,change,change(%),amount,volume
2022-10-25,15:50:00,165500,"▲ 1,500",0.91,56,541058
2022-10-25,15:40:00,165500,"▲ 1,500",0.91,269,541002
2022-10-25,15:30:00,165500,"▲ 1,500",0.91,51112,540733
2022-10-25,15:10:00,165500,"▲ 1,500",0.91,11244,489621
2022-10-25,15:00:00,165500,"▲ 1,500",0.91,13729,478377
2022-10-25,14:50:00,165500,"▲ 1,500",0.91,15683,464648
2022-10-25,14:40:00,165500,"▲ 1,500",0.91,7113,448965
2022-10-25,14:30:00,165500,"▲ 1,500",0.91,6712,441852
2022-10-25,14:20:00,165500,"▲ 1,500",0.91,4799,435140
2022-10-25,14:10:00,165500,"▲ 1,500",0.91,16088,430341
2022-10-25,14:00:00,165500,"▲ 1,500",0.91,18111,414253
2022-10-25,13:50:00,166000,"▲ 2,000",1.22,3775,396142
2022-10-25,13:40:00,166000,"▲ 2,000",1.22,4275,392367
2022-10-25,13:30:00,166000,"▲ 2,000",1.22,6496,388092
2022-10-25,13:20:00,165500,"▲ 1,500",0.91,2834,381596
2022-10-25,13:10:00,166000,"▲ 2,000",1.22,12433,378762
2022-10-25,13:00:00,165000,"▲ 1,000",0.61,9015,366329
2022-10-25,12:50:00,165500,"▲ 1,500",0.91,4973,357314
2022-10-25,12:40:00,166000,"▲ 2,000",1.22,3180,352341
2022-10-25,12:30:00,166000,"▲ 2,000",1.22,4015,349161
2022-10-25,13:20:00,165500,"▲ 1,500",0.91,2834,381596
2022-10-25,13:10:00,166000,"▲ 2,000",1.22,12433,378762
2022-10-25,13:00:00,165000,"▲ 1,000",0.61,9015,366329
2022-10-25,12:50:00,165500,"▲ 1,500",0.91,4973,357314
2022-10-25,12:40:00,166000,"▲ 2,000",1.22,3180,352341
2022-10-25,12:30:00,166000,"▲ 2,000",1.22,4015,349161
2022-10-25,12:20:00,166000,"▲ 2,000",1.22,4752,345146
2022-10-25,12:10:00,166000,"▲ 2,000",1.22,10990,340394
2022-10-25,12:00:00,165500,"▲ 1,500",0.91,4938,329404
2022-10-25,11:50:00,165500,"▲ 1,500",0.91,3150,324466
2022-10-25,11:40:00,165500,"▲ 1,500",0.91,13420,321316
2022-10-25,11:30:00,165000,"▲ 1,000",0.61,19254,307896
2022-10-25,11:20:00,165500,"▲ 1,500",0.91,4886,288642
2022-10-25,11:10:00,165500,"▲ 1,500",0.91,4628,283756
2022-10-25,11:00:00,166000,"▲ 2,000",1.22,10311,279128
2022-10-25,10:50:00,166000,"▲ 2,000",1.22,9412,268817
2022-10-25,10:40:00,166500,"▲ 2,500",1.52,10637,259405
2022-10-25,10:30:00,165500,"▲ 1,500",0.91,12931,248768
2022-10-25,10:20:00,166500,"▲ 2,500",1.52,13501,235837
2022-10-25,10:10:00,166000,"▲ 2,000",1.22,21787,222336
2022-10-25,10:00:00,166000,"▲ 2,000",1.22,10173,200549
2022-10-25,09:50:00,166500,"▲ 2,500",1.52,29370,190376
2022-10-25,09:40:00,166500,"▲ 2,500",1.52,23575,161006
2022-10-25,09:30:00,166000,"▲ 2,000",1.22,15437,137431
2022-10-25,09:20:00,167000,"▲ 3,000",1.83,27055,121994
2022-10-25,09:10:00,166000,"▲ 2,000",1.22,40592,94939
2022-10-25,09:00:00,165000,"▲ 1,000",0.61,54346,54347
2022-10-25,08:30:00,164000,0,0.0,1,1
