,date,time,price,change,change(%),amount,volume
0,2024-11-13,15:30:00,123000,100,0.08%,13981,307654
1,2024-11-13,15:15:00,123600,700,0.57%,2361,293673
2,2024-11-13,15:10:00,123600,700,0.57%,2831,291281
3,2024-11-13,15:05:00,123600,700,0.57%,3700,288450
4,2024-11-13,15:00:00,123500,600,0.49%,4591,284750
5,2024-11-13,14:55:00,123400,500,0.41%,3126,279948
6,2024-11-13,14:50:00,123600,700,0.57%,3383,276822
7,2024-11-13,14:45:00,123500,600,0.49%,2655,272974
8,2024-11-13,14:40:00,123300,400,0.33%,3493,270319
9,2024-11-13,14:35:00,123300,400,0.33%,4172,266826
10,2024-11-13,14:30:00,123300,400,0.33%,3566,262654
11,2024-11-13,14:25:00,123300,400,0.33%,2659,259088
12,2024-11-13,14:20:00,123300,400,0.33%,4796,256429
13,2024-11-13,14:15:00,123300,400,0.33%,5853,251633
14,2024-11-13,14:10:00,123400,500,0.41%,3578,245780
15,2024-11-13,14:05:00,123200,300,0.24%,2737,242202
16,2024-11-13,14:00:00,123300,400,0.33%,7237,239465
17,2024-11-13,13:55:00,123900,1000,0.81%,3843,232228
18,2024-11-13,13:50:00,124200,1300,1.06%,3337,228385
19,2024-11-13,13:45:00,124200,1300,1.06%,3466,225048
20,2024-11-13,13:40:00,124200,1300,1.06%,3908,221582
21,2024-11-13,13:35:00,124000,1100,0.90%,4016,217674
22,2024-11-13,13:30:00,124000,1100,0.90%,4309,213658
23,2024-11-13,13:25:00,124000,1100,0.90%,2745,209349
24,2024-11-13,13:20:00,123900,1000,0.81%,6116,206604
25,2024-11-13,13:15:00,123600,700,0.57%,2350,200488
26,2024-11-13,13:10:00,123500,600,0.49%,1575,198138
27,2024-11-13,13:05:00,123700,800,0.65%,2493,196563
28,2024-11-13,13:00:00,123900,1000,0.81%,3387,194070
29,2024-11-13,12:55:00,124000,1100,0.90%,1917,190683
30,2024-11-13,12:50:00,124200,1300,1.06%,7344,188766
31,2024-11-13,12:45:00,123800,900,0.73%,3057,181422
32,2024-11-13,12:40:00,123800,900,0.73%,2499,178365
33,2024-11-13,12:35:00,123900,1000,0.81%,2837,175866
34,2024-11-13,12:30:00,123800,900,0.73%,1828,173029
35,2024-11-13,12:25:00,123800,900,0.73%,1881,171201
36,2024-11-13,12:20:00,123700,800,0.65%,2758,169320
37,2024-11-13,12:15:00,123600,700,0.57%,2072,166562
38,2024-11-13,12:10:00,123500,600,0.49%,1754,164490
39,2024-11-13,12:05:00,123300,400,0.33%,2419,162736
40,2024-11-13,12:00:00,123100,200,0.16%,1188,160317
41,2024-11-13,11:55:00,123100,200,0.16%,927,159129
42,2024-11-13,11:50:00,123100,200,0.16%,1318,158202
43,2024-11-13,11:45:00,123100,200,0.16%,7058,156884
44,2024-11-13,11:40:00,123100,200,0.16%,2485,149826
45,2024-11-13,11:35:00,123100,200,-0.16%,3455,147341
46,2024-11-13,11:30:00,123100,300,0.00%,5410,143886
47,2024-11-13,11:25:00,123100,200,0.16%,2409,138476
48,2024-11-13,11:20:00,123100,200,0.00%,1905,136067
49,2024-11-13,11:15:00,123100,200,0.16%,6127,134162
50,2024-11-13,11:10:00,123100,200,0.16%,2535,128035
51,2024-11-13,11:05:00,123100,200,0.16%,1585,125500
52,2024-11-13,11:00:00,123300,400,0.33%,3130,123915
53,2024-11-13,10:55:00,123300,400,0.00%,4203,120785
54,2024-11-13,10:50:00,123000,100,0.08%,2245,116582
55,2024-11-13,10:45:00,123000,400,-0.32%,2837,114337
56,2024-11-13,10:40:00,122600,500,-0.41%,2449,111500
57,2024-11-13,10:35:00,122700,600,-0.49%,4064,109051
58,2024-11-13,10:30:00,122500,800,-0.65%,3010,104987
59,2024-11-13,10:25:00,122600,500,-0.41%,3137,101977
60,2024-11-13,10:20:00,122900,400,-0.32%,4526,98840
61,2024-11-13,10:15:00,122900,500,-0.41%,2341,94314
62,2024-11-13,10:10:00,122700,500,-0.41%,4817,91973
63,2024-11-13,10:05:00,122900,400,-0.32%,7799,87156
64,2024-11-13,10:00:00,123100,200,0.16%,6092,79357
65,2024-11-13,09:55:00,123200,300,0.24%,3740,73265
66,2024-11-13,09:50:00,123200,300,0.24%,3051,69525
67,2024-11-13,09:45:00,123300,400,0.33%,5465,66474
68,2024-11-13,09:40:00,123600,700,0.57%,4537,61009
69,2024-11-13,09:35:00,123500,600,0.49%,3027,56472
70,2024-11-13,09:30:00,123200,300,0.00%,2910,53445
71,2024-11-13,09:25:00,123200,300,0.24%,5293,50535
72,2024-11-13,09:20:00,123400,500,0.41%,5783,45242
73,2024-11-13,09:15:00,124100,1200,0.98%,4932,39459
74,2024-11-13,09:10:00,124900,2000,1.63%,9077,34527
75,2024-11-13,09:05:00,124100,1200,0.98%,9136,25450
76,2024-11-13,09:00:00,123000,1100,0.00%,16314,16314
