date,time,price,change,change(%),amount,volume
2022-10-25,15:50:00,162500,"▲ 1,000",0.62,492,963624
2022-10-25,15:40:00,162500,"▲ 1,000",0.62,1941,963132
2022-10-25,15:30:00,162500,"▲ 1,000",0.62,43021,961191
2022-10-25,15:10:00,162000,▲ 500,0.31,57350,918170
2022-10-25,15:00:00,161000,▼ 500,-0.31,11510,860820
2022-10-25,14:50:00,161000,▼ 500,-0.31,12164,849310
2022-10-25,14:40:00,161000,▼ 500,-0.31,9515,837146
2022-10-25,14:30:00,161000,▼ 500,-0.31,7161,827631
2022-10-25,14:20:00,161000,▼ 500,-0.31,46001,820470
2022-10-25,14:10:00,161000,▼ 500,-0.31,8255,774469
2022-10-25,14:00:00,161500,0,0.0,16820,766214
2022-10-25,13:50:00,162000,▲ 500,0.31,18827,749394
2022-10-25,13:40:00,161000,▼ 500,-0.31,7412,730567
2022-10-25,13:30:00,161500,0,0.0,7388,723155
2022-10-25,13:20:00,161500,0,0.0,37429,715767
2022-10-25,13:10:00,161500,0,0.0,26441,678338
2022-10-25,13:00:00,161000,▼ 500,-0.31,8073,651897
2022-10-25,12:50:00,161000,▼ 500,-0.31,19260,643824
2022-10-25,12:40:00,162000,▲ 500,0.31,24246,624564
2022-10-25,12:30:00,161500,0,0.0,7419,600318
2022-10-25,13:20:00,161500,0,0.0,37429,715767
2022-10-25,13:10:00,161500,0,0.0,26441,678338
2022-10-25,13:00:00,161000,▼ 500,-0.31,8073,651897
2022-10-25,12:50:00,161000,▼ 500,-0.31,19260,643824
2022-10-25,12:40:00,162000,▲ 500,0.31,24246,624564
2022-10-25,12:30:00,161500,0,0.0,7419,600318
2022-10-25,12:20:00,161000,▼ 500,-0.31,10612,592899
2022-10-25,12:10:00,161000,▼ 500,-0.31,10540,582287
2022-10-25,12:00:00,161000,▼ 500,-0.31,19026,571747
2022-10-25,11:50:00,161000,▼ 500,-0.31,40455,552721
2022-10-25,11:40:00,160500,"▼ 1,000",-0.62,11671,512266
2022-10-25,11:30:00,160000,"▼ 1,500",-0.93,16294,500595
2022-10-25,11:20:00,160000,"▼ 1,500",-0.93,15877,484301
2022-10-25,11:10:00,160500,"▼ 1,000",-0.62,18483,468424
2022-10-25,11:00:00,160000,"▼ 1,500",-0.93,25810,449941
2022-10-25,10:50:00,160500,"▼ 1,000",-0.62,24638,424131
2022-10-25,10:40:00,161000,▼ 500,-0.31,9838,399493
2022-10-25,10:30:00,160500,"▼ 1,000",-0.62,15046,389655
2022-10-25,10:20:00,161000,▼ 500,-0.31,78089,374609
2022-10-25,10:10:00,161000,▼ 500,-0.31,28410,296520
2022-10-25,10:00:00,161000,▼ 500,-0.31,12960,268110
2022-10-25,09:50:00,161000,▼ 500,-0.31,24191,255150
2022-10-25,09:40:00,161500,0,0.0,24646,230959
2022-10-25,09:30:00,162000,▲ 500,0.31,21257,206313
2022-10-25,09:20:00,162000,▲ 500,0.31,27094,185056
2022-10-25,09:10:00,162000,▲ 500,0.31,47584,157962
2022-10-25,09:00:00,162000,▲ 500,0.31,109425,110378
2022-10-25,08:30:00,161500,0,0.0,953,953
