date,time,price,change,change(%),amount,volume
2022-07-07,15:50:00,175000,"▲ 2,500",1.45,303,534473
2022-07-07,15:40:00,175000,"▲ 2,500",1.45,188,534170
2022-07-07,15:30:00,175000,"▲ 2,500",1.45,35082,533982
2022-07-07,15:10:00,174500,"▲ 2,000",1.16,16314,498900
2022-07-07,15:00:00,174500,"▲ 2,000",1.16,22232,482586
2022-07-07,14:50:00,175500,"▲ 3,000",1.74,17177,460354
2022-07-07,14:40:00,175000,"▲ 2,500",1.45,11829,443177
2022-07-07,14:30:00,175500,"▲ 3,000",1.74,20831,431348
2022-07-07,14:20:00,176500,"▲ 4,000",2.32,6033,410517
2022-07-07,14:10:00,176500,"▲ 4,000",2.32,19191,404484
2022-07-07,14:00:00,177000,"▲ 4,500",2.61,6933,385293
2022-07-07,13:50:00,176500,"▲ 4,000",2.32,11900,378360
2022-07-07,13:40:00,176500,"▲ 4,000",2.32,5653,366460
2022-07-07,13:30:00,176000,"▲ 3,500",2.03,18654,360807
2022-07-07,13:20:00,177000,"▲ 4,500",2.61,29232,342153
2022-07-07,13:10:00,176000,"▲ 3,500",2.03,5946,312921
2022-07-07,13:00:00,175500,"▲ 3,000",1.74,3683,306975
2022-07-07,12:50:00,176000,"▲ 3,500",2.03,3404,303292
2022-07-07,12:40:00,175500,"▲ 3,000",1.74,12077,299888
2022-07-07,12:30:00,175500,"▲ 3,000",1.74,10756,287811
2022-07-07,13:20:00,177000,"▲ 4,500",2.61,29232,342153
2022-07-07,13:10:00,176000,"▲ 3,500",2.03,5946,312921
2022-07-07,13:00:00,175500,"▲ 3,000",1.74,3683,306975
2022-07-07,12:50:00,176000,"▲ 3,500",2.03,3404,303292
2022-07-07,12:40:00,175500,"▲ 3,000",1.74,12077,299888
2022-07-07,12:30:00,175500,"▲ 3,000",1.74,10756,287811
2022-07-07,12:20:00,175500,"▲ 3,000",1.74,2876,277055
2022-07-07,12:10:00,175500,"▲ 3,000",1.74,10888,274179
2022-07-07,12:00:00,175000,"▲ 2,500",1.45,2890,263291
2022-07-07,11:50:00,175500,"▲ 3,000",1.74,13735,260401
2022-07-07,11:40:00,175000,"▲ 2,500",1.45,3292,246666
2022-07-07,11:30:00,174500,"▲ 2,000",1.16,3782,243374
2022-07-07,11:20:00,175000,"▲ 2,500",1.45,3285,239592
2022-07-07,11:10:00,174500,"▲ 2,000",1.16,4513,236307
2022-07-07,11:00:00,174500,"▲ 2,000",1.16,33286,231794
2022-07-07,10:50:00,174000,"▲ 1,500",0.87,11726,198508
2022-07-07,10:40:00,173500,"▲ 1,000",0.58,8729,186782
2022-07-07,10:30:00,173000,▲ 500,0.29,2595,178053
2022-07-07,10:20:00,173500,"▲ 1,000",0.58,9496,175458
2022-07-07,10:10:00,173000,▲ 500,0.29,21221,165962
2022-07-07,10:00:00,173000,▲ 500,0.29,9995,144741
2022-07-07,09:50:00,173000,▲ 500,0.29,13682,134746
2022-07-07,09:40:00,174000,"▲ 1,500",0.87,9853,121064
2022-07-07,09:30:00,174000,"▲ 1,500",0.87,13315,111211
2022-07-07,09:20:00,173500,"▲ 1,000",0.58,19421,97896
2022-07-07,09:10:00,173000,▲ 500,0.29,23074,78475
2022-07-07,09:00:00,174500,"▲ 2,000",1.16,55392,55401
2022-07-07,08:30:00,172500,0,0.0,9,9
