,date,time,price,change,change(%),amount,volume
0,2025-09-01,15:30:00,215500,1000,0.47%,31196,634355
1,2025-09-01,15:15:00,215500,1000,0.47%,16315,603159
2,2025-09-01,15:10:00,215500,1000,0.47%,8246,586844
3,2025-09-01,15:05:00,216000,1500,0.70%,8916,578598
4,2025-09-01,15:00:00,216000,1500,0.70%,6327,569682
5,2025-09-01,14:55:00,216000,1500,0.70%,7193,563355
6,2025-09-01,14:50:00,216000,1500,0.70%,8317,556162
7,2025-09-01,14:45:00,216000,1500,0.70%,8317,547845
8,2025-09-01,14:40:00,215500,1000,0.47%,5397,539528
9,2025-09-01,14:35:00,215500,1000,0.47%,4243,534131
10,2025-09-01,14:30:00,215500,1000,0.47%,7802,529888
11,2025-09-01,14:25:00,216000,1500,0.70%,12869,522086
12,2025-09-01,14:20:00,216000,1500,0.70%,10542,509217
13,2025-09-01,14:15:00,215500,1000,0.47%,3722,498675
14,2025-09-01,14:10:00,215500,1000,0.47%,3151,494953
15,2025-09-01,14:05:00,215500,1000,0.47%,7549,491802
16,2025-09-01,14:00:00,215500,1000,0.47%,7243,484253
17,2025-09-01,13:55:00,215500,1000,0.47%,3859,477010
18,2025-09-01,13:50:00,215500,1000,0.47%,3141,473151
19,2025-09-01,13:45:00,215500,1000,0.47%,7048,470010
20,2025-09-01,13:40:00,215500,1000,0.47%,2867,462962
21,2025-09-01,13:35:00,215500,1000,0.47%,5145,460095
22,2025-09-01,13:30:00,215500,1000,0.47%,8561,454950
23,2025-09-01,13:25:00,215000,500,0.23%,1052,446389
24,2025-09-01,13:20:00,215000,500,0.23%,2743,445337
25,2025-09-01,13:15:00,215000,500,0.00%,1753,442594
26,2025-09-01,13:10:00,215000,500,0.23%,3766,440841
27,2025-09-01,13:05:00,215000,500,0.00%,1206,437075
28,2025-09-01,13:00:00,215000,500,0.23%,5291,435869
29,2025-09-01,12:55:00,215500,1000,0.47%,7998,430578
30,2025-09-01,12:50:00,215500,1000,0.00%,7038,422580
31,2025-09-01,12:45:00,215000,500,0.00%,8208,415542
32,2025-09-01,12:40:00,215000,500,0.00%,26384,407334
33,2025-09-01,12:35:00,214750,500,0.23%,10221,380950
34,2025-09-01,12:30:00,215000,500,0.00%,1590,370729
35,2025-09-01,12:25:00,215000,500,0.23%,1521,369139
36,2025-09-01,12:20:00,215000,500,0.23%,2373,367618
37,2025-09-01,12:15:00,215000,500,0.23%,3869,365245
38,2025-09-01,12:10:00,215000,500,0.23%,1270,361376
39,2025-09-01,12:05:00,215000,500,0.23%,1713,360106
40,2025-09-01,12:00:00,215500,1000,0.47%,8995,358393
41,2025-09-01,11:55:00,216000,1500,0.70%,4969,349398
42,2025-09-01,11:50:00,216000,1500,0.70%,5590,344429
43,2025-09-01,11:45:00,215500,1000,0.47%,3170,338839
44,2025-09-01,11:40:00,215500,1000,0.47%,4788,335669
45,2025-09-01,11:35:00,215500,1000,0.47%,5172,330881
46,2025-09-01,11:30:00,215500,1000,0.47%,4040,325709
47,2025-09-01,11:25:00,215500,1000,0.47%,5780,321669
48,2025-09-01,11:20:00,215500,1000,0.47%,9039,315889
49,2025-09-01,11:15:00,216000,1500,0.70%,7619,306850
50,2025-09-01,11:10:00,216000,1500,0.70%,4570,299231
51,2025-09-01,11:05:00,216000,1500,0.70%,3429,294661
52,2025-09-01,11:00:00,216000,1500,0.70%,5351,291232
53,2025-09-01,10:55:00,216000,1500,0.70%,3973,285881
54,2025-09-01,10:50:00,216000,1500,0.70%,4150,281908
55,2025-09-01,10:45:00,216000,1500,0.70%,1881,277758
56,2025-09-01,10:40:00,216500,2000,0.93%,4927,275877
57,2025-09-01,10:35:00,216500,2000,0.93%,3346,270950
58,2025-09-01,10:30:00,216500,2000,0.93%,2754,267604
59,2025-09-01,10:25:00,216500,2000,0.93%,6431,264850
60,2025-09-01,10:20:00,216500,2000,0.93%,7776,258419
61,2025-09-01,10:15:00,216000,1500,0.70%,5443,250643
62,2025-09-01,10:10:00,216500,2000,0.93%,6939,245200
63,2025-09-01,10:05:00,216500,2000,0.93%,10585,238261
64,2025-09-01,10:00:00,215500,1000,0.47%,5988,227676
65,2025-09-01,09:55:00,216500,2000,0.93%,32395,221688
66,2025-09-01,09:50:00,215500,1000,0.00%,13654,189293
67,2025-09-01,09:45:00,214500,2500,-1.15%,25450,175639
68,2025-09-01,09:40:00,213000,2500,-1.16%,3889,150189
69,2025-09-01,09:35:00,213000,2500,-1.16%,15376,146300
70,2025-09-01,09:30:00,212000,3500,-1.62%,6422,130924
71,2025-09-01,09:25:00,212000,3500,-1.62%,5504,124502
72,2025-09-01,09:20:00,212000,4000,-1.85%,17128,118998
73,2025-09-01,09:15:00,211500,4000,-1.86%,17676,101870
74,2025-09-01,09:10:00,212500,3500,-1.62%,14925,84194
75,2025-09-01,09:05:00,212500,3500,-1.62%,19163,69269
76,2025-09-01,09:00:00,213000,3500,-1.62%,50106,50106
