,date,time,price,change,change(%),amount,volume
0,2024-12-06,15:30:00,54100,400,0.74%,1479342,22783991
1,2024-12-06,15:15:00,54100,400,0.74%,164523,21304649
2,2024-12-06,15:10:00,54100,400,0.74%,241255,21140126
3,2024-12-06,15:05:00,54100,400,0.74%,284690,20898871
4,2024-12-06,15:00:00,54200,500,0.93%,414042,20613778
5,2024-12-06,14:55:00,54300,600,1.12%,746850,20087272
6,2024-12-06,14:50:00,54100,400,0.74%,115288,19319580
7,2024-12-06,14:45:00,54100,400,0.74%,39082,19203156
8,2024-12-06,14:40:00,54100,400,0.74%,84503,19163435
9,2024-12-06,14:35:00,54100,400,0.74%,375572,19078932
10,2024-12-06,14:30:00,54100,400,0.74%,96196,18703360
11,2024-12-06,14:25:00,54100,400,0.74%,171994,18607164
12,2024-12-06,14:20:00,54100,400,0.74%,332336,18435145
13,2024-12-06,14:15:00,54100,400,0.74%,133055,18102675
14,2024-12-06,14:10:00,54100,400,0.74%,287434,17969620
15,2024-12-06,14:05:00,54100,400,0.74%,231834,17682186
16,2024-12-06,14:00:00,54100,400,0.74%,279413,17450352
17,2024-12-06,13:55:00,54100,400,0.74%,72073,17170939
18,2024-12-06,13:50:00,54100,400,0.74%,160692,17098866
19,2024-12-06,13:45:00,54100,400,0.74%,61020,16938174
20,2024-12-06,13:40:00,54100,400,0.74%,59132,16877154
21,2024-12-06,13:35:00,54100,400,0.74%,260955,16818022
22,2024-12-06,13:30:00,54100,400,0.74%,482715,16557067
23,2024-12-06,13:25:00,54100,400,0.74%,106041,16074352
24,2024-12-06,13:20:00,54100,400,0.74%,59677,15968311
25,2024-12-06,13:15:00,54100,400,0.74%,54821,15908634
26,2024-12-06,13:10:00,54100,400,0.74%,302828,15853813
27,2024-12-06,13:05:00,54000,300,0.56%,121777,15550985
28,2024-12-06,13:00:00,54100,400,0.74%,521686,15429208
29,2024-12-06,12:55:00,54100,400,0.74%,75293,14907522
30,2024-12-06,12:50:00,54100,400,0.74%,46988,14832229
31,2024-12-06,12:45:00,54100,400,0.74%,61162,14785241
32,2024-12-06,12:40:00,54100,400,0.74%,58162,14724079
33,2024-12-06,12:35:00,54100,400,0.74%,177791,14665794
34,2024-12-06,12:30:00,54100,400,0.74%,52750,14488003
35,2024-12-06,12:25:00,54100,400,0.74%,203958,14435253
36,2024-12-06,12:20:00,54000,300,0.56%,62636,14231005
37,2024-12-06,12:15:00,54000,300,0.56%,60905,14168369
38,2024-12-06,12:10:00,54100,400,0.74%,379786,14107464
39,2024-12-06,12:05:00,54100,400,0.74%,154095,13727678
40,2024-12-06,12:00:00,54100,400,0.74%,314663,13573583
41,2024-12-06,11:55:00,54000,300,0.56%,147020,13258789
42,2024-12-06,11:50:00,54000,300,0.56%,148247,13111609
43,2024-12-06,11:45:00,54000,300,0.56%,63196,12963362
44,2024-12-06,11:40:00,54000,300,0.56%,106403,12900166
45,2024-12-06,11:35:00,54000,300,0.56%,102684,12793763
46,2024-12-06,11:30:00,54000,300,0.56%,178104,12690858
47,2024-12-06,11:25:00,54000,300,0.56%,212610,12512754
48,2024-12-06,11:20:00,53900,200,0.37%,72469,12300144
49,2024-12-06,11:15:00,53900,200,0.37%,249175,12227675
50,2024-12-06,11:10:00,53800,200,0.37%,166587,11978500
51,2024-12-06,11:05:00,53900,200,0.37%,391371,11811913
52,2024-12-06,11:00:00,53800,400,0.75%,333897,11420542
53,2024-12-06,10:55:00,53500,800,-1.47%,623000,11086045
54,2024-12-06,10:50:00,53500,1000,-1.83%,1524097,10463045
55,2024-12-06,10:45:00,53800,300,0.56%,751666,8908375
56,2024-12-06,10:40:00,53900,200,0.37%,402628,8156495
57,2024-12-06,10:35:00,54000,300,0.56%,186294,7753867
58,2024-12-06,10:30:00,54000,300,0.56%,194363,7567573
59,2024-12-06,10:25:00,53900,200,0.37%,953417,7373210
60,2024-12-06,10:20:00,53900,200,0.37%,304623,6393783
61,2024-12-06,10:15:00,54100,400,0.74%,353900,6089160
62,2024-12-06,10:10:00,54100,400,0.74%,75511,5735260
63,2024-12-06,10:05:00,54100,400,0.74%,77315,5659749
64,2024-12-06,10:00:00,54100,400,0.74%,211021,5582434
65,2024-12-06,09:55:00,54100,400,0.74%,264761,5371413
66,2024-12-06,09:50:00,54000,300,0.56%,178612,5106652
67,2024-12-06,09:45:00,54000,300,0.56%,109196,4928040
68,2024-12-06,09:40:00,54100,400,0.74%,303725,4818844
69,2024-12-06,09:35:00,54200,500,0.93%,541149,4515119
70,2024-12-06,09:30:00,54200,500,0.93%,312628,3973970
71,2024-12-06,09:25:00,54300,600,1.12%,422840,3661342
72,2024-12-06,09:20:00,54200,500,0.93%,170638,3238502
73,2024-12-06,09:15:00,54100,400,0.74%,206784,3067864
74,2024-12-06,09:10:00,54200,500,0.93%,866611,2861080
75,2024-12-06,09:05:00,54400,700,1.30%,583782,1994469
76,2024-12-06,09:00:00,54300,600,1.12%,1410687,1410687
