date,time,price,change,change(%),amount,volume
2022-06-23,15:50:00,82600,▲ 400,0.49,19,335970
2022-06-23,15:40:00,82600,▲ 400,0.49,215,335951
2022-06-23,15:30:00,82600,▲ 400,0.49,37844,335736
2022-06-23,15:10:00,82700,▲ 500,0.61,14721,297892
2022-06-23,15:00:00,82800,▲ 600,0.73,12096,283171
2022-06-23,14:50:00,82700,▲ 500,0.61,8496,271075
2022-06-23,14:40:00,82900,▲ 700,0.85,7656,262579
2022-06-23,14:30:00,82900,▲ 700,0.85,7223,254923
2022-06-23,14:20:00,82700,▲ 500,0.61,7687,247700
2022-06-23,14:10:00,82600,▲ 400,0.49,6532,240013
2022-06-23,14:00:00,82700,▲ 500,0.61,4477,233481
2022-06-23,13:50:00,82600,▲ 400,0.49,6090,229004
2022-06-23,13:40:00,82700,▲ 500,0.61,6892,222914
2022-06-23,13:30:00,82800,▲ 600,0.73,8553,216022
2022-06-23,13:20:00,82900,▲ 700,0.85,11925,207469
2022-06-23,13:10:00,82700,▲ 500,0.61,7380,195544
2022-06-23,13:00:00,82600,▲ 400,0.49,7855,188164
2022-06-23,12:50:00,82800,▲ 600,0.73,6778,180309
2022-06-23,12:40:00,82900,▲ 700,0.85,6775,173531
2022-06-23,12:30:00,83000,▲ 800,0.97,8026,166756
2022-06-23,13:20:00,82900,▲ 700,0.85,11925,207469
2022-06-23,13:10:00,82700,▲ 500,0.61,7380,195544
2022-06-23,13:00:00,82600,▲ 400,0.49,7855,188164
2022-06-23,12:50:00,82800,▲ 600,0.73,6778,180309
2022-06-23,12:40:00,82900,▲ 700,0.85,6775,173531
2022-06-23,12:30:00,83000,▲ 800,0.97,8026,166756
2022-06-23,12:20:00,82900,▲ 700,0.85,4442,158730
2022-06-23,12:10:00,83000,▲ 800,0.97,2370,154288
2022-06-23,12:00:00,82900,▲ 700,0.85,4028,151918
2022-06-23,11:50:00,83100,▲ 900,1.09,3345,147890
2022-06-23,11:40:00,83100,▲ 900,1.09,5004,144545
2022-06-23,11:30:00,83000,▲ 800,0.97,6584,139541
2022-06-23,11:20:00,83000,▲ 800,0.97,6410,132957
2022-06-23,11:10:00,83000,▲ 800,0.97,2638,126547
2022-06-23,11:00:00,82900,▲ 700,0.85,4741,123909
2022-06-23,10:50:00,83000,▲ 800,0.97,4676,119168
2022-06-23,10:40:00,83200,"▲ 1,000",1.22,2974,114492
2022-06-23,10:30:00,83200,"▲ 1,000",1.22,8328,111518
2022-06-23,10:20:00,83300,"▲ 1,100",1.34,8087,103190
2022-06-23,10:10:00,83200,"▲ 1,000",1.22,3644,95103
2022-06-23,10:00:00,83200,"▲ 1,000",1.22,18648,91459
2022-06-23,09:50:00,82800,▲ 600,0.73,3949,72811
2022-06-23,09:40:00,82600,▲ 400,0.49,7504,68862
2022-06-23,09:30:00,82700,▲ 500,0.61,13493,61358
2022-06-23,09:20:00,82500,▲ 300,0.36,7541,47865
2022-06-23,09:10:00,82700,▲ 500,0.61,11897,40324
2022-06-23,09:00:00,82900,▲ 700,0.85,28410,28427
2022-06-23,08:30:00,82200,0,0.0,17,17
