,date,time,price,change,change(%),amount,volume
0,2023-07-18,15:30:00,209000,2500,1.21%,55666,799749
1,2023-07-18,15:15:00,208500,2000,0.97%,10092,744083
2,2023-07-18,15:10:00,208500,2000,0.97%,21056,733991
3,2023-07-18,15:05:00,208500,2000,0.97%,29345,712935
4,2023-07-18,15:00:00,208500,2000,0.97%,7600,683590
5,2023-07-18,14:55:00,208500,2000,0.97%,15123,675990
6,2023-07-18,14:50:00,208000,1500,0.73%,6909,660867
7,2023-07-18,14:45:00,208000,1500,0.73%,16203,653958
8,2023-07-18,14:40:00,208000,1500,0.73%,13816,637755
9,2023-07-18,14:35:00,207500,1000,0.00%,6431,623939
10,2023-07-18,14:30:00,207000,500,0.24%,4536,617508
11,2023-07-18,14:25:00,207500,1000,0.48%,18107,612972
12,2023-07-18,14:20:00,207500,1000,0.48%,3463,594865
13,2023-07-18,14:15:00,207500,1000,0.48%,5670,591402
14,2023-07-18,14:10:00,207500,1000,0.48%,4520,585732
15,2023-07-18,14:05:00,207500,1000,0.48%,4819,581212
16,2023-07-18,14:00:00,208000,1500,0.73%,13812,576393
17,2023-07-18,13:55:00,208000,1500,0.73%,3025,562581
18,2023-07-18,13:50:00,208000,1500,0.73%,6580,559556
19,2023-07-18,13:45:00,208000,1500,0.73%,4000,552976
20,2023-07-18,13:40:00,208000,1500,0.73%,2725,548976
21,2023-07-18,13:35:00,208000,1500,0.73%,3580,546251
22,2023-07-18,13:30:00,208000,1500,0.73%,3550,542671
23,2023-07-18,13:25:00,208000,1500,0.73%,3680,539121
24,2023-07-18,13:20:00,208000,1500,0.73%,13664,535441
25,2023-07-18,13:15:00,208000,1500,0.73%,3509,521777
26,2023-07-18,13:10:00,208000,1500,0.73%,4549,518268
27,2023-07-18,13:05:00,208000,1500,0.73%,6315,513719
28,2023-07-18,13:00:00,207500,1000,0.48%,4097,507404
29,2023-07-18,12:55:00,207500,1000,0.48%,2954,503307
30,2023-07-18,12:50:00,207500,1000,0.48%,3937,500353
31,2023-07-18,12:45:00,207500,1000,0.48%,2528,496416
32,2023-07-18,12:40:00,207500,1000,0.48%,2834,493888
33,2023-07-18,12:35:00,207500,1000,0.48%,3253,491054
34,2023-07-18,12:30:00,207500,1000,0.48%,4048,487801
35,2023-07-18,12:25:00,207500,1000,0.48%,3034,483753
36,2023-07-18,12:20:00,207500,1000,0.48%,1814,480719
37,2023-07-18,12:15:00,207500,1000,0.48%,4278,478905
38,2023-07-18,12:10:00,208000,1500,0.73%,13851,474627
39,2023-07-18,12:05:00,208000,1500,0.73%,3528,460776
40,2023-07-18,12:00:00,208000,1500,0.73%,3329,457248
41,2023-07-18,11:55:00,208000,1500,0.73%,4557,453919
42,2023-07-18,11:50:00,208000,1500,0.73%,3772,449362
43,2023-07-18,11:45:00,208000,1500,0.73%,3102,445590
44,2023-07-18,11:40:00,208000,1500,0.73%,3802,442488
45,2023-07-18,11:35:00,208000,1500,0.73%,3847,438686
46,2023-07-18,11:30:00,208000,1500,0.73%,4851,434839
47,2023-07-18,11:25:00,207500,1000,0.48%,5608,429988
48,2023-07-18,11:20:00,207500,1000,0.48%,4210,424380
49,2023-07-18,11:15:00,207500,1000,0.48%,2490,420170
50,2023-07-18,11:10:00,207500,1000,0.48%,3498,417680
51,2023-07-18,11:05:00,208000,1500,0.73%,10982,414182
52,2023-07-18,11:00:00,208000,1500,0.73%,5567,403200
53,2023-07-18,10:55:00,208000,1500,0.73%,3519,397633
54,2023-07-18,10:50:00,208000,1500,0.73%,2956,394114
55,2023-07-18,10:45:00,208000,1500,0.73%,10526,391158
56,2023-07-18,10:40:00,208000,1500,0.73%,6215,380632
57,2023-07-18,10:35:00,209000,2500,1.21%,20481,374417
58,2023-07-18,10:30:00,209000,2500,1.21%,7399,353936
59,2023-07-18,10:25:00,209000,2500,1.21%,7822,346537
60,2023-07-18,10:20:00,209000,2500,1.21%,15364,338715
61,2023-07-18,10:15:00,209000,2500,1.21%,13822,323351
62,2023-07-18,10:10:00,209000,2500,1.21%,7227,309529
63,2023-07-18,10:05:00,209000,2500,1.21%,20092,302302
64,2023-07-18,10:00:00,208500,2000,0.97%,20071,282210
65,2023-07-18,09:55:00,208500,2000,0.97%,8577,262139
66,2023-07-18,09:50:00,209000,2500,1.21%,13047,253562
67,2023-07-18,09:45:00,209500,3000,1.45%,55327,240515
68,2023-07-18,09:40:00,208500,2000,0.97%,23457,185188
69,2023-07-18,09:35:00,208000,1500,0.73%,14178,161731
70,2023-07-18,09:30:00,208000,1500,0.00%,33169,147553
71,2023-07-18,09:25:00,206500,500,0.00%,8599,114384
72,2023-07-18,09:20:00,206500,2000,-0.96%,16242,105785
73,2023-07-18,09:15:00,205500,2000,-0.96%,17827,89543
74,2023-07-18,09:10:00,206000,2000,-0.96%,13904,71716
75,2023-07-18,09:05:00,206000,2000,-0.96%,23351,57812
76,2023-07-18,09:00:00,206000,2000,-0.96%,34461,34461
