,date,time,price,change,change(%),amount,volume
0,2024-12-03,15:30:00,209000,5500,2.70%,60206,1094308
1,2024-12-03,15:15:00,209000,5500,2.70%,7931,1034102
2,2024-12-03,15:10:00,209500,6000,2.95%,12074,1026068
3,2024-12-03,15:05:00,209500,6000,2.95%,8454,1013994
4,2024-12-03,15:00:00,209500,6000,2.95%,10501,1005540
5,2024-12-03,14:55:00,209000,5500,2.70%,9252,995005
6,2024-12-03,14:50:00,209000,5500,2.70%,7522,985753
7,2024-12-03,14:45:00,209000,5500,2.70%,9542,978231
8,2024-12-03,14:40:00,209000,5500,2.70%,11672,968689
9,2024-12-03,14:35:00,209500,6000,2.95%,18500,957017
10,2024-12-03,14:30:00,209500,6000,2.95%,4997,938517
11,2024-12-03,14:25:00,209500,6000,2.95%,5249,933520
12,2024-12-03,14:20:00,209500,6000,2.95%,7440,928271
13,2024-12-03,14:15:00,209500,6000,2.95%,10089,920831
14,2024-12-03,14:10:00,210000,6500,3.19%,10647,910742
15,2024-12-03,14:05:00,210000,6500,3.19%,16059,900095
16,2024-12-03,14:00:00,209500,6000,2.95%,5285,884036
17,2024-12-03,13:55:00,209500,6000,2.95%,5205,878751
18,2024-12-03,13:50:00,209500,6000,2.95%,5216,873546
19,2024-12-03,13:45:00,209500,6000,2.95%,3961,868330
20,2024-12-03,13:40:00,209500,6000,2.95%,6760,864369
21,2024-12-03,13:35:00,209500,6000,2.95%,5326,857609
22,2024-12-03,13:30:00,209500,6000,2.95%,4286,852283
23,2024-12-03,13:25:00,209500,6000,2.95%,7255,847997
24,2024-12-03,13:20:00,209000,5500,2.70%,11976,840742
25,2024-12-03,13:15:00,209000,5500,2.70%,7286,828766
26,2024-12-03,13:10:00,209500,6000,2.95%,44382,821480
27,2024-12-03,13:05:00,210000,6500,3.19%,6491,777098
28,2024-12-03,13:00:00,210000,6500,3.19%,9624,770607
29,2024-12-03,12:55:00,210000,6500,3.19%,7919,760983
30,2024-12-03,12:50:00,210000,6500,3.19%,33546,753064
31,2024-12-03,12:45:00,210000,6500,3.19%,8012,719518
32,2024-12-03,12:40:00,210000,6500,3.19%,9405,711506
33,2024-12-03,12:35:00,210000,6500,3.19%,5631,702101
34,2024-12-03,12:30:00,210000,6500,3.19%,5723,696470
35,2024-12-03,12:25:00,210000,6500,3.19%,5284,690747
36,2024-12-03,12:20:00,210000,6500,3.19%,19341,685463
37,2024-12-03,12:15:00,210000,6500,3.19%,10698,666122
38,2024-12-03,12:10:00,209500,6000,2.95%,5961,655424
39,2024-12-03,12:05:00,209500,6000,2.95%,8798,649463
40,2024-12-03,12:00:00,209500,6000,2.95%,4619,640665
41,2024-12-03,11:55:00,209500,6000,2.95%,3340,636046
42,2024-12-03,11:50:00,209500,6000,2.95%,5177,632706
43,2024-12-03,11:45:00,209500,6000,2.95%,4458,627529
44,2024-12-03,11:40:00,209500,6000,2.95%,5491,623071
45,2024-12-03,11:35:00,209500,6000,2.95%,4313,617580
46,2024-12-03,11:30:00,209500,6000,2.95%,5632,613267
47,2024-12-03,11:25:00,209500,6000,2.95%,9109,607635
48,2024-12-03,11:20:00,209500,6000,2.95%,11594,598526
49,2024-12-03,11:15:00,209500,6000,2.95%,8760,586932
50,2024-12-03,11:10:00,210000,6500,3.19%,25162,578172
51,2024-12-03,11:05:00,210000,6500,3.19%,9873,553010
52,2024-12-03,11:00:00,210000,6500,3.19%,10823,543137
53,2024-12-03,10:55:00,210000,6500,3.19%,10542,532314
54,2024-12-03,10:50:00,210000,6500,3.19%,46811,521772
55,2024-12-03,10:45:00,209500,6000,2.95%,9571,474961
56,2024-12-03,10:40:00,209500,6000,2.95%,7096,465390
57,2024-12-03,10:35:00,209500,6000,2.95%,7018,458294
58,2024-12-03,10:30:00,209500,6000,2.95%,7573,451276
59,2024-12-03,10:25:00,209500,6000,2.95%,9763,443703
60,2024-12-03,10:20:00,209500,6000,2.95%,35653,433940
61,2024-12-03,10:15:00,208500,5000,2.46%,12254,398287
62,2024-12-03,10:10:00,208500,5000,2.46%,13317,386033
63,2024-12-03,10:05:00,209000,5500,2.70%,23605,372716
64,2024-12-03,10:00:00,209000,5500,2.70%,15445,349111
65,2024-12-03,09:55:00,208500,5000,2.46%,10045,333666
66,2024-12-03,09:50:00,209000,5500,2.70%,29443,323621
67,2024-12-03,09:45:00,209000,5500,2.70%,13825,294178
68,2024-12-03,09:40:00,209000,5500,2.70%,19506,280353
69,2024-12-03,09:35:00,208500,5000,2.46%,11778,260847
70,2024-12-03,09:30:00,208500,5000,2.46%,16466,249069
71,2024-12-03,09:25:00,208000,4500,2.21%,13184,232603
72,2024-12-03,09:20:00,208000,4500,2.21%,24377,219419
73,2024-12-03,09:15:00,207500,4000,1.97%,25930,195042
74,2024-12-03,09:10:00,206500,3000,1.47%,32575,169112
75,2024-12-03,09:05:00,208000,4500,2.21%,45417,136537
76,2024-12-03,09:00:00,209000,5500,2.70%,91120,91120
