,date,time,price,change,change(%),amount,volume
0,2024-10-02,15:30:00,237000,7000,-2.87%,74659,945687
1,2024-10-02,15:15:00,237500,7000,-2.86%,20602,871028
2,2024-10-02,15:10:00,238000,7000,-2.86%,22902,850426
3,2024-10-02,15:05:00,238000,6500,-2.66%,9813,827524
4,2024-10-02,15:00:00,238500,6500,-2.65%,5657,817711
5,2024-10-02,14:55:00,239000,6000,-2.45%,15910,812054
6,2024-10-02,14:50:00,239000,5500,-2.25%,12267,796144
7,2024-10-02,14:45:00,239500,5500,-2.24%,5990,783877
8,2024-10-02,14:40:00,239500,5500,-2.24%,10880,777887
9,2024-10-02,14:35:00,239500,6000,-2.44%,24804,767007
10,2024-10-02,14:30:00,238500,6500,-2.65%,7865,742203
11,2024-10-02,14:25:00,239000,6000,-2.45%,7233,734338
12,2024-10-02,14:20:00,239000,6000,-2.45%,9668,727105
13,2024-10-02,14:15:00,239000,5500,-2.25%,5613,717437
14,2024-10-02,14:10:00,239500,5500,-2.24%,14584,711824
15,2024-10-02,14:05:00,239500,6500,-2.64%,34106,697240
16,2024-10-02,14:00:00,238000,6500,-2.66%,3494,663134
17,2024-10-02,13:55:00,238000,6500,-2.66%,3651,659640
18,2024-10-02,13:50:00,238500,6500,-2.65%,5820,655989
19,2024-10-02,13:45:00,238500,6000,-2.45%,2838,650169
20,2024-10-02,13:40:00,238500,6500,-2.65%,15421,647331
21,2024-10-02,13:35:00,238000,6500,-2.66%,4791,631910
22,2024-10-02,13:30:00,238000,6500,-2.66%,4123,627119
23,2024-10-02,13:25:00,238000,6500,-2.66%,3397,622996
24,2024-10-02,13:20:00,238000,6500,-2.66%,3202,619599
25,2024-10-02,13:15:00,238000,6500,-2.66%,1776,616397
26,2024-10-02,13:10:00,238000,6500,-2.66%,4560,614621
27,2024-10-02,13:05:00,238000,6500,-2.66%,2453,610061
28,2024-10-02,13:00:00,238500,6500,-2.65%,9976,607608
29,2024-10-02,12:55:00,238500,6000,-2.45%,1909,597632
30,2024-10-02,12:50:00,238500,6000,-2.45%,2749,595723
31,2024-10-02,12:45:00,238500,6000,-2.45%,2008,592974
32,2024-10-02,12:40:00,238500,6000,-2.45%,2084,590966
33,2024-10-02,12:35:00,238500,6500,-2.65%,3689,588882
34,2024-10-02,12:30:00,238500,6500,-2.65%,5398,585193
35,2024-10-02,12:25:00,238000,6500,-2.66%,2891,579795
36,2024-10-02,12:20:00,238000,6500,-2.66%,2616,576904
37,2024-10-02,12:15:00,238000,7000,-2.86%,6733,574288
38,2024-10-02,12:10:00,237500,7500,-3.06%,3600,567555
39,2024-10-02,12:05:00,237000,7500,-3.07%,17796,563955
40,2024-10-02,12:00:00,237000,7500,-3.07%,2513,546159
41,2024-10-02,11:55:00,237500,7500,-3.06%,25624,543646
42,2024-10-02,11:50:00,237500,7000,-2.86%,5341,518022
43,2024-10-02,11:45:00,238000,7000,-2.86%,4436,512681
44,2024-10-02,11:40:00,238000,7000,-2.86%,7167,508245
45,2024-10-02,11:35:00,238500,6500,-2.65%,12905,501078
46,2024-10-02,11:30:00,238500,6000,-2.45%,3165,488173
47,2024-10-02,11:25:00,238500,6500,-2.65%,6383,485008
48,2024-10-02,11:20:00,238500,6500,-2.65%,24256,478625
49,2024-10-02,11:15:00,238500,6000,-2.45%,3264,454369
50,2024-10-02,11:10:00,238500,6000,-2.45%,7237,451105
51,2024-10-02,11:05:00,238500,6000,-2.45%,3437,443868
52,2024-10-02,11:00:00,238500,6500,-2.65%,6327,440431
53,2024-10-02,10:55:00,238500,6500,-2.65%,13629,434104
54,2024-10-02,10:50:00,239000,6000,-2.45%,8885,420475
55,2024-10-02,10:45:00,239000,5500,-2.25%,3389,411590
56,2024-10-02,10:40:00,240000,5500,-2.24%,9907,408201
57,2024-10-02,10:35:00,240000,5000,-2.04%,9254,398294
58,2024-10-02,10:30:00,241000,5000,-2.03%,36204,389040
59,2024-10-02,10:25:00,239500,5500,-2.24%,12940,352836
60,2024-10-02,10:20:00,239500,5500,-2.24%,4585,339896
61,2024-10-02,10:15:00,239500,5500,-2.24%,14828,335311
62,2024-10-02,10:10:00,239000,6500,-2.65%,16929,320483
63,2024-10-02,10:05:00,238500,6500,-2.65%,16427,303554
64,2024-10-02,10:00:00,238000,7000,-2.86%,10040,287127
65,2024-10-02,09:55:00,238000,7000,-2.86%,7771,277087
66,2024-10-02,09:50:00,238000,7000,-2.86%,11239,269316
67,2024-10-02,09:45:00,238500,6500,-2.65%,30441,258077
68,2024-10-02,09:40:00,239000,6000,-2.45%,9662,227636
69,2024-10-02,09:35:00,239000,5500,-2.25%,7230,217974
70,2024-10-02,09:30:00,239000,6000,-2.45%,12206,210744
71,2024-10-02,09:25:00,239000,6500,-2.65%,18874,198538
72,2024-10-02,09:20:00,240000,6500,-2.64%,26988,179664
73,2024-10-02,09:15:00,239500,6500,-2.64%,28950,152676
74,2024-10-02,09:10:00,239500,6000,-2.44%,18303,123726
75,2024-10-02,09:05:00,240000,5500,-2.24%,23039,105423
76,2024-10-02,09:00:00,240500,6500,-2.63%,82384,82384
