date,time,price,change,change(%),amount,volume
2022-08-02,15:50:00,61700,▲ 400,0.65,2503,13514583
2022-08-02,15:40:00,61700,▲ 400,0.65,4331,13512080
2022-08-02,15:30:00,61700,▲ 400,0.65,1321737,13507749
2022-08-02,15:10:00,61700,▲ 400,0.65,256320,12186012
2022-08-02,15:00:00,61600,▲ 300,0.49,270417,11929692
2022-08-02,14:50:00,61600,▲ 300,0.49,275581,11659275
2022-08-02,14:40:00,61700,▲ 400,0.65,259428,11383694
2022-08-02,14:30:00,61600,▲ 300,0.49,219466,11124266
2022-08-02,14:20:00,61800,▲ 500,0.82,62065,10904800
2022-08-02,14:10:00,61800,▲ 500,0.82,237311,10842735
2022-08-02,14:00:00,61800,▲ 500,0.82,699680,10605424
2022-08-02,13:50:00,61600,▲ 300,0.49,45378,9905744
2022-08-02,13:40:00,61700,▲ 400,0.65,250897,9860366
2022-08-02,13:30:00,61700,▲ 400,0.65,647692,9609469
2022-08-02,13:20:00,61500,▲ 200,0.33,51962,8961777
2022-08-02,13:10:00,61600,▲ 300,0.49,47127,8909815
2022-08-02,13:00:00,61600,▲ 300,0.49,69638,8862688
2022-08-02,12:50:00,61500,▲ 200,0.33,151686,8793050
2022-08-02,12:40:00,61500,▲ 200,0.33,123080,8641364
2022-08-02,12:30:00,61500,▲ 200,0.33,526051,8518284
2022-08-02,13:20:00,61500,▲ 200,0.33,51962,8961777
2022-08-02,13:10:00,61600,▲ 300,0.49,47127,8909815
2022-08-02,13:00:00,61600,▲ 300,0.49,69638,8862688
2022-08-02,12:50:00,61500,▲ 200,0.33,151686,8793050
2022-08-02,12:40:00,61500,▲ 200,0.33,123080,8641364
2022-08-02,12:30:00,61500,▲ 200,0.33,526051,8518284
2022-08-02,12:20:00,61400,▲ 100,0.16,91437,7992233
2022-08-02,12:10:00,61300,0,0.0,151045,7900796
2022-08-02,12:00:00,61500,▲ 200,0.33,44277,7749751
2022-08-02,11:50:00,61400,▲ 100,0.16,98214,7705474
2022-08-02,11:40:00,61600,▲ 300,0.49,344739,7607260
2022-08-02,11:30:00,61500,▲ 200,0.33,51904,7262521
2022-08-02,11:20:00,61400,▲ 100,0.16,264234,7210617
2022-08-02,11:10:00,61500,▲ 200,0.33,61378,6946383
2022-08-02,11:00:00,61500,▲ 200,0.33,392222,6885005
2022-08-02,10:50:00,61300,0,0.0,287129,6492783
2022-08-02,10:40:00,61400,▲ 100,0.16,237768,6205654
2022-08-02,10:30:00,61600,▲ 300,0.49,333975,5967886
2022-08-02,10:20:00,61700,▲ 400,0.65,343881,5633911
2022-08-02,10:10:00,61700,▲ 400,0.65,378188,5290030
2022-08-02,10:00:00,61500,▲ 200,0.33,223445,4911842
2022-08-02,09:50:00,61600,▲ 300,0.49,321851,4688397
2022-08-02,09:40:00,61500,▲ 200,0.33,478570,4366546
2022-08-02,09:30:00,61500,▲ 200,0.33,797341,3887976
2022-08-02,09:20:00,61400,▲ 100,0.16,450210,3090635
2022-08-02,09:10:00,61400,▲ 100,0.16,745565,2640425
2022-08-02,09:00:00,61400,▲ 100,0.16,1893393,1894860
2022-08-02,08:30:00,61300,0,0.0,1467,1467
