date,time,price,change,change(%),amount,volume
2022-07-06,15:50:00,56400,▼ 800,-1.4,1373,16742796
2022-07-06,15:40:00,56400,▼ 800,-1.4,11669,16741423
2022-07-06,15:30:00,56400,▼ 800,-1.4,1154185,16729754
2022-07-06,15:10:00,56500,▼ 700,-1.22,719657,15575569
2022-07-06,15:00:00,56500,▼ 700,-1.22,697473,14855912
2022-07-06,14:50:00,56600,▼ 600,-1.05,307655,14158439
2022-07-06,14:40:00,56700,▼ 500,-0.87,200380,13850784
2022-07-06,14:30:00,56700,▼ 500,-0.87,112769,13650404
2022-07-06,14:20:00,56800,▼ 400,-0.7,414932,13537635
2022-07-06,14:10:00,56700,▼ 500,-0.87,115973,13122703
2022-07-06,14:00:00,56800,▼ 400,-0.7,467834,13006730
2022-07-06,13:50:00,56800,▼ 400,-0.7,77408,12538896
2022-07-06,13:40:00,56800,▼ 400,-0.7,195133,12461488
2022-07-06,13:30:00,56800,▼ 400,-0.7,192473,12266355
2022-07-06,13:20:00,57000,▼ 200,-0.35,150455,12073882
2022-07-06,13:10:00,57000,▼ 200,-0.35,52170,11923427
2022-07-06,13:00:00,57000,▼ 200,-0.35,249334,11871257
2022-07-06,12:50:00,57100,▼ 100,-0.17,262239,11621923
2022-07-06,12:40:00,57000,▼ 200,-0.35,214732,11359684
2022-07-06,12:30:00,56900,▼ 300,-0.52,177803,11144952
2022-07-06,13:20:00,57000,▼ 200,-0.35,150455,12073882
2022-07-06,13:10:00,57000,▼ 200,-0.35,52170,11923427
2022-07-06,13:00:00,57000,▼ 200,-0.35,249334,11871257
2022-07-06,12:50:00,57100,▼ 100,-0.17,262239,11621923
2022-07-06,12:40:00,57000,▼ 200,-0.35,214732,11359684
2022-07-06,12:30:00,56900,▼ 300,-0.52,177803,11144952
2022-07-06,12:20:00,56900,▼ 300,-0.52,331388,10967149
2022-07-06,12:10:00,56900,▼ 300,-0.52,200347,10635761
2022-07-06,12:00:00,56900,▼ 300,-0.52,57677,10435414
2022-07-06,11:50:00,57000,▼ 200,-0.35,112315,10377737
2022-07-06,11:40:00,57000,▼ 200,-0.35,155236,10265422
2022-07-06,11:30:00,57000,▼ 200,-0.35,233736,10110186
2022-07-06,11:20:00,57000,▼ 200,-0.35,281728,9876450
2022-07-06,11:10:00,57000,▼ 200,-0.35,153423,9594722
2022-07-06,11:00:00,57000,▼ 200,-0.35,280125,9441299
2022-07-06,10:50:00,56900,▼ 300,-0.52,93011,9161174
2022-07-06,10:40:00,56800,▼ 400,-0.7,525050,9068163
2022-07-06,10:30:00,56900,▼ 300,-0.52,640811,8543113
2022-07-06,10:20:00,57000,▼ 200,-0.35,326790,7902302
2022-07-06,10:10:00,57100,▼ 100,-0.17,660897,7575512
2022-07-06,10:00:00,57200,0,0.0,573150,6914615
2022-07-06,09:50:00,57100,▼ 100,-0.17,539507,6341465
2022-07-06,09:40:00,56900,▼ 300,-0.52,626941,5801958
2022-07-06,09:30:00,56600,▼ 600,-1.05,331832,5175017
2022-07-06,09:20:00,56900,▼ 300,-0.52,897261,4843185
2022-07-06,09:10:00,56900,▼ 300,-0.52,1212493,3945924
2022-07-06,09:00:00,56900,▼ 300,-0.52,2727466,2733431
2022-07-06,08:30:00,57200,0,0.0,5965,5965
