,date,time,price,change,change(%),amount,volume
0,2025-06-12,15:30:00,59500,400,-0.67%,5935172,17743025
1,2025-06-12,15:15:00,59600,400,-0.67%,210598,11807853
2,2025-06-12,15:10:00,59600,400,-0.67%,125630,11597255
3,2025-06-12,15:05:00,59600,500,-0.83%,145564,11471625
4,2025-06-12,15:00:00,59600,500,-0.83%,204298,11326061
5,2025-06-12,14:55:00,59600,400,-0.67%,109659,11121763
6,2025-06-12,14:50:00,59600,500,-0.83%,303282,11012104
7,2025-06-12,14:45:00,59600,400,-0.67%,154617,10708822
8,2025-06-12,14:40:00,59550,400,-0.67%,88282,10554205
9,2025-06-12,14:35:00,59650,400,-0.67%,125420,10465923
10,2025-06-12,14:30:00,59700,400,-0.67%,118814,10340503
11,2025-06-12,14:25:00,59700,400,-0.67%,207296,10221689
12,2025-06-12,14:20:00,59700,400,-0.67%,353285,10014393
13,2025-06-12,14:15:00,59700,400,-0.67%,226997,9661108
14,2025-06-12,14:10:00,59700,300,-0.50%,43392,9434111
15,2025-06-12,14:05:00,59700,300,-0.50%,128052,9390719
16,2025-06-12,14:00:00,59700,300,-0.50%,54407,9262667
17,2025-06-12,13:55:00,59800,300,-0.50%,241288,9208260
18,2025-06-12,13:50:00,59700,300,-0.50%,164919,8966972
19,2025-06-12,13:45:00,59700,300,-0.50%,53794,8802053
20,2025-06-12,13:40:00,59700,300,-0.50%,56262,8748259
21,2025-06-12,13:35:00,59700,300,-0.50%,44951,8691997
22,2025-06-12,13:30:00,59700,300,-0.50%,33390,8647046
23,2025-06-12,13:25:00,59700,300,-0.50%,52709,8613656
24,2025-06-12,13:20:00,59700,300,-0.50%,40064,8560947
25,2025-06-12,13:15:00,59800,300,-0.50%,109318,8520883
26,2025-06-12,13:10:00,59800,200,-0.33%,52722,8411565
27,2025-06-12,13:05:00,59800,200,-0.33%,32160,8358843
28,2025-06-12,13:00:00,59800,300,-0.50%,170971,8326683
29,2025-06-12,12:55:00,59800,300,-0.50%,100750,8155712
30,2025-06-12,12:50:00,59850,200,-0.33%,126532,8054962
31,2025-06-12,12:45:00,59900,100,0.00%,48521,7928430
32,2025-06-12,12:40:00,59900,200,0.00%,196519,7879909
33,2025-06-12,12:35:00,59900,200,0.00%,147970,7683390
34,2025-06-12,12:30:00,59800,200,-0.33%,31086,7535420
35,2025-06-12,12:25:00,59800,300,-0.50%,176068,7504334
36,2025-06-12,12:20:00,59700,300,-0.50%,26144,7328266
37,2025-06-12,12:15:00,59800,300,-0.50%,346379,7302122
38,2025-06-12,12:10:00,59700,400,-0.67%,213646,6955743
39,2025-06-12,12:05:00,59650,300,-0.50%,24264,6742097
40,2025-06-12,12:00:00,59700,400,-0.67%,135498,6717833
41,2025-06-12,11:55:00,59600,400,-0.67%,22047,6582335
42,2025-06-12,11:50:00,59550,400,-0.67%,31053,6560288
43,2025-06-12,11:45:00,59550,400,-0.67%,43726,6529235
44,2025-06-12,11:40:00,59550,400,-0.67%,81552,6485509
45,2025-06-12,11:35:00,59600,500,-0.83%,117582,6403957
46,2025-06-12,11:30:00,59550,500,-0.83%,86036,6286375
47,2025-06-12,11:25:00,59550,400,-0.67%,32877,6200339
48,2025-06-12,11:20:00,59600,400,-0.67%,49403,6167462
49,2025-06-12,11:15:00,59600,500,-0.83%,159025,6118059
50,2025-06-12,11:10:00,59600,500,-0.83%,206071,5959034
51,2025-06-12,11:05:00,59600,500,-0.83%,109464,5752963
52,2025-06-12,11:00:00,59600,400,-0.67%,31166,5643499
53,2025-06-12,10:55:00,59600,500,-0.83%,160000,5612333
54,2025-06-12,10:50:00,59600,500,-0.83%,202011,5452333
55,2025-06-12,10:45:00,59500,500,-0.83%,54889,5250322
56,2025-06-12,10:40:00,59600,500,-0.83%,320854,5195433
57,2025-06-12,10:35:00,59600,400,-0.67%,44056,4874579
58,2025-06-12,10:30:00,59600,500,-0.83%,167115,4830523
59,2025-06-12,10:25:00,59500,500,-0.83%,110608,4663408
60,2025-06-12,10:20:00,59700,500,-0.83%,207001,4552800
61,2025-06-12,10:15:00,59700,400,-0.67%,169286,4345799
62,2025-06-12,10:10:00,59700,300,-0.50%,63398,4176513
63,2025-06-12,10:05:00,59800,400,-0.66%,299523,4113115
64,2025-06-12,10:00:00,59600,450,-0.75%,183936,3813592
65,2025-06-12,09:55:00,59500,500,-0.83%,71497,3629656
66,2025-06-12,09:50:00,59500,600,-1.00%,405115,3558159
67,2025-06-12,09:45:00,59600,500,-0.83%,132822,3153044
68,2025-06-12,09:40:00,59600,400,-0.67%,101707,3020222
69,2025-06-12,09:35:00,59600,500,-0.83%,307671,2918515
70,2025-06-12,09:30:00,59600,450,-0.75%,161472,2610844
71,2025-06-12,09:25:00,59700,500,-0.83%,470322,2449372
72,2025-06-12,09:20:00,59800,300,-0.50%,157390,1979050
73,2025-06-12,09:15:00,59900,200,0.00%,284056,1821660
74,2025-06-12,09:10:00,59900,100,0.00%,183907,1537604
75,2025-06-12,09:05:00,60000,200,0.33%,336407,1353697
76,2025-06-12,09:00:00,59900,300,-0.50%,1017290,1017290
