,date,time,price,change,change(%),amount,volume
0,2024-10-15,15:30:00,246000,2500,-1.01%,45708,376620
1,2024-10-15,15:15:00,247000,2500,-1.00%,18796,330912
2,2024-10-15,15:10:00,247000,2000,-0.80%,3423,312116
3,2024-10-15,15:05:00,247000,2000,-0.80%,3286,308693
4,2024-10-15,15:00:00,247000,2500,-1.00%,6364,305407
5,2024-10-15,14:55:00,247000,2500,-1.00%,7483,299043
6,2024-10-15,14:50:00,247000,2000,-0.80%,4023,291560
7,2024-10-15,14:45:00,247500,2000,-0.80%,13824,287537
8,2024-10-15,14:40:00,247000,2000,-0.80%,3155,273713
9,2024-10-15,14:35:00,247000,2000,-0.80%,2208,270558
10,2024-10-15,14:30:00,247500,2000,-0.80%,13726,268350
11,2024-10-15,14:25:00,247500,1500,-0.60%,2205,254624
12,2024-10-15,14:20:00,247500,1500,-0.60%,2150,252419
13,2024-10-15,14:15:00,247500,1500,-0.60%,1847,250269
14,2024-10-15,14:10:00,247500,1500,-0.60%,7464,248422
15,2024-10-15,14:05:00,247500,1500,-0.60%,2202,240958
16,2024-10-15,14:00:00,247500,1500,-0.60%,2311,238756
17,2024-10-15,13:55:00,247500,1500,-0.60%,2056,236445
18,2024-10-15,13:50:00,247500,1500,-0.60%,3092,234389
19,2024-10-15,13:45:00,247500,1500,-0.60%,1392,231297
20,2024-10-15,13:40:00,247500,1500,-0.60%,1322,229905
21,2024-10-15,13:35:00,247500,1500,-0.60%,1511,228583
22,2024-10-15,13:30:00,247500,1500,-0.60%,1852,227072
23,2024-10-15,13:25:00,247500,1500,-0.60%,1798,225220
24,2024-10-15,13:20:00,247500,1500,-0.60%,1998,223422
25,2024-10-15,13:15:00,247500,1500,-0.60%,1337,221424
26,2024-10-15,13:10:00,247500,1500,-0.60%,988,220087
27,2024-10-15,13:05:00,247500,2000,-0.80%,6315,219099
28,2024-10-15,13:00:00,247000,2000,-0.80%,1585,212784
29,2024-10-15,12:55:00,247500,2000,-0.80%,3220,211199
30,2024-10-15,12:50:00,247500,2000,-0.80%,7092,207979
31,2024-10-15,12:45:00,247000,2000,-0.80%,1576,200887
32,2024-10-15,12:40:00,247000,2000,-0.80%,3098,199311
33,2024-10-15,12:35:00,247000,2000,-0.80%,6668,196213
34,2024-10-15,12:30:00,247500,1500,-0.60%,4208,189545
35,2024-10-15,12:25:00,248000,1500,-0.60%,2629,185337
36,2024-10-15,12:20:00,248500,1500,0.00%,9496,182708
37,2024-10-15,12:15:00,248500,500,0.00%,2518,173212
38,2024-10-15,12:10:00,248500,500,0.00%,3254,170694
39,2024-10-15,12:05:00,248500,500,0.00%,1520,167440
40,2024-10-15,12:00:00,248500,500,0.00%,3235,165920
41,2024-10-15,11:55:00,248500,500,0.00%,1207,162685
42,2024-10-15,11:50:00,249000,500,0.20%,2689,161478
43,2024-10-15,11:45:00,249000,500,0.20%,2678,158789
44,2024-10-15,11:40:00,248500,500,0.00%,2140,156111
45,2024-10-15,11:35:00,248500,500,0.00%,2158,153971
46,2024-10-15,11:30:00,248500,500,0.00%,1433,151813
47,2024-10-15,11:25:00,248500,500,0.00%,2001,150380
48,2024-10-15,11:20:00,249000,500,0.20%,2894,148379
49,2024-10-15,11:15:00,249000,500,0.20%,1851,145485
50,2024-10-15,11:10:00,249500,1000,0.40%,6983,143634
51,2024-10-15,11:05:00,249000,500,0.20%,1787,136651
52,2024-10-15,11:00:00,249000,500,0.20%,1142,134864
53,2024-10-15,10:55:00,249000,500,0.20%,5096,133722
54,2024-10-15,10:50:00,249000,500,0.20%,4321,128626
55,2024-10-15,10:45:00,249000,500,0.20%,1226,124305
56,2024-10-15,10:40:00,249000,500,0.20%,1754,123079
57,2024-10-15,10:35:00,249500,1000,0.40%,3300,121325
58,2024-10-15,10:30:00,249500,1000,0.40%,11550,118025
59,2024-10-15,10:25:00,249000,500,0.20%,4098,106475
60,2024-10-15,10:20:00,248500,500,0.00%,5147,102377
61,2024-10-15,10:15:00,248500,500,0.00%,4868,97230
62,2024-10-15,10:10:00,248500,1500,0.00%,5419,92362
63,2024-10-15,10:05:00,248500,1000,0.00%,5898,86943
64,2024-10-15,10:00:00,248500,500,0.00%,1315,81045
65,2024-10-15,09:55:00,248500,1000,0.00%,7031,79730
66,2024-10-15,09:50:00,248000,1000,-0.40%,1347,72699
67,2024-10-15,09:45:00,248000,1000,-0.40%,1896,71352
68,2024-10-15,09:40:00,248000,1500,-0.60%,5972,69456
69,2024-10-15,09:35:00,247500,1500,-0.60%,2878,63484
70,2024-10-15,09:30:00,248000,1500,-0.60%,2836,60606
71,2024-10-15,09:25:00,248000,1500,-0.60%,2720,57770
72,2024-10-15,09:20:00,248000,1500,-0.60%,3623,55050
73,2024-10-15,09:15:00,248500,1500,0.00%,9854,51427
74,2024-10-15,09:10:00,248000,2500,-1.00%,4965,41573
75,2024-10-15,09:05:00,247000,2500,-1.00%,9817,36608
76,2024-10-15,09:00:00,249500,2500,1.01%,26791,26791
