,date,time,price,change,change(%),amount,volume
0,2025-02-12,15:30:00,106900,1600,-1.47%,17224,164938
1,2025-02-12,15:15:00,107100,1600,-1.47%,2106,147714
2,2025-02-12,15:10:00,107200,1500,-1.38%,1254,145608
3,2025-02-12,15:05:00,107400,1600,-1.47%,3136,144354
4,2025-02-12,15:00:00,107100,1600,-1.47%,2108,141218
5,2025-02-12,14:55:00,107100,1600,-1.47%,2548,139110
6,2025-02-12,14:50:00,107100,1600,-1.47%,4952,136562
7,2025-02-12,14:45:00,107100,1500,-1.38%,2208,131610
8,2025-02-12,14:40:00,107100,1500,-1.38%,2086,129402
9,2025-02-12,14:35:00,107100,1500,-1.38%,2835,127316
10,2025-02-12,14:30:00,107100,1500,-1.38%,1641,124481
11,2025-02-12,14:25:00,107100,1500,-1.38%,856,122840
12,2025-02-12,14:20:00,107200,1500,-1.38%,4400,121984
13,2025-02-12,14:15:00,107200,1400,-1.29%,1801,117584
14,2025-02-12,14:10:00,107200,1400,-1.29%,1365,115783
15,2025-02-12,14:05:00,107300,1400,-1.29%,2368,114418
16,2025-02-12,14:00:00,107300,1400,-1.29%,1823,112050
17,2025-02-12,13:55:00,107400,1400,-1.29%,2799,110227
18,2025-02-12,13:50:00,107300,1400,-1.29%,1614,107428
19,2025-02-12,13:45:00,107400,1300,-1.20%,1984,105814
20,2025-02-12,13:40:00,107400,1300,-1.20%,1033,103830
21,2025-02-12,13:35:00,107400,1400,-1.29%,1560,102797
22,2025-02-12,13:30:00,107300,1400,-1.29%,2611,101237
23,2025-02-12,13:25:00,107300,1400,-1.29%,1262,98626
24,2025-02-12,13:20:00,107400,1300,-1.20%,2035,97364
25,2025-02-12,13:15:00,107500,1200,-1.10%,1434,95329
26,2025-02-12,13:10:00,107600,1300,-1.19%,2847,93895
27,2025-02-12,13:05:00,107700,1200,-1.10%,1975,91048
28,2025-02-12,13:00:00,107800,900,-0.83%,1371,89073
29,2025-02-12,12:55:00,107800,800,-0.74%,858,87702
30,2025-02-12,12:50:00,107900,800,-0.74%,1573,86844
31,2025-02-12,12:45:00,107900,800,-0.74%,764,85271
32,2025-02-12,12:40:00,107900,900,-0.83%,1685,84507
33,2025-02-12,12:35:00,107800,900,-0.83%,1332,82822
34,2025-02-12,12:30:00,107900,800,-0.74%,821,81490
35,2025-02-12,12:25:00,107900,800,-0.74%,1150,80669
36,2025-02-12,12:20:00,107800,800,-0.74%,735,79519
37,2025-02-12,12:15:00,107900,900,-0.83%,1448,78784
38,2025-02-12,12:10:00,107700,1000,-0.92%,872,77336
39,2025-02-12,12:05:00,107700,1000,-0.92%,1771,76464
40,2025-02-12,12:00:00,107500,1300,-1.19%,1130,74693
41,2025-02-12,11:55:00,107300,1500,-1.38%,3396,73563
42,2025-02-12,11:50:00,107100,1600,-1.47%,1383,70167
43,2025-02-12,11:45:00,107100,1500,-1.38%,1842,68784
44,2025-02-12,11:40:00,107100,1600,-1.47%,1223,66942
45,2025-02-12,11:35:00,107100,1600,-1.47%,1442,65719
46,2025-02-12,11:30:00,107100,1500,-1.38%,551,64277
47,2025-02-12,11:25:00,107200,1500,-1.38%,1499,63726
48,2025-02-12,11:20:00,107200,1500,-1.38%,1731,62227
49,2025-02-12,11:15:00,107300,1400,-1.29%,770,60496
50,2025-02-12,11:10:00,107500,1300,-1.19%,564,59726
51,2025-02-12,11:05:00,107400,1300,-1.20%,1324,59162
52,2025-02-12,11:00:00,107500,1300,-1.19%,1654,57838
53,2025-02-12,10:55:00,107400,1600,-1.47%,2703,56184
54,2025-02-12,10:50:00,107100,1600,-1.47%,2221,53481
55,2025-02-12,10:45:00,107200,1600,-1.47%,1991,51260
56,2025-02-12,10:40:00,107200,1700,-1.56%,2317,49269
57,2025-02-12,10:35:00,107200,1700,-1.56%,2834,46952
58,2025-02-12,10:30:00,107200,1500,-1.38%,2208,44118
59,2025-02-12,10:25:00,107200,1500,-1.38%,1826,41910
60,2025-02-12,10:20:00,107100,1500,-1.38%,1554,40084
61,2025-02-12,10:15:00,107300,1500,-1.38%,3995,38530
62,2025-02-12,10:10:00,107300,1400,-1.29%,2223,34535
63,2025-02-12,10:05:00,107400,1300,-1.20%,2115,32312
64,2025-02-12,10:00:00,107500,1200,-1.10%,1338,30197
65,2025-02-12,09:55:00,107600,1200,-1.10%,3673,28859
66,2025-02-12,09:50:00,107400,1300,-1.20%,1256,25186
67,2025-02-12,09:45:00,107400,1400,-1.29%,2124,23930
68,2025-02-12,09:40:00,107500,1400,-1.29%,3616,21806
69,2025-02-12,09:35:00,107600,1500,-1.37%,5051,18190
70,2025-02-12,09:30:00,107600,1000,-0.92%,266,13139
71,2025-02-12,09:25:00,107800,1000,-0.92%,1092,12873
72,2025-02-12,09:20:00,108300,1000,-0.91%,1508,11781
73,2025-02-12,09:15:00,107700,1300,-1.19%,1411,10273
74,2025-02-12,09:10:00,107800,1200,-1.10%,2635,8862
75,2025-02-12,09:05:00,108500,800,-0.73%,2756,6227
76,2025-02-12,09:00:00,109500,1000,0.92%,3471,3471
