,date,time,price,change,change(%),amount,volume
0,2025-10-23,15:30:00,96500,2100,-2.13%,1164580,18246794
1,2025-10-23,15:15:00,96800,2100,-2.12%,252439,17082214
2,2025-10-23,15:10:00,96800,2000,-2.02%,272823,16829775
3,2025-10-23,15:05:00,96900,1900,-1.92%,164823,16556952
4,2025-10-23,15:00:00,97000,1800,-1.82%,166264,16392129
5,2025-10-23,14:55:00,97000,1800,-1.82%,131089,16225865
6,2025-10-23,14:50:00,96900,2100,-2.12%,173689,16094776
7,2025-10-23,14:45:00,96600,2100,-2.13%,75664,15921087
8,2025-10-23,14:40:00,96600,2100,-2.13%,131560,15845423
9,2025-10-23,14:35:00,96900,2100,-2.12%,123306,15713863
10,2025-10-23,14:30:00,96900,2000,-2.02%,122335,15590557
11,2025-10-23,14:25:00,96700,2100,-2.13%,247439,15468222
12,2025-10-23,14:20:00,96700,2100,-2.13%,150234,15220783
13,2025-10-23,14:15:00,96800,2000,-2.02%,82238,15070549
14,2025-10-23,14:10:00,96800,2100,-2.12%,220314,14988311
15,2025-10-23,14:05:00,96800,2000,-2.02%,109292,14767997
16,2025-10-23,14:00:00,96900,1900,-1.92%,131582,14658705
17,2025-10-23,13:55:00,96900,1900,-1.92%,123430,14527123
18,2025-10-23,13:50:00,96900,2000,-2.02%,131020,14403693
19,2025-10-23,13:45:00,96800,2100,-2.12%,196142,14272673
20,2025-10-23,13:40:00,96800,2100,-2.12%,237483,14076531
21,2025-10-23,13:35:00,96900,2000,-2.02%,225558,13839048
22,2025-10-23,13:30:00,97000,2000,-2.02%,303082,13613490
23,2025-10-23,13:25:00,97000,1800,-1.82%,186296,13310408
24,2025-10-23,13:20:00,97100,1800,-1.82%,141179,13124112
25,2025-10-23,13:15:00,97100,1800,-1.82%,270828,12982933
26,2025-10-23,13:10:00,97100,1700,-1.72%,186173,12712105
27,2025-10-23,13:05:00,97300,1600,-1.62%,149204,12525932
28,2025-10-23,13:00:00,97300,1500,-1.52%,90705,12376728
29,2025-10-23,12:55:00,97500,1500,-1.52%,173061,12286023
30,2025-10-23,12:50:00,97500,1500,-1.52%,165121,12112962
31,2025-10-23,12:45:00,97600,1600,-1.61%,499039,11947841
32,2025-10-23,12:40:00,97700,1300,-1.31%,183120,11448802
33,2025-10-23,12:35:00,97800,1200,-1.21%,246761,11265682
34,2025-10-23,12:30:00,97900,1000,-1.01%,103788,11018921
35,2025-10-23,12:25:00,98000,1000,-1.01%,237395,10915133
36,2025-10-23,12:20:00,98200,700,-0.71%,129258,10677738
37,2025-10-23,12:15:00,98300,500,-0.51%,67145,10548480
38,2025-10-23,12:10:00,98400,400,-0.40%,107131,10481335
39,2025-10-23,12:05:00,98300,500,-0.51%,64410,10374204
40,2025-10-23,12:00:00,98300,500,-0.51%,98486,10309794
41,2025-10-23,11:55:00,98400,500,-0.51%,166304,10211308
42,2025-10-23,11:50:00,98500,300,-0.30%,106327,10045004
43,2025-10-23,11:45:00,98500,300,-0.30%,256079,9938677
44,2025-10-23,11:40:00,98400,400,-0.40%,123692,9682598
45,2025-10-23,11:35:00,98400,500,-0.51%,205580,9558906
46,2025-10-23,11:30:00,98300,500,-0.51%,343804,9353326
47,2025-10-23,11:25:00,98200,900,-0.91%,392620,9009522
48,2025-10-23,11:20:00,98000,900,-0.91%,165608,8616902
49,2025-10-23,11:15:00,98000,900,-0.91%,198409,8451294
50,2025-10-23,11:10:00,98100,800,-0.81%,100636,8252885
51,2025-10-23,11:05:00,98100,700,-0.71%,173994,8152249
52,2025-10-23,11:00:00,98100,700,-0.71%,219082,7978255
53,2025-10-23,10:55:00,98000,900,-0.91%,185493,7759173
54,2025-10-23,10:50:00,97900,1100,-1.11%,207543,7573680
55,2025-10-23,10:45:00,98000,1000,-1.01%,179946,7366137
56,2025-10-23,10:40:00,98000,1000,-1.01%,122189,7186191
57,2025-10-23,10:35:00,98200,1000,-1.01%,332778,7064002
58,2025-10-23,10:30:00,98000,900,-0.91%,311441,6731224
59,2025-10-23,10:25:00,97900,1000,-1.01%,336925,6419783
60,2025-10-23,10:20:00,97900,1000,-1.01%,256996,6082858
61,2025-10-23,10:15:00,97700,1100,-1.11%,246113,5825862
62,2025-10-23,10:10:00,97700,1200,-1.21%,264707,5579749
63,2025-10-23,10:05:00,97700,1300,-1.31%,438123,5315042
64,2025-10-23,10:00:00,97400,1600,-1.62%,334737,4876919
65,2025-10-23,09:55:00,97300,1600,-1.62%,101535,4542182
66,2025-10-23,09:50:00,97300,1800,-1.82%,237070,4440647
67,2025-10-23,09:45:00,97100,1700,-1.72%,114542,4203577
68,2025-10-23,09:40:00,97100,1800,-1.82%,194001,4089035
69,2025-10-23,09:35:00,97200,1800,-1.82%,246807,3895034
70,2025-10-23,09:30:00,97000,1900,-1.92%,237079,3648227
71,2025-10-23,09:25:00,97000,1800,-1.82%,171999,3411148
72,2025-10-23,09:20:00,97000,2000,-2.02%,359430,3239149
73,2025-10-23,09:15:00,97000,2100,-2.12%,343906,2879719
74,2025-10-23,09:10:00,96800,2300,-2.32%,485834,2535813
75,2025-10-23,09:05:00,96900,2100,-2.12%,491906,2049979
76,2025-10-23,09:00:00,96900,2200,-2.22%,1558073,1558073
