,date,time,price,change,change(%),amount,volume
0,2025-03-24,15:30:00,213000,8000,3.90%,45256,1211578
1,2025-03-24,15:15:00,213500,8500,4.15%,10181,1166322
2,2025-03-24,15:10:00,213500,8500,4.15%,5242,1156141
3,2025-03-24,15:05:00,213500,8500,4.15%,5869,1150899
4,2025-03-24,15:00:00,213500,8500,4.15%,4317,1145030
5,2025-03-24,14:55:00,213500,8500,4.15%,5832,1140713
6,2025-03-24,14:50:00,214000,9000,4.39%,7869,1134881
7,2025-03-24,14:45:00,214000,9000,4.39%,4295,1127012
8,2025-03-24,14:40:00,214000,9000,4.39%,7906,1122717
9,2025-03-24,14:35:00,214000,9000,4.39%,4684,1114811
10,2025-03-24,14:30:00,214000,9000,4.39%,4496,1110127
11,2025-03-24,14:25:00,214000,9000,4.39%,6511,1105631
12,2025-03-24,14:20:00,214000,9000,4.39%,4594,1099120
13,2025-03-24,14:15:00,213500,8500,4.15%,4889,1094526
14,2025-03-24,14:10:00,213500,8500,4.15%,6221,1089637
15,2025-03-24,14:05:00,214000,9000,4.39%,6324,1083416
16,2025-03-24,14:00:00,214000,9000,4.39%,6746,1077092
17,2025-03-24,13:55:00,213500,8500,4.15%,2259,1070346
18,2025-03-24,13:50:00,214000,9000,4.39%,5998,1068087
19,2025-03-24,13:45:00,214000,9000,4.39%,3901,1062089
20,2025-03-24,13:40:00,214000,9000,4.39%,4501,1058188
21,2025-03-24,13:35:00,214000,9000,4.39%,6258,1053687
22,2025-03-24,13:30:00,214000,9000,4.39%,5468,1047429
23,2025-03-24,13:25:00,214000,9000,4.39%,16235,1041961
24,2025-03-24,13:20:00,213500,8500,4.15%,18685,1025726
25,2025-03-24,13:15:00,213000,8000,3.90%,14885,1007041
26,2025-03-24,13:10:00,212500,7500,3.66%,4782,992156
27,2025-03-24,13:05:00,212500,7500,3.66%,6394,987374
28,2025-03-24,13:00:00,212500,7500,3.66%,2790,980980
29,2025-03-24,12:55:00,212500,7500,3.66%,2412,978190
30,2025-03-24,12:50:00,213000,8000,3.90%,6248,975778
31,2025-03-24,12:45:00,213000,8000,3.90%,1708,969530
32,2025-03-24,12:40:00,213000,8000,3.90%,3439,967822
33,2025-03-24,12:35:00,213000,8000,3.90%,7834,964383
34,2025-03-24,12:30:00,213000,8000,3.90%,8106,956549
35,2025-03-24,12:25:00,213000,8000,3.90%,2573,948443
36,2025-03-24,12:20:00,213000,8000,3.90%,2963,945870
37,2025-03-24,12:15:00,213000,8000,3.90%,2641,942907
38,2025-03-24,12:10:00,213000,8000,3.90%,1640,940266
39,2025-03-24,12:05:00,213500,8500,4.15%,5470,938626
40,2025-03-24,12:00:00,213500,8500,4.15%,4240,933156
41,2025-03-24,11:55:00,213500,8500,4.15%,5453,928916
42,2025-03-24,11:50:00,213500,8500,4.15%,5680,923463
43,2025-03-24,11:45:00,213500,8500,4.15%,2944,917783
44,2025-03-24,11:40:00,214000,9000,4.39%,7285,914839
45,2025-03-24,11:35:00,214000,9000,4.39%,8079,907554
46,2025-03-24,11:30:00,214000,9000,4.39%,7357,899475
47,2025-03-24,11:25:00,214500,9500,4.63%,27517,892118
48,2025-03-24,11:20:00,213500,8500,4.15%,9331,864601
49,2025-03-24,11:15:00,213500,8500,4.15%,6387,855270
50,2025-03-24,11:10:00,213500,8500,4.15%,6473,848883
51,2025-03-24,11:05:00,213500,8500,4.15%,15686,842410
52,2025-03-24,11:00:00,213000,8000,3.90%,9333,826724
53,2025-03-24,10:55:00,213000,8000,3.90%,14261,817391
54,2025-03-24,10:50:00,213500,8500,4.15%,8835,803130
55,2025-03-24,10:45:00,214000,9000,4.39%,22058,794295
56,2025-03-24,10:40:00,214500,9500,4.63%,21280,772237
57,2025-03-24,10:35:00,214500,9500,4.63%,17513,750957
58,2025-03-24,10:30:00,215000,10000,4.88%,39042,733444
59,2025-03-24,10:25:00,215500,10500,5.12%,53978,694402
60,2025-03-24,10:20:00,216000,11000,5.37%,107982,640424
61,2025-03-24,10:15:00,214500,9500,4.63%,96150,532442
62,2025-03-24,10:10:00,214500,9500,4.63%,119052,436292
63,2025-03-24,10:05:00,211500,6500,3.17%,146800,317240
64,2025-03-24,10:00:00,209000,4000,1.95%,42898,170440
65,2025-03-24,09:55:00,207500,2500,1.22%,26755,127542
66,2025-03-24,09:50:00,206500,1500,0.73%,16564,100787
67,2025-03-24,09:45:00,206000,1000,0.49%,1848,84223
68,2025-03-24,09:40:00,206000,1000,0.49%,4216,82375
69,2025-03-24,09:35:00,206000,1000,0.49%,2774,78159
70,2025-03-24,09:30:00,206500,1500,0.73%,10246,75385
71,2025-03-24,09:25:00,206000,1000,0.49%,9793,65139
72,2025-03-24,09:20:00,206000,1000,0.49%,8889,55346
73,2025-03-24,09:15:00,206000,1000,0.49%,4261,46457
74,2025-03-24,09:10:00,206000,1000,-0.48%,7201,42196
75,2025-03-24,09:05:00,205500,1000,-0.48%,10644,34995
76,2025-03-24,09:00:00,205000,1500,-0.73%,24351,24351
