date,time,price,change,change(%),amount,volume
2022-08-10,15:50:00,262000,"▼ 3,000",-1.13,157,316391
2022-08-10,15:40:00,262000,"▼ 3,000",-1.13,567,316234
2022-08-10,15:30:00,262000,"▼ 3,000",-1.13,32091,315667
2022-08-10,15:10:00,261500,"▼ 3,500",-1.32,10315,283576
2022-08-10,15:00:00,262000,"▼ 3,000",-1.13,9418,273261
2022-08-10,14:50:00,261500,"▼ 3,500",-1.32,7959,263843
2022-08-10,14:40:00,261000,"▼ 4,000",-1.51,4718,255884
2022-08-10,14:30:00,261500,"▼ 3,500",-1.32,9477,251166
2022-08-10,14:20:00,261500,"▼ 3,500",-1.32,7020,241689
2022-08-10,14:10:00,262000,"▼ 3,000",-1.13,6514,234669
2022-08-10,14:00:00,261500,"▼ 3,500",-1.32,7825,228155
2022-08-10,13:50:00,261500,"▼ 3,500",-1.32,7922,220330
2022-08-10,13:40:00,262000,"▼ 3,000",-1.13,4126,212408
2022-08-10,13:30:00,262000,"▼ 3,000",-1.13,4450,208282
2022-08-10,13:20:00,261500,"▼ 3,500",-1.32,7576,203832
2022-08-10,13:10:00,262000,"▼ 3,000",-1.13,3163,196256
2022-08-10,13:00:00,261500,"▼ 3,500",-1.32,4184,193093
2022-08-10,12:50:00,262500,"▼ 2,500",-0.94,6420,188909
2022-08-10,12:40:00,261500,"▼ 3,500",-1.32,3673,182489
2022-08-10,12:30:00,262000,"▼ 3,000",-1.13,2070,178816
2022-08-10,13:40:00,262000,"▼ 3,000",-1.13,4126,212408
2022-08-10,13:30:00,262000,"▼ 3,000",-1.13,4450,208282
2022-08-10,13:20:00,261500,"▼ 3,500",-1.32,7576,203832
2022-08-10,13:10:00,262000,"▼ 3,000",-1.13,3163,196256
2022-08-10,13:00:00,261500,"▼ 3,500",-1.32,4184,193093
2022-08-10,12:50:00,262500,"▼ 2,500",-0.94,6420,188909
2022-08-10,12:40:00,261500,"▼ 3,500",-1.32,3673,182489
2022-08-10,12:30:00,262000,"▼ 3,000",-1.13,2070,178816
2022-08-10,12:20:00,262000,"▼ 3,000",-1.13,3291,176746
2022-08-10,12:10:00,262000,"▼ 3,000",-1.13,3770,173455
2022-08-10,12:00:00,261500,"▼ 3,500",-1.32,4945,169685
2022-08-10,11:50:00,262000,"▼ 3,000",-1.13,1978,164740
2022-08-10,11:40:00,262000,"▼ 3,000",-1.13,2179,162762
2022-08-10,11:30:00,261500,"▼ 3,500",-1.32,3114,160583
2022-08-10,11:20:00,261500,"▼ 3,500",-1.32,3962,157469
2022-08-10,11:10:00,262500,"▼ 2,500",-0.94,5248,153507
2022-08-10,11:00:00,261500,"▼ 3,500",-1.32,8575,148259
2022-08-10,10:50:00,262000,"▼ 3,000",-1.13,10881,139684
2022-08-10,10:40:00,263500,"▼ 1,500",-0.57,6939,128803
2022-08-10,10:30:00,264000,"▼ 1,000",-0.38,5349,121864
2022-08-10,10:20:00,264000,"▼ 1,000",-0.38,6881,116515
2022-08-10,10:10:00,264500,▼ 500,-0.19,11620,109634
2022-08-10,10:00:00,264000,"▼ 1,000",-0.38,4704,98014
2022-08-10,09:50:00,263000,"▼ 2,000",-0.75,9747,93310
2022-08-10,09:40:00,263500,"▼ 1,500",-0.57,9496,83563
2022-08-10,09:30:00,263500,"▼ 1,500",-0.57,11337,74067
2022-08-10,09:20:00,263500,"▼ 1,500",-0.57,11065,62730
2022-08-10,09:10:00,262000,"▼ 3,000",-1.13,12076,51665
2022-08-10,09:00:00,262500,"▼ 2,500",-0.94,39556,39589
2022-08-10,08:30:00,265000,0,0.0,33,33
