,date,time,price,change,change(%),amount,volume
0,2024-12-23,15:30:00,110100,2500,2.32%,22960,128889
1,2024-12-23,15:15:00,110000,2400,2.23%,842,105929
2,2024-12-23,15:10:00,110100,2500,2.32%,2920,105087
3,2024-12-23,15:05:00,110100,2500,2.32%,1498,102167
4,2024-12-23,15:00:00,110100,2500,2.32%,1736,100669
5,2024-12-23,14:55:00,110000,2400,2.23%,3045,98933
6,2024-12-23,14:50:00,110000,2400,2.23%,2471,95888
7,2024-12-23,14:45:00,110000,2400,2.23%,1256,93417
8,2024-12-23,14:40:00,110000,2400,2.23%,1872,92161
9,2024-12-23,14:35:00,110000,2400,2.23%,656,90289
10,2024-12-23,14:30:00,109900,2300,2.14%,852,89633
11,2024-12-23,14:25:00,110000,2400,2.23%,554,88781
12,2024-12-23,14:20:00,110000,2400,2.23%,615,88227
13,2024-12-23,14:15:00,110000,2400,2.23%,1109,87612
14,2024-12-23,14:10:00,110000,2400,2.23%,694,86503
15,2024-12-23,14:05:00,110200,2600,2.42%,3299,85809
16,2024-12-23,14:00:00,110100,2500,2.32%,880,82510
17,2024-12-23,13:55:00,110000,2400,2.23%,907,81630
18,2024-12-23,13:50:00,110000,2400,2.23%,1487,80723
19,2024-12-23,13:45:00,110000,2400,2.23%,1050,79236
20,2024-12-23,13:40:00,110100,2500,2.32%,1222,78186
21,2024-12-23,13:35:00,110000,2400,2.23%,447,76964
22,2024-12-23,13:30:00,110200,2600,2.42%,2045,76517
23,2024-12-23,13:25:00,110000,2400,2.23%,705,74472
24,2024-12-23,13:20:00,110100,2500,2.32%,1481,73767
25,2024-12-23,13:15:00,110200,2600,2.42%,3053,72286
26,2024-12-23,13:10:00,110000,2400,2.23%,2633,69233
27,2024-12-23,13:05:00,109700,2100,1.95%,1052,66600
28,2024-12-23,13:00:00,109700,2100,1.95%,343,65548
29,2024-12-23,12:55:00,109700,2100,1.95%,952,65205
30,2024-12-23,12:50:00,109800,2200,2.04%,1477,64253
31,2024-12-23,12:45:00,109600,2000,1.86%,374,62776
32,2024-12-23,12:40:00,109700,2100,1.95%,439,62402
33,2024-12-23,12:35:00,109800,2200,2.04%,1152,61963
34,2024-12-23,12:30:00,109600,2000,1.86%,310,60811
35,2024-12-23,12:25:00,109700,2100,1.95%,718,60501
36,2024-12-23,12:20:00,109800,2200,2.04%,971,59783
37,2024-12-23,12:15:00,109700,2100,1.95%,870,58812
38,2024-12-23,12:10:00,109700,2100,1.95%,1018,57942
39,2024-12-23,12:05:00,109700,2100,1.95%,699,56924
40,2024-12-23,12:00:00,109800,2200,2.04%,1530,56225
41,2024-12-23,11:55:00,109700,2100,1.95%,894,54695
42,2024-12-23,11:50:00,109800,2200,2.04%,947,53801
43,2024-12-23,11:45:00,109700,2100,1.95%,411,52854
44,2024-12-23,11:40:00,109800,2200,2.04%,602,52443
45,2024-12-23,11:35:00,109900,2300,2.14%,995,51841
46,2024-12-23,11:30:00,109800,2200,2.04%,885,50846
47,2024-12-23,11:25:00,109900,2300,2.14%,814,49961
48,2024-12-23,11:20:00,109900,2300,2.14%,633,49147
49,2024-12-23,11:15:00,110000,2400,2.23%,1977,48514
50,2024-12-23,11:10:00,109900,2300,2.14%,2017,46537
51,2024-12-23,11:05:00,110000,2400,2.23%,1410,44520
52,2024-12-23,11:00:00,110000,2400,2.23%,1156,43110
53,2024-12-23,10:55:00,110000,2400,2.23%,2064,41954
54,2024-12-23,10:50:00,110200,2600,2.42%,2005,39890
55,2024-12-23,10:45:00,110100,2500,2.32%,3588,37885
56,2024-12-23,10:40:00,109900,2300,2.14%,997,34297
57,2024-12-23,10:35:00,109900,2300,2.14%,619,33300
58,2024-12-23,10:30:00,109900,2300,2.14%,2177,32681
59,2024-12-23,10:25:00,109800,2200,2.04%,726,30504
60,2024-12-23,10:20:00,109900,2300,2.14%,620,29778
61,2024-12-23,10:15:00,109800,2200,2.04%,2150,29158
62,2024-12-23,10:10:00,109500,1900,1.77%,1300,27008
63,2024-12-23,10:05:00,109500,1900,1.77%,792,25708
64,2024-12-23,10:00:00,109500,1900,1.77%,2988,24916
65,2024-12-23,09:55:00,109200,1600,1.49%,488,21928
66,2024-12-23,09:50:00,109200,1600,1.49%,1193,21440
67,2024-12-23,09:45:00,108800,1200,1.12%,880,20247
68,2024-12-23,09:40:00,108900,1300,1.21%,1096,19367
69,2024-12-23,09:35:00,109300,1700,1.58%,1535,18271
70,2024-12-23,09:30:00,109300,1700,1.58%,3178,16736
71,2024-12-23,09:25:00,108700,1100,1.02%,1096,13558
72,2024-12-23,09:20:00,108700,1100,1.02%,1272,12462
73,2024-12-23,09:15:00,108800,1200,1.12%,1454,11190
74,2024-12-23,09:10:00,108800,1200,1.12%,1625,9736
75,2024-12-23,09:05:00,109000,1400,1.30%,2701,8111
76,2024-12-23,09:00:00,109300,1700,1.58%,5410,5410
