,date,time,price,change,change(%),amount,volume
0,2023-07-31,15:30:00,196000,800,-0.41%,42450,665594
1,2023-07-31,15:15:00,196200,900,-0.46%,9334,623144
2,2023-07-31,15:10:00,196200,700,-0.36%,2622,613810
3,2023-07-31,15:05:00,196300,700,-0.36%,5477,611188
4,2023-07-31,15:00:00,196400,800,-0.41%,6829,605711
5,2023-07-31,14:55:00,196100,900,-0.46%,3798,598882
6,2023-07-31,14:50:00,196100,1400,-0.71%,15573,595084
7,2023-07-31,14:45:00,195500,1400,-0.71%,2113,579511
8,2023-07-31,14:40:00,195600,1400,-0.71%,5290,577398
9,2023-07-31,14:35:00,195900,1300,-0.66%,8269,572108
10,2023-07-31,14:30:00,195600,1400,-0.71%,4364,563839
11,2023-07-31,14:25:00,195600,1300,-0.66%,4693,559475
12,2023-07-31,14:20:00,195600,1300,-0.66%,2017,554782
13,2023-07-31,14:15:00,195600,1300,-0.66%,1769,552765
14,2023-07-31,14:10:00,195600,1500,-0.76%,7752,550996
15,2023-07-31,14:05:00,195500,1500,-0.76%,4127,543244
16,2023-07-31,14:00:00,195500,1400,-0.71%,2363,539117
17,2023-07-31,13:55:00,195600,1400,-0.71%,4724,536754
18,2023-07-31,13:50:00,195700,1300,-0.66%,5520,532030
19,2023-07-31,13:45:00,195600,1700,-0.86%,5696,526510
20,2023-07-31,13:40:00,195200,1700,-0.86%,7462,520814
21,2023-07-31,13:35:00,195300,1700,-0.86%,8944,513352
22,2023-07-31,13:30:00,195300,1600,-0.81%,4281,504408
23,2023-07-31,13:25:00,195600,1600,-0.81%,18778,500127
24,2023-07-31,13:20:00,195600,1300,-0.66%,2978,481349
25,2023-07-31,13:15:00,195700,1300,-0.66%,14200,478371
26,2023-07-31,13:10:00,195700,1200,-0.61%,2429,464171
27,2023-07-31,13:05:00,195700,1200,-0.61%,3064,461742
28,2023-07-31,13:00:00,195800,1200,-0.61%,7505,458678
29,2023-07-31,12:55:00,195800,1100,-0.56%,2798,451173
30,2023-07-31,12:50:00,195800,1100,-0.56%,3479,448375
31,2023-07-31,12:45:00,195800,1100,-0.56%,1816,444896
32,2023-07-31,12:40:00,195900,1100,-0.56%,2959,443080
33,2023-07-31,12:35:00,195900,1200,-0.61%,10140,440121
34,2023-07-31,12:30:00,195900,1000,-0.51%,7132,429981
35,2023-07-31,12:25:00,196000,1000,-0.51%,4660,422849
36,2023-07-31,12:20:00,196100,900,-0.46%,17247,418189
37,2023-07-31,12:15:00,196200,800,-0.41%,15753,400942
38,2023-07-31,12:10:00,196200,700,-0.36%,2257,385189
39,2023-07-31,12:05:00,196200,700,-0.36%,3336,382932
40,2023-07-31,12:00:00,196300,700,-0.36%,6472,379596
41,2023-07-31,11:55:00,196300,600,-0.30%,2005,373124
42,2023-07-31,11:50:00,196500,600,-0.30%,8244,371119
43,2023-07-31,11:45:00,196500,400,-0.20%,3475,362875
44,2023-07-31,11:40:00,196700,400,-0.20%,5957,359400
45,2023-07-31,11:35:00,196700,200,-0.10%,1856,353443
46,2023-07-31,11:30:00,196900,200,0.10%,3657,351587
47,2023-07-31,11:25:00,196900,100,0.05%,1817,347930
48,2023-07-31,11:20:00,197100,300,0.15%,7117,346113
49,2023-07-31,11:15:00,197000,300,0.15%,11406,338996
50,2023-07-31,11:10:00,197000,500,-0.25%,12626,327590
51,2023-07-31,11:05:00,197100,300,0.15%,6929,314964
52,2023-07-31,11:00:00,197400,600,0.30%,8052,308035
53,2023-07-31,10:55:00,197800,1000,0.51%,5337,299983
54,2023-07-31,10:50:00,198000,1200,0.61%,16983,294646
55,2023-07-31,10:45:00,198200,1400,0.71%,17227,277663
56,2023-07-31,10:40:00,198100,1300,0.66%,25163,260436
57,2023-07-31,10:35:00,197100,300,-0.15%,6430,235273
58,2023-07-31,10:30:00,196700,300,-0.15%,3542,228843
59,2023-07-31,10:25:00,196800,500,-0.25%,6499,225301
60,2023-07-31,10:20:00,196600,700,-0.35%,7502,218802
61,2023-07-31,10:15:00,196600,600,-0.30%,6426,211300
62,2023-07-31,10:10:00,196400,700,-0.36%,11859,204874
63,2023-07-31,10:05:00,196700,600,-0.30%,9956,193015
64,2023-07-31,10:00:00,196900,400,0.20%,9526,183059
65,2023-07-31,09:55:00,196900,100,0.05%,6254,173533
66,2023-07-31,09:50:00,197000,200,-0.10%,6261,167279
67,2023-07-31,09:45:00,197200,400,0.20%,14257,161018
68,2023-07-31,09:40:00,197400,600,0.30%,7111,146761
69,2023-07-31,09:35:00,197400,600,0.30%,8615,139650
70,2023-07-31,09:30:00,197400,600,0.30%,11528,131035
71,2023-07-31,09:25:00,197500,700,0.36%,9606,119507
72,2023-07-31,09:20:00,197600,800,0.41%,7167,109901
73,2023-07-31,09:15:00,198200,1400,0.71%,102734,102734
74,2023-07-31,09:10:00,198200,1400,0.71%,70157,67841
75,2023-07-31,09:05:00,198000,1200,0.61%,31055,37849
76,2023-07-31,09:00:00,198000,1200,0.61%,6794,6794
