,date,time,price,change,change(%),amount,volume
0,2024-04-16,15:30:00,80000,2200,-2.68%,1193165,30975346
1,2024-04-16,15:15:00,80300,2200,-2.67%,347049,29782181
2,2024-04-16,15:10:00,80300,2000,-2.43%,184594,29434961
3,2024-04-16,15:05:00,80300,2100,-2.55%,276586,29250367
4,2024-04-16,15:00:00,80300,2000,-2.43%,134989,28973781
5,2024-04-16,14:55:00,80400,2100,-2.55%,416450,28838792
6,2024-04-16,14:50:00,80300,2400,-2.90%,820482,28422342
7,2024-04-16,14:45:00,79900,2500,-3.03%,260736,27593618
8,2024-04-16,14:40:00,79800,2600,-3.16%,329031,27332625
9,2024-04-16,14:35:00,79900,2600,-3.15%,676058,27003594
10,2024-04-16,14:30:00,79900,2400,-2.92%,135016,26326855
11,2024-04-16,14:25:00,79900,2400,-2.92%,118333,26191839
12,2024-04-16,14:20:00,80000,2400,-2.91%,196865,26073481
13,2024-04-16,14:15:00,80000,2300,-2.79%,127085,25876269
14,2024-04-16,14:10:00,80000,2300,-2.79%,75448,25749184
15,2024-04-16,14:05:00,80000,2400,-2.91%,242906,25673736
16,2024-04-16,14:00:00,80000,2400,-2.91%,150398,25430830
17,2024-04-16,13:55:00,80000,2400,-2.91%,194033,25280432
18,2024-04-16,13:50:00,80000,2400,-2.91%,226887,25086399
19,2024-04-16,13:45:00,79900,2400,-2.92%,102833,24859512
20,2024-04-16,13:40:00,80000,2400,-2.91%,183119,24756679
21,2024-04-16,13:35:00,80000,2300,-2.79%,57701,24573560
22,2024-04-16,13:30:00,80000,2300,-2.79%,206523,24515859
23,2024-04-16,13:25:00,80000,2400,-2.91%,189949,24309336
24,2024-04-16,13:20:00,79900,2400,-2.92%,70755,24119387
25,2024-04-16,13:15:00,80000,2400,-2.91%,110092,24048632
26,2024-04-16,13:10:00,80000,2300,-2.79%,101330,23938540
27,2024-04-16,13:05:00,80000,2300,-2.79%,73229,23837210
28,2024-04-16,13:00:00,80000,2400,-2.91%,197220,23763981
29,2024-04-16,12:55:00,80000,2400,-2.91%,191020,23566761
30,2024-04-16,12:50:00,79900,2400,-2.92%,69507,23375741
31,2024-04-16,12:45:00,79900,2600,-3.15%,223206,23306234
32,2024-04-16,12:40:00,79700,2600,-3.16%,94497,23083028
33,2024-04-16,12:35:00,79800,2600,-3.16%,209029,22988531
34,2024-04-16,12:30:00,79800,2500,-3.04%,62643,22779502
35,2024-04-16,12:25:00,79900,2500,-3.03%,181535,22716859
36,2024-04-16,12:20:00,79900,2500,-3.03%,300947,22535324
37,2024-04-16,12:15:00,79900,2500,-3.03%,231721,22234377
38,2024-04-16,12:10:00,79900,2500,-3.03%,287872,22002656
39,2024-04-16,12:05:00,80000,2400,-2.91%,317999,21714784
40,2024-04-16,12:00:00,80000,2300,-2.79%,63369,21396785
41,2024-04-16,11:55:00,80000,2400,-2.91%,110491,21333416
42,2024-04-16,11:50:00,80000,2600,-3.15%,675797,21222925
43,2024-04-16,11:45:00,79800,2700,-3.27%,337795,20547128
44,2024-04-16,11:40:00,79600,2800,-3.40%,326831,20209333
45,2024-04-16,11:35:00,79600,2800,-3.40%,155819,19882502
46,2024-04-16,11:30:00,79600,2800,-3.40%,428130,19726683
47,2024-04-16,11:25:00,79600,2700,-3.28%,583615,19298553
48,2024-04-16,11:20:00,79700,2700,-3.28%,269959,18714938
49,2024-04-16,11:15:00,79700,2700,-3.28%,254020,18444979
50,2024-04-16,11:10:00,79800,2700,-3.27%,801043,18190959
51,2024-04-16,11:05:00,79800,2500,-3.04%,161068,17389916
52,2024-04-16,11:00:00,79900,2500,-3.03%,323944,17228848
53,2024-04-16,10:55:00,80000,2400,-2.91%,307082,16904904
54,2024-04-16,10:50:00,80000,2400,-2.91%,386028,16597822
55,2024-04-16,10:45:00,80100,2400,-2.91%,778703,16211794
56,2024-04-16,10:40:00,80000,2500,-3.03%,1168590,15433091
57,2024-04-16,10:35:00,80100,2300,-2.79%,406407,14264501
58,2024-04-16,10:30:00,80200,2200,-2.67%,439516,13858094
59,2024-04-16,10:25:00,80100,2200,-2.67%,240022,13418578
60,2024-04-16,10:20:00,80200,2300,-2.79%,1575890,13178556
61,2024-04-16,10:15:00,80300,2100,-2.55%,342970,11602666
62,2024-04-16,10:10:00,80300,2000,-2.43%,131148,11259696
63,2024-04-16,10:05:00,80400,2000,-2.43%,416011,11128548
64,2024-04-16,10:00:00,80400,1900,-2.31%,92641,10712537
65,2024-04-16,09:55:00,80500,2100,-2.54%,736567,10619896
66,2024-04-16,09:50:00,80400,2000,-2.43%,319699,9883329
67,2024-04-16,09:45:00,80600,2000,-2.42%,450995,9563630
68,2024-04-16,09:40:00,80600,1800,-2.18%,421127,9112635
69,2024-04-16,09:35:00,80600,1900,-2.30%,375561,8691508
70,2024-04-16,09:30:00,80800,1900,-2.30%,700519,8315947
71,2024-04-16,09:25:00,80700,2000,-2.42%,657997,7615428
72,2024-04-16,09:20:00,80400,2100,-2.55%,950746,6957431
73,2024-04-16,09:15:00,80600,2000,-2.42%,1095627,6006685
74,2024-04-16,09:10:00,81000,1700,-2.06%,1264620,4911058
75,2024-04-16,09:05:00,81200,1600,-1.93%,1713202,3646438
76,2024-04-16,09:00:00,81300,1200,-1.45%,1933236,1933236
