,date,time,price,change,change(%),amount,volume
0,2023-11-28,15:30:00,207500,1500,0.73%,38780,547383
1,2023-11-28,15:15:00,208500,2500,1.21%,16701,508603
2,2023-11-28,15:10:00,208000,2000,0.97%,6958,491693
3,2023-11-28,15:05:00,208000,2000,0.97%,14931,484735
4,2023-11-28,15:00:00,207500,1500,0.73%,2653,469701
5,2023-11-28,14:55:00,207500,1500,0.73%,5402,467048
6,2023-11-28,14:50:00,207500,1500,0.73%,8172,461646
7,2023-11-28,14:45:00,207000,1000,0.49%,3312,453474
8,2023-11-28,14:40:00,207000,1000,0.49%,2131,450162
9,2023-11-28,14:35:00,207500,1500,0.73%,10114,448031
10,2023-11-28,14:30:00,207500,1500,0.73%,2642,437917
11,2023-11-28,14:25:00,207500,1500,0.73%,8984,435275
12,2023-11-28,14:20:00,207000,1000,0.49%,3652,426291
13,2023-11-28,14:15:00,207000,1000,0.49%,2938,422639
14,2023-11-28,14:10:00,207000,1000,0.49%,3249,419701
15,2023-11-28,14:05:00,207000,1000,0.49%,3821,416452
16,2023-11-28,14:00:00,207000,1000,0.49%,3418,412631
17,2023-11-28,13:55:00,207000,1000,0.49%,2612,409213
18,2023-11-28,13:50:00,207000,1000,0.49%,4290,406601
19,2023-11-28,13:45:00,207000,1000,0.49%,3055,402311
20,2023-11-28,13:40:00,207000,1000,0.49%,2979,399256
21,2023-11-28,13:35:00,207000,1000,0.49%,2695,396277
22,2023-11-28,13:30:00,207000,1000,0.49%,2261,393582
23,2023-11-28,13:25:00,207000,1000,0.49%,1829,391321
24,2023-11-28,13:20:00,207000,1000,0.00%,6832,389492
25,2023-11-28,13:15:00,206500,500,0.00%,1836,382660
26,2023-11-28,13:10:00,206500,500,0.24%,3735,380824
27,2023-11-28,13:05:00,206500,500,0.00%,1818,377089
28,2023-11-28,13:00:00,206500,500,0.00%,2364,375271
29,2023-11-28,12:55:00,206500,500,0.00%,1105,372907
30,2023-11-28,12:50:00,206500,500,0.00%,3572,371802
31,2023-11-28,12:45:00,206500,500,0.00%,1787,368230
32,2023-11-28,12:40:00,206500,500,0.24%,1908,366443
33,2023-11-28,12:35:00,207000,1000,0.49%,2552,364535
34,2023-11-28,12:30:00,207000,1000,0.49%,2278,361983
35,2023-11-28,12:25:00,206500,500,0.24%,3718,359705
36,2023-11-28,12:20:00,207000,1000,0.49%,3718,355987
37,2023-11-28,12:15:00,207000,1000,0.00%,4104,352269
38,2023-11-28,12:10:00,206500,500,0.24%,5108,348165
39,2023-11-28,12:05:00,206500,500,0.00%,2249,343057
40,2023-11-28,12:00:00,206500,500,0.24%,3944,340808
41,2023-11-28,11:55:00,207000,1000,0.49%,4738,336864
42,2023-11-28,11:50:00,207000,1000,0.49%,1627,332126
43,2023-11-28,11:45:00,207000,1000,0.00%,4176,330499
44,2023-11-28,11:40:00,206500,500,0.24%,1980,326323
45,2023-11-28,11:35:00,206500,500,0.24%,3280,324343
46,2023-11-28,11:30:00,207000,1000,0.49%,5893,321063
47,2023-11-28,11:25:00,208000,2000,0.97%,17569,315170
48,2023-11-28,11:20:00,207500,1500,0.73%,5550,297601
49,2023-11-28,11:15:00,207500,1500,0.73%,2054,292051
50,2023-11-28,11:10:00,207500,1500,0.73%,4233,289997
51,2023-11-28,11:05:00,207500,1500,0.73%,2278,285764
52,2023-11-28,11:00:00,207500,1500,0.73%,1895,283486
53,2023-11-28,10:55:00,207500,1500,0.73%,6853,281591
54,2023-11-28,10:50:00,207000,1000,0.49%,7438,274738
55,2023-11-28,10:45:00,206500,500,0.24%,1911,267300
56,2023-11-28,10:40:00,206500,500,0.24%,2034,265389
57,2023-11-28,10:35:00,206500,500,0.00%,1272,263355
58,2023-11-28,10:30:00,206500,500,0.24%,1608,262083
59,2023-11-28,10:25:00,206500,500,0.24%,1974,260475
60,2023-11-28,10:20:00,206500,500,0.24%,2287,258501
61,2023-11-28,10:15:00,206500,500,0.24%,1201,256214
62,2023-11-28,10:10:00,206500,500,0.00%,7641,255013
63,2023-11-28,10:05:00,206000,500,-0.24%,4015,247372
64,2023-11-28,10:00:00,206000,500,-0.24%,1482,243357
65,2023-11-28,09:55:00,206500,1500,-0.72%,13982,241875
66,2023-11-28,09:50:00,205500,1500,-0.72%,17144,227893
67,2023-11-28,09:45:00,206000,1000,0.00%,7695,210749
68,2023-11-28,09:40:00,206000,1000,-0.48%,9653,203054
69,2023-11-28,09:35:00,206000,1000,-0.48%,8183,193401
70,2023-11-28,09:30:00,207000,1000,0.00%,25441,185218
71,2023-11-28,09:25:00,206500,500,0.24%,6405,159777
72,2023-11-28,09:20:00,207000,1000,0.49%,12722,153372
73,2023-11-28,09:15:00,208000,2000,0.97%,18020,140650
74,2023-11-28,09:10:00,209000,3000,1.46%,23771,122630
75,2023-11-28,09:05:00,210000,4000,1.94%,18265,98859
76,2023-11-28,09:00:00,210000,4000,1.94%,80594,80594
