date,time,price,change,change(%),amount,volume
2022-06-24,15:50:00,83000,▲ 400,0.48,1,276735
2022-06-24,15:40:00,83000,▲ 400,0.48,7,276734
2022-06-24,15:30:00,83000,▲ 400,0.48,19857,276727
2022-06-24,15:10:00,83000,▲ 400,0.48,9346,256870
2022-06-24,15:00:00,83100,▲ 500,0.61,7097,247524
2022-06-24,14:50:00,83200,▲ 600,0.73,14488,240427
2022-06-24,14:40:00,83300,▲ 700,0.85,8345,225939
2022-06-24,14:30:00,83200,▲ 600,0.73,13358,217594
2022-06-24,14:20:00,83000,▲ 400,0.48,5680,204236
2022-06-24,14:10:00,82700,▲ 100,0.12,3400,198556
2022-06-24,14:00:00,82800,▲ 200,0.24,10275,195156
2022-06-24,13:50:00,82700,▲ 100,0.12,9554,184881
2022-06-24,13:40:00,82600,0,0.0,2810,175327
2022-06-24,13:30:00,82600,0,0.0,2842,172517
2022-06-24,13:20:00,82600,0,0.0,3431,169675
2022-06-24,13:10:00,82700,▲ 100,0.12,7068,166244
2022-06-24,13:00:00,82500,▼ 100,-0.12,4372,159176
2022-06-24,12:50:00,82600,0,0.0,6031,154804
2022-06-24,12:40:00,82600,0,0.0,2089,148773
2022-06-24,12:30:00,82600,0,0.0,4431,146684
2022-06-24,13:40:00,82600,0,0.0,2810,175327
2022-06-24,13:30:00,82600,0,0.0,2842,172517
2022-06-24,13:20:00,82600,0,0.0,3431,169675
2022-06-24,13:10:00,82700,▲ 100,0.12,7068,166244
2022-06-24,13:00:00,82500,▼ 100,-0.12,4372,159176
2022-06-24,12:50:00,82600,0,0.0,6031,154804
2022-06-24,12:40:00,82600,0,0.0,2089,148773
2022-06-24,12:30:00,82600,0,0.0,4431,146684
2022-06-24,12:20:00,82700,▲ 100,0.12,5582,142253
2022-06-24,12:10:00,82700,▲ 100,0.12,6020,136671
2022-06-24,12:00:00,82700,▲ 100,0.12,3559,130651
2022-06-24,11:50:00,82800,▲ 200,0.24,4397,127092
2022-06-24,11:40:00,82900,▲ 300,0.36,8186,122695
2022-06-24,11:30:00,82700,▲ 100,0.12,5865,114509
2022-06-24,11:20:00,82600,0,0.0,4009,108644
2022-06-24,11:10:00,82700,▲ 100,0.12,9034,104635
2022-06-24,11:00:00,82700,▲ 100,0.12,7342,95601
2022-06-24,10:50:00,82500,▼ 100,-0.12,5818,88259
2022-06-24,10:40:00,82600,0,0.0,7862,82441
2022-06-24,10:30:00,82500,▼ 100,-0.12,11310,74579
2022-06-24,10:20:00,82200,▼ 400,-0.48,6051,63269
2022-06-24,10:10:00,82200,▼ 400,-0.48,4640,57218
2022-06-24,10:00:00,82100,▼ 500,-0.61,9741,52578
2022-06-24,09:50:00,82300,▼ 300,-0.36,3523,42837
2022-06-24,09:40:00,82300,▼ 300,-0.36,7498,39314
2022-06-24,09:30:00,82300,▼ 300,-0.36,6609,31816
2022-06-24,09:20:00,82400,▼ 200,-0.24,4370,25207
2022-06-24,09:10:00,82500,▼ 100,-0.12,9704,20837
2022-06-24,09:00:00,82600,0,0.0,11132,11133
2022-06-24,08:30:00,82600,0,0.0,1,1
