,date,time,price,change,change(%),amount,volume
0,2025-07-25,15:30:00,132500,1000,0.76%,16786,254636
1,2025-07-25,15:15:00,132900,1400,1.06%,2762,237850
2,2025-07-25,15:10:00,132900,1400,1.06%,2184,235088
3,2025-07-25,15:05:00,132800,1300,0.99%,2351,232904
4,2025-07-25,15:00:00,132800,1300,0.99%,3257,230553
5,2025-07-25,14:55:00,132900,1400,1.06%,2676,227296
6,2025-07-25,14:50:00,132900,1400,1.06%,2665,224620
7,2025-07-25,14:45:00,132900,1400,1.06%,2493,221955
8,2025-07-25,14:40:00,133000,1500,1.14%,2239,219462
9,2025-07-25,14:35:00,133100,1600,1.22%,2767,217223
10,2025-07-25,14:30:00,133200,1700,1.29%,2729,214456
11,2025-07-25,14:25:00,133300,1800,1.37%,3592,211727
12,2025-07-25,14:20:00,133600,2100,1.60%,3611,208135
13,2025-07-25,14:15:00,133600,2100,1.60%,2861,204524
14,2025-07-25,14:10:00,133500,2000,1.52%,4655,201663
15,2025-07-25,14:05:00,133500,2000,1.52%,3202,197008
16,2025-07-25,14:00:00,133500,2000,1.52%,3340,193806
17,2025-07-25,13:55:00,133500,2000,1.52%,3363,190466
18,2025-07-25,13:50:00,133500,2000,1.52%,3515,187103
19,2025-07-25,13:45:00,133600,2100,1.60%,2553,183588
20,2025-07-25,13:40:00,133500,2000,1.52%,2681,181035
21,2025-07-25,13:35:00,133400,1900,1.44%,2977,178354
22,2025-07-25,13:30:00,133500,2000,1.52%,2914,175377
23,2025-07-25,13:25:00,133500,2000,1.52%,2563,172463
24,2025-07-25,13:20:00,133500,2000,1.52%,2630,169900
25,2025-07-25,13:15:00,133400,1900,1.44%,1806,167270
26,2025-07-25,13:10:00,133400,1900,1.44%,2598,165464
27,2025-07-25,13:05:00,133400,1900,1.44%,2617,162866
28,2025-07-25,13:00:00,133500,2000,1.52%,2657,160249
29,2025-07-25,12:55:00,133600,2100,1.60%,2317,157592
30,2025-07-25,12:50:00,133600,2100,1.60%,1975,155275
31,2025-07-25,12:45:00,133700,2200,1.67%,2472,153300
32,2025-07-25,12:40:00,133500,2000,1.52%,1810,150828
33,2025-07-25,12:35:00,133500,2000,1.52%,1753,149018
34,2025-07-25,12:30:00,133600,2100,1.60%,3040,147265
35,2025-07-25,12:25:00,133600,2100,1.60%,1786,144225
36,2025-07-25,12:20:00,133600,2100,1.60%,2141,142439
37,2025-07-25,12:15:00,133500,2000,1.52%,2883,140298
38,2025-07-25,12:10:00,133800,2300,1.75%,4741,137415
39,2025-07-25,12:05:00,132900,1400,1.06%,2129,132674
40,2025-07-25,12:00:00,132700,1200,0.91%,1595,130545
41,2025-07-25,11:55:00,132500,1000,0.76%,2156,128950
42,2025-07-25,11:50:00,132500,1000,0.76%,1677,126794
43,2025-07-25,11:45:00,132500,1000,0.76%,2274,125117
44,2025-07-25,11:40:00,132400,900,0.68%,2484,122843
45,2025-07-25,11:35:00,132500,1000,0.76%,1908,120359
46,2025-07-25,11:30:00,132500,1000,0.76%,2573,118451
47,2025-07-25,11:25:00,132400,900,0.68%,2027,115878
48,2025-07-25,11:20:00,132300,800,0.61%,2596,113851
49,2025-07-25,11:15:00,132200,700,0.53%,2112,111255
50,2025-07-25,11:10:00,132200,700,0.53%,2165,109143
51,2025-07-25,11:05:00,132100,600,0.46%,2058,106978
52,2025-07-25,11:00:00,132200,700,0.53%,1896,104920
53,2025-07-25,10:55:00,132300,800,0.61%,3222,103024
54,2025-07-25,10:50:00,132200,700,0.53%,2211,99802
55,2025-07-25,10:45:00,132100,600,0.46%,1991,97591
56,2025-07-25,10:40:00,132300,800,0.61%,2195,95600
57,2025-07-25,10:35:00,132300,800,0.61%,2261,93405
58,2025-07-25,10:30:00,132200,700,0.53%,1970,91144
59,2025-07-25,10:25:00,132100,600,0.46%,3332,89174
60,2025-07-25,10:20:00,131900,400,0.30%,2168,85842
61,2025-07-25,10:15:00,132000,500,0.38%,2450,83674
62,2025-07-25,10:10:00,132000,500,0.38%,1877,81224
63,2025-07-25,10:05:00,132000,500,0.38%,2108,79347
64,2025-07-25,10:00:00,132100,600,0.46%,3985,77239
65,2025-07-25,09:55:00,131900,400,0.30%,2606,73254
66,2025-07-25,09:50:00,131700,500,0.38%,2687,70648
67,2025-07-25,09:45:00,131800,500,0.38%,4338,67961
68,2025-07-25,09:40:00,131900,400,0.30%,1600,63623
69,2025-07-25,09:35:00,132050,550,0.42%,3299,62023
70,2025-07-25,09:30:00,132100,600,0.46%,3108,58724
71,2025-07-25,09:25:00,132100,600,-0.45%,5881,55616
72,2025-07-25,09:20:00,131400,700,-0.53%,10323,49735
73,2025-07-25,09:15:00,131200,800,-0.61%,6775,39412
74,2025-07-25,09:10:00,130900,1000,-0.76%,4076,32637
75,2025-07-25,09:05:00,131400,1400,-1.05%,11466,28561
76,2025-07-25,09:00:00,130800,1800,-1.36%,17095,17095
