,date,time,price,change,change(%),amount,volume
0,2025-06-17,15:30:00,123700,700,0.57%,29913,265480
1,2025-06-17,15:15:00,123800,800,0.65%,4621,235567
2,2025-06-17,15:10:00,123800,800,0.65%,4457,230946
3,2025-06-17,15:05:00,123700,700,0.57%,3776,226489
4,2025-06-17,15:00:00,123600,600,0.49%,2888,222713
5,2025-06-17,14:55:00,123650,650,0.53%,10955,219825
6,2025-06-17,14:50:00,123400,400,0.33%,3832,208870
7,2025-06-17,14:45:00,123400,400,0.33%,2912,205038
8,2025-06-17,14:40:00,123400,400,0.33%,2768,202126
9,2025-06-17,14:35:00,123300,300,0.24%,2827,199358
10,2025-06-17,14:30:00,123400,400,0.33%,3675,196531
11,2025-06-17,14:25:00,123300,300,0.24%,2153,192856
12,2025-06-17,14:20:00,123300,300,0.24%,2189,190703
13,2025-06-17,14:15:00,123300,300,0.24%,2748,188514
14,2025-06-17,14:10:00,123300,300,0.24%,3043,185766
15,2025-06-17,14:05:00,123200,200,0.16%,2043,182723
16,2025-06-17,14:00:00,123400,400,0.33%,4626,180680
17,2025-06-17,13:55:00,123500,500,0.41%,5773,176054
18,2025-06-17,13:50:00,123500,500,0.41%,3810,170281
19,2025-06-17,13:45:00,123400,400,0.33%,2331,166471
20,2025-06-17,13:40:00,123300,300,0.24%,3809,164140
21,2025-06-17,13:35:00,123400,400,0.33%,4409,160331
22,2025-06-17,13:30:00,123400,400,0.33%,4915,155922
23,2025-06-17,13:25:00,123600,600,0.49%,4388,151007
24,2025-06-17,13:20:00,123700,700,0.57%,2837,146619
25,2025-06-17,13:15:00,123700,700,0.57%,2399,143782
26,2025-06-17,13:10:00,123600,600,0.49%,2812,141383
27,2025-06-17,13:05:00,123600,600,0.49%,1907,138571
28,2025-06-17,13:00:00,123500,500,0.41%,1568,136664
29,2025-06-17,12:55:00,123600,600,0.49%,3003,135096
30,2025-06-17,12:50:00,123500,500,0.41%,1176,132093
31,2025-06-17,12:45:00,123500,500,0.41%,1818,130917
32,2025-06-17,12:40:00,123500,500,0.41%,2334,129099
33,2025-06-17,12:35:00,123500,500,0.41%,2737,126765
34,2025-06-17,12:30:00,123400,400,0.33%,1591,124028
35,2025-06-17,12:25:00,123400,400,0.33%,1705,122437
36,2025-06-17,12:20:00,123600,600,0.49%,3449,120732
37,2025-06-17,12:15:00,123600,600,0.49%,1940,117283
38,2025-06-17,12:10:00,123800,800,0.65%,2533,115343
39,2025-06-17,12:05:00,123800,800,0.65%,2506,112810
40,2025-06-17,12:00:00,124000,1000,0.81%,2955,110304
41,2025-06-17,11:55:00,124000,1000,0.81%,1555,107349
42,2025-06-17,11:50:00,124100,1100,0.89%,4200,105794
43,2025-06-17,11:45:00,124100,1100,0.89%,1639,101594
44,2025-06-17,11:40:00,124000,1000,0.81%,1398,99955
45,2025-06-17,11:35:00,124000,1000,0.81%,2850,98557
46,2025-06-17,11:30:00,124000,1000,0.81%,1634,95707
47,2025-06-17,11:25:00,124300,1300,1.06%,2629,94073
48,2025-06-17,11:20:00,124300,1300,1.06%,3624,91444
49,2025-06-17,11:15:00,124100,1100,0.89%,3530,87820
50,2025-06-17,11:10:00,124300,1300,1.06%,5957,84290
51,2025-06-17,11:05:00,124000,1000,0.81%,4524,78333
52,2025-06-17,11:00:00,123400,400,0.33%,1948,73809
53,2025-06-17,10:55:00,123200,200,0.00%,971,71861
54,2025-06-17,10:50:00,123300,300,0.24%,1864,70890
55,2025-06-17,10:45:00,123300,300,0.24%,1249,69026
56,2025-06-17,10:40:00,123500,500,0.41%,1636,67777
57,2025-06-17,10:35:00,123500,500,0.41%,2169,66141
58,2025-06-17,10:30:00,123300,300,0.24%,2276,63972
59,2025-06-17,10:25:00,123300,300,0.24%,1473,61696
60,2025-06-17,10:20:00,123300,400,-0.32%,5223,60223
61,2025-06-17,10:15:00,122700,400,-0.32%,861,55000
62,2025-06-17,10:10:00,122700,500,-0.41%,1636,54139
63,2025-06-17,10:05:00,122900,400,-0.32%,3239,52503
64,2025-06-17,10:00:00,122900,300,-0.24%,3314,49264
65,2025-06-17,09:55:00,122800,400,-0.32%,3208,45950
66,2025-06-17,09:50:00,122900,500,-0.41%,2206,42742
67,2025-06-17,09:45:00,123300,300,0.24%,3297,40536
68,2025-06-17,09:40:00,123400,400,0.33%,2144,37239
69,2025-06-17,09:35:00,123400,400,0.33%,2187,35095
70,2025-06-17,09:30:00,123200,300,-0.24%,2538,32908
71,2025-06-17,09:25:00,123000,600,-0.49%,2210,30370
72,2025-06-17,09:20:00,122900,700,-0.57%,3822,28160
73,2025-06-17,09:15:00,122700,1000,-0.81%,3211,24338
74,2025-06-17,09:10:00,122200,1300,-1.05%,2120,21127
75,2025-06-17,09:05:00,122100,1500,-1.21%,4420,19007
76,2025-06-17,09:00:00,122000,2000,-1.61%,14587,14587
