date,time,price,change,change(%),amount,volume
2022-11-04,15:50:00,96200,"▲ 2,300",2.45,691,716107
2022-11-04,15:40:00,96200,"▲ 2,300",2.45,486,715416
2022-11-04,15:30:00,96200,"▲ 2,300",2.45,66870,714930
2022-11-04,15:10:00,95800,"▲ 1,900",2.02,15839,648060
2022-11-04,15:00:00,95900,"▲ 2,000",2.13,22870,632221
2022-11-04,14:50:00,95900,"▲ 2,000",2.13,15699,609351
2022-11-04,14:40:00,95900,"▲ 2,000",2.13,14560,593652
2022-11-04,14:30:00,95900,"▲ 2,000",2.13,20516,579092
2022-11-04,14:20:00,96100,"▲ 2,200",2.34,12547,558576
2022-11-04,14:10:00,96200,"▲ 2,300",2.45,12688,546029
2022-11-04,14:00:00,96000,"▲ 2,100",2.24,11569,533341
2022-11-04,13:50:00,96000,"▲ 2,100",2.24,9621,521772
2022-11-04,13:40:00,95900,"▲ 2,000",2.13,16751,512151
2022-11-04,13:30:00,95900,"▲ 2,000",2.13,8827,495400
2022-11-04,13:20:00,95900,"▲ 2,000",2.13,12369,486573
2022-11-04,13:10:00,96100,"▲ 2,200",2.34,9798,474204
2022-11-04,13:00:00,95900,"▲ 2,000",2.13,6564,464406
2022-11-04,12:50:00,95900,"▲ 2,000",2.13,5201,457842
2022-11-04,12:40:00,95900,"▲ 2,000",2.13,8666,452641
2022-11-04,12:30:00,96000,"▲ 2,100",2.24,6325,443975
2022-11-04,13:20:00,95900,"▲ 2,000",2.13,12369,486573
2022-11-04,13:10:00,96100,"▲ 2,200",2.34,9798,474204
2022-11-04,13:00:00,95900,"▲ 2,000",2.13,6564,464406
2022-11-04,12:50:00,95900,"▲ 2,000",2.13,5201,457842
2022-11-04,12:40:00,95900,"▲ 2,000",2.13,8666,452641
2022-11-04,12:30:00,96000,"▲ 2,100",2.24,6325,443975
2022-11-04,12:20:00,95900,"▲ 2,000",2.13,9571,437650
2022-11-04,12:10:00,95400,"▲ 1,500",1.6,16275,428079
2022-11-04,12:00:00,96000,"▲ 2,100",2.24,12307,411804
2022-11-04,11:50:00,96200,"▲ 2,300",2.45,11523,399497
2022-11-04,11:40:00,96200,"▲ 2,300",2.45,10838,387974
2022-11-04,11:30:00,96400,"▲ 2,500",2.66,31785,377136
2022-11-04,11:20:00,96400,"▲ 2,500",2.66,17048,345351
2022-11-04,11:10:00,96300,"▲ 2,400",2.56,12936,328303
2022-11-04,11:00:00,96200,"▲ 2,300",2.45,4826,315367
2022-11-04,10:50:00,96300,"▲ 2,400",2.56,12238,310541
2022-11-04,10:40:00,96200,"▲ 2,300",2.45,7976,298303
2022-11-04,10:30:00,96200,"▲ 2,300",2.45,22370,290327
2022-11-04,10:20:00,96400,"▲ 2,500",2.66,56211,267957
2022-11-04,10:10:00,95700,"▲ 1,800",1.92,23364,211746
2022-11-04,10:00:00,95700,"▲ 1,800",1.92,13661,188382
2022-11-04,09:50:00,95700,"▲ 1,800",1.92,17549,174721
2022-11-04,09:40:00,95700,"▲ 1,800",1.92,16825,157172
2022-11-04,09:30:00,95300,"▲ 1,400",1.49,20828,140347
2022-11-04,09:20:00,95400,"▲ 1,500",1.6,18961,119519
2022-11-04,09:10:00,94500,▲ 600,0.64,21100,100558
2022-11-04,09:00:00,94900,"▲ 1,000",1.06,79428,79458
2022-11-04,08:30:00,93900,0,0.0,30,30
