,date,time,price,change,change(%),amount,volume
0,2024-06-25,15:30:00,80800,200,0.25%,1604038,17298707
1,2024-06-25,15:15:00,80600,200,-0.25%,445467,15694669
2,2024-06-25,15:10:00,80700,200,0.25%,532838,15249033
3,2024-06-25,15:05:00,80900,300,0.37%,461011,14716195
4,2024-06-25,15:00:00,81000,400,0.50%,246864,14254943
5,2024-06-25,14:55:00,81000,400,0.50%,381417,14008079
6,2024-06-25,14:50:00,81300,700,0.87%,787975,13626662
7,2024-06-25,14:45:00,81400,800,0.99%,278098,12838687
8,2024-06-25,14:40:00,81400,800,0.99%,110819,12560589
9,2024-06-25,14:35:00,81600,1000,1.24%,261991,12449770
10,2024-06-25,14:30:00,81600,1000,1.24%,83741,12187779
11,2024-06-25,14:25:00,81600,1000,1.24%,65986,12104038
12,2024-06-25,14:20:00,81600,1000,1.24%,39792,12038052
13,2024-06-25,14:15:00,81600,1000,1.24%,48322,11998260
14,2024-06-25,14:10:00,81600,1000,1.24%,135055,11949938
15,2024-06-25,14:05:00,81600,1000,1.24%,359019,11814883
16,2024-06-25,14:00:00,81600,1000,1.24%,86933,11455864
17,2024-06-25,13:55:00,81600,1000,1.24%,53301,11368931
18,2024-06-25,13:50:00,81600,1000,1.24%,28423,11315630
19,2024-06-25,13:45:00,81600,1000,1.24%,235304,11287207
20,2024-06-25,13:40:00,81600,1000,1.24%,259218,11051903
21,2024-06-25,13:35:00,81500,900,1.12%,37892,10792685
22,2024-06-25,13:30:00,81500,900,1.12%,68169,10754793
23,2024-06-25,13:25:00,81500,900,1.12%,40498,10686624
24,2024-06-25,13:20:00,81500,900,1.12%,49344,10646126
25,2024-06-25,13:15:00,81500,900,1.12%,32255,10596782
26,2024-06-25,13:10:00,81500,900,1.12%,31756,10564527
27,2024-06-25,13:05:00,81500,900,1.12%,100239,10532771
28,2024-06-25,13:00:00,81500,900,1.12%,158831,10432532
29,2024-06-25,12:55:00,81600,1000,1.24%,134748,10273701
30,2024-06-25,12:50:00,81600,1000,1.24%,162228,10138953
31,2024-06-25,12:45:00,81700,1100,1.36%,146194,9976725
32,2024-06-25,12:40:00,81700,1100,1.36%,156580,9830531
33,2024-06-25,12:35:00,81700,1100,1.36%,100906,9673951
34,2024-06-25,12:30:00,81700,1100,1.36%,45124,9573045
35,2024-06-25,12:25:00,81700,1100,1.36%,46035,9527921
36,2024-06-25,12:20:00,81700,1100,1.36%,77530,9481886
37,2024-06-25,12:15:00,81800,1200,1.49%,237866,9404356
38,2024-06-25,12:10:00,81700,1100,1.36%,72253,9166490
39,2024-06-25,12:05:00,81700,1100,1.36%,96348,9094237
40,2024-06-25,12:00:00,81700,1100,1.36%,333413,8997889
41,2024-06-25,11:55:00,81600,1000,1.24%,126720,8664476
42,2024-06-25,11:50:00,81600,1000,1.24%,400708,8537756
43,2024-06-25,11:45:00,81500,900,1.12%,139018,8137048
44,2024-06-25,11:40:00,81400,800,0.99%,107978,7998030
45,2024-06-25,11:35:00,81400,800,0.99%,45288,7890052
46,2024-06-25,11:30:00,81500,900,1.12%,175783,7844764
47,2024-06-25,11:25:00,81500,900,1.12%,50130,7668981
48,2024-06-25,11:20:00,81500,900,1.12%,122589,7618851
49,2024-06-25,11:15:00,81400,800,0.99%,40902,7496262
50,2024-06-25,11:10:00,81500,900,1.12%,172304,7455360
51,2024-06-25,11:05:00,81500,900,1.12%,464250,7283056
52,2024-06-25,11:00:00,81300,700,0.87%,175357,6818806
53,2024-06-25,10:55:00,81200,600,0.74%,54492,6643449
54,2024-06-25,10:50:00,81200,600,0.74%,35179,6588957
55,2024-06-25,10:45:00,81300,700,0.87%,279857,6553778
56,2024-06-25,10:40:00,81100,500,0.62%,40323,6273921
57,2024-06-25,10:35:00,81100,500,0.62%,160388,6233598
58,2024-06-25,10:30:00,81200,600,0.74%,109435,6073210
59,2024-06-25,10:25:00,81200,600,0.74%,521387,5963775
60,2024-06-25,10:20:00,81100,500,0.62%,218289,5442388
61,2024-06-25,10:15:00,81100,500,0.62%,668972,5224099
62,2024-06-25,10:10:00,80700,100,0.00%,104093,4555127
63,2024-06-25,10:05:00,80600,100,0.00%,55963,4451034
64,2024-06-25,10:00:00,80600,200,-0.25%,180707,4395071
65,2024-06-25,09:55:00,80600,200,0.00%,172771,4214364
66,2024-06-25,09:50:00,80700,100,0.12%,151148,4041593
67,2024-06-25,09:45:00,80700,100,0.12%,85592,3890445
68,2024-06-25,09:40:00,80700,100,0.12%,65663,3804853
69,2024-06-25,09:35:00,80700,100,0.00%,58350,3739190
70,2024-06-25,09:30:00,80700,100,-0.12%,193984,3680840
71,2024-06-25,09:25:00,80700,100,0.12%,134937,3486856
72,2024-06-25,09:20:00,80800,200,0.25%,132579,3351919
73,2024-06-25,09:15:00,80800,200,-0.25%,443697,3219340
74,2024-06-25,09:10:00,80600,500,0.00%,611516,2775643
75,2024-06-25,09:05:00,80900,300,0.37%,486045,2164127
76,2024-06-25,09:00:00,80800,200,0.00%,1676761,1676761
