,date,time,price,change,change(%),amount,volume
0,2024-08-08,15:30:00,94800,1400,1.50%,119139,455406
1,2024-08-08,15:15:00,93600,200,0.21%,3273,336267
2,2024-08-08,15:10:00,93600,200,0.21%,3790,332994
3,2024-08-08,15:05:00,93600,300,-0.32%,9579,329204
4,2024-08-08,15:00:00,93500,300,0.32%,4393,319625
5,2024-08-08,14:55:00,93800,400,0.43%,3426,315059
6,2024-08-08,14:50:00,93800,400,0.43%,4929,311633
7,2024-08-08,14:45:00,93600,200,0.21%,3520,306704
8,2024-08-08,14:40:00,93500,100,0.11%,6971,303184
9,2024-08-08,14:35:00,93600,200,0.21%,2855,296213
10,2024-08-08,14:30:00,93700,300,0.32%,8758,293358
11,2024-08-08,14:25:00,93800,400,0.43%,3072,284600
12,2024-08-08,14:20:00,93800,400,0.43%,1728,281491
13,2024-08-08,14:15:00,94000,600,0.64%,4406,279763
14,2024-08-08,14:10:00,93900,500,0.54%,2724,275357
15,2024-08-08,14:05:00,94100,700,0.75%,3609,272633
16,2024-08-08,14:00:00,94100,700,0.75%,4608,269024
17,2024-08-08,13:55:00,94000,600,0.64%,4301,264416
18,2024-08-08,13:50:00,93800,400,0.43%,1632,260115
19,2024-08-08,13:45:00,93700,300,0.32%,1166,258483
20,2024-08-08,13:40:00,93700,300,0.32%,3511,257317
21,2024-08-08,13:35:00,93700,300,0.32%,2374,253806
22,2024-08-08,13:30:00,93700,300,0.32%,1520,251432
23,2024-08-08,13:25:00,93700,300,0.32%,1601,249912
24,2024-08-08,13:20:00,93700,300,0.32%,1720,248311
25,2024-08-08,13:15:00,93800,400,0.43%,2957,246591
26,2024-08-08,13:10:00,93800,400,0.43%,2174,243634
27,2024-08-08,13:05:00,93800,400,0.43%,1818,241460
28,2024-08-08,13:00:00,93900,500,0.54%,2207,239642
29,2024-08-08,12:55:00,94100,700,0.75%,2886,237435
30,2024-08-08,12:50:00,94100,700,0.75%,2938,234549
31,2024-08-08,12:45:00,94100,700,0.75%,2935,231611
32,2024-08-08,12:40:00,94000,600,0.64%,1967,228676
33,2024-08-08,12:35:00,94000,600,0.64%,3716,226709
34,2024-08-08,12:30:00,93900,500,0.54%,1893,222993
35,2024-08-08,12:25:00,93900,500,0.54%,2607,221100
36,2024-08-08,12:20:00,93700,300,0.32%,2683,218493
37,2024-08-08,12:15:00,93800,400,0.43%,3680,215810
38,2024-08-08,12:10:00,93800,400,0.43%,1079,212130
39,2024-08-08,12:05:00,93800,400,0.43%,1047,211051
40,2024-08-08,12:00:00,93800,400,0.43%,1557,210004
41,2024-08-08,11:55:00,93800,400,0.43%,1876,208447
42,2024-08-08,11:50:00,93800,400,0.43%,963,206571
43,2024-08-08,11:45:00,93900,500,0.54%,1470,205608
44,2024-08-08,11:40:00,93800,400,0.43%,1292,204138
45,2024-08-08,11:35:00,93700,300,-0.32%,1255,202846
46,2024-08-08,11:30:00,93700,300,0.32%,2745,201591
47,2024-08-08,11:25:00,93800,400,0.43%,1225,198846
48,2024-08-08,11:20:00,93900,500,0.54%,2029,197621
49,2024-08-08,11:15:00,93700,300,0.32%,2979,195592
50,2024-08-08,11:10:00,94000,600,0.64%,2595,192613
51,2024-08-08,11:05:00,93900,500,0.54%,2173,190018
52,2024-08-08,11:00:00,94300,900,0.96%,5144,187845
53,2024-08-08,10:55:00,94400,1000,1.07%,3476,182701
54,2024-08-08,10:50:00,94400,1000,1.07%,3039,179225
55,2024-08-08,10:45:00,94300,900,0.96%,2884,176186
56,2024-08-08,10:40:00,94300,900,0.96%,6160,173302
57,2024-08-08,10:35:00,94300,900,0.96%,3305,167142
58,2024-08-08,10:30:00,94300,900,0.96%,3315,163837
59,2024-08-08,10:25:00,94300,900,0.96%,4389,160522
60,2024-08-08,10:20:00,94300,900,0.96%,2082,156133
61,2024-08-08,10:15:00,94500,1100,1.18%,4483,154051
62,2024-08-08,10:10:00,94500,1100,1.18%,4380,149568
63,2024-08-08,10:05:00,94800,1400,1.50%,6297,145188
64,2024-08-08,10:00:00,94900,1500,1.61%,5326,138891
65,2024-08-08,09:55:00,95000,1600,1.71%,5158,133565
66,2024-08-08,09:50:00,95000,1600,1.71%,14260,128407
67,2024-08-08,09:45:00,94900,1500,1.61%,11921,114147
68,2024-08-08,09:40:00,94800,1400,1.50%,8014,102226
69,2024-08-08,09:35:00,94700,1300,1.39%,5307,94212
70,2024-08-08,09:30:00,94900,1500,1.61%,19863,88905
71,2024-08-08,09:25:00,94500,1100,1.18%,8120,69042
72,2024-08-08,09:20:00,94500,1100,1.18%,5086,60922
73,2024-08-08,09:15:00,94600,1200,1.28%,9895,55836
74,2024-08-08,09:10:00,94400,1000,1.07%,7738,45941
75,2024-08-08,09:05:00,94900,1500,1.61%,12348,38203
76,2024-08-08,09:00:00,95000,1600,-1.66%,25855,25855
