date,time,price,change,change(%),amount,volume
2022-11-16,15:50:00,189500,"▼ 2,500",-1.3,157,1134241
2022-11-16,15:40:00,189500,"▼ 2,500",-1.3,874,1134084
2022-11-16,15:30:00,189500,"▼ 2,500",-1.3,82905,1133210
2022-11-16,15:10:00,189500,"▼ 2,500",-1.3,25729,1050305
2022-11-16,15:00:00,189500,"▼ 2,500",-1.3,21983,1024576
2022-11-16,14:50:00,189500,"▼ 2,500",-1.3,9377,1002593
2022-11-16,14:40:00,189000,"▼ 3,000",-1.56,20362,993216
2022-11-16,14:30:00,188500,"▼ 3,500",-1.82,14963,972854
2022-11-16,14:20:00,189000,"▼ 3,000",-1.56,12552,957891
2022-11-16,14:10:00,188500,"▼ 3,500",-1.82,29308,945339
2022-11-16,14:00:00,187500,"▼ 4,500",-2.34,37396,916031
2022-11-16,13:50:00,187000,"▼ 5,000",-2.6,28637,878635
2022-11-16,13:40:00,188000,"▼ 4,000",-2.08,22872,849998
2022-11-16,13:30:00,188000,"▼ 4,000",-2.08,14419,827126
2022-11-16,13:20:00,188000,"▼ 4,000",-2.08,69805,812707
2022-11-16,13:10:00,188000,"▼ 4,000",-2.08,41581,742902
2022-11-16,13:00:00,189000,"▼ 3,000",-1.56,27636,701321
2022-11-16,12:50:00,189000,"▼ 3,000",-1.56,16491,673685
2022-11-16,12:40:00,189500,"▼ 2,500",-1.3,5259,657194
2022-11-16,12:30:00,189500,"▼ 2,500",-1.3,30591,651935
2022-11-16,13:20:00,188000,"▼ 4,000",-2.08,69805,812707
2022-11-16,13:10:00,188000,"▼ 4,000",-2.08,41581,742902
2022-11-16,13:00:00,189000,"▼ 3,000",-1.56,27636,701321
2022-11-16,12:50:00,189000,"▼ 3,000",-1.56,16491,673685
2022-11-16,12:40:00,189500,"▼ 2,500",-1.3,5259,657194
2022-11-16,12:30:00,189500,"▼ 2,500",-1.3,30591,651935
2022-11-16,12:20:00,189500,"▼ 2,500",-1.3,7736,621344
2022-11-16,12:10:00,189000,"▼ 3,000",-1.56,8955,613608
2022-11-16,12:00:00,189500,"▼ 2,500",-1.3,6270,604653
2022-11-16,11:50:00,189500,"▼ 2,500",-1.3,51551,598383
2022-11-16,11:40:00,190500,"▼ 1,500",-0.78,5173,546832
2022-11-16,11:30:00,190500,"▼ 1,500",-0.78,14800,541659
2022-11-16,11:20:00,191000,"▼ 1,000",-0.52,18557,526859
2022-11-16,11:10:00,191000,"▼ 1,000",-0.52,18792,508302
2022-11-16,11:00:00,190500,"▼ 1,500",-0.78,20871,489510
2022-11-16,10:50:00,189500,"▼ 2,500",-1.3,30888,468639
2022-11-16,10:40:00,189000,"▼ 3,000",-1.56,8135,437751
2022-11-16,10:30:00,189000,"▼ 3,000",-1.56,17903,429616
2022-11-16,10:20:00,189500,"▼ 2,500",-1.3,9777,411713
2022-11-16,10:10:00,189500,"▼ 2,500",-1.3,9365,401936
2022-11-16,10:00:00,189500,"▼ 2,500",-1.3,34447,392571
2022-11-16,09:50:00,189000,"▼ 3,000",-1.56,10083,358124
2022-11-16,09:40:00,189000,"▼ 3,000",-1.56,16075,348041
2022-11-16,09:30:00,189500,"▼ 2,500",-1.3,72703,331966
2022-11-16,09:20:00,190000,"▼ 2,000",-1.04,68891,259263
2022-11-16,09:10:00,191000,"▼ 1,000",-0.52,52687,190372
2022-11-16,09:00:00,191000,"▼ 1,000",-0.52,137668,137685
2022-11-16,08:30:00,192000,0,0.0,17,17
