date,time,price,change,change(%),amount,volume
2022-07-22,15:40:00,250000,▼ 500,-0.2,365,464768
2022-07-22,15:30:00,250000,▼ 500,-0.2,42363,464403
2022-07-22,15:10:00,249500,"▼ 1,000",-0.4,14699,422040
2022-07-22,15:00:00,249500,"▼ 1,000",-0.4,11461,407341
2022-07-22,14:50:00,249000,"▼ 1,500",-0.6,23348,395880
2022-07-22,14:40:00,249500,"▼ 1,000",-0.4,6397,372532
2022-07-22,14:30:00,250000,▼ 500,-0.2,11345,366135
2022-07-22,14:20:00,251000,▲ 500,0.2,6194,354790
2022-07-22,14:10:00,250000,▼ 500,-0.2,4808,348596
2022-07-22,14:00:00,250000,▼ 500,-0.2,7765,343788
2022-07-22,13:50:00,251000,▲ 500,0.2,3470,336023
2022-07-22,13:40:00,251000,▲ 500,0.2,4116,332553
2022-07-22,13:30:00,251500,"▲ 1,000",0.4,5702,328437
2022-07-22,13:20:00,251000,▲ 500,0.2,3095,322735
2022-07-22,13:10:00,250500,0,0.0,4499,319640
2022-07-22,13:00:00,251000,▲ 500,0.2,4282,315141
2022-07-22,12:50:00,250500,0,0.0,1720,310859
2022-07-22,12:40:00,250000,▼ 500,-0.2,7205,309139
2022-07-22,12:30:00,251500,"▲ 1,000",0.4,3411,301934
2022-07-22,12:20:00,250500,0,0.0,3786,298523
2022-07-22,13:10:00,250500,0,0.0,4499,319640
2022-07-22,13:00:00,251000,▲ 500,0.2,4282,315141
2022-07-22,12:50:00,250500,0,0.0,1720,310859
2022-07-22,12:40:00,250000,▼ 500,-0.2,7205,309139
2022-07-22,12:30:00,251500,"▲ 1,000",0.4,3411,301934
2022-07-22,12:20:00,250500,0,0.0,3786,298523
2022-07-22,12:10:00,251500,"▲ 1,000",0.4,4796,294737
2022-07-22,12:00:00,252000,"▲ 1,500",0.6,19198,289941
2022-07-22,11:50:00,252000,"▲ 1,500",0.6,8312,270743
2022-07-22,11:40:00,251000,▲ 500,0.2,2222,262431
2022-07-22,11:30:00,250500,0,0.0,4984,260209
2022-07-22,11:20:00,250500,0,0.0,6380,255225
2022-07-22,11:10:00,251000,▲ 500,0.2,7140,248845
2022-07-22,11:00:00,251000,▲ 500,0.2,13413,241705
2022-07-22,10:50:00,250000,▼ 500,-0.2,9939,228292
2022-07-22,10:40:00,248500,"▼ 2,000",-0.8,14878,218353
2022-07-22,10:30:00,249500,"▼ 1,000",-0.4,11274,203475
2022-07-22,10:20:00,250000,▼ 500,-0.2,4965,192201
2022-07-22,10:10:00,249500,"▼ 1,000",-0.4,4745,187236
2022-07-22,10:00:00,249500,"▼ 1,000",-0.4,13323,182491
2022-07-22,09:50:00,249500,"▼ 1,000",-0.4,9742,169168
2022-07-22,09:40:00,250500,0,0.0,22509,159426
2022-07-22,09:30:00,249500,"▼ 1,000",-0.4,23408,136917
2022-07-22,09:20:00,250000,▼ 500,-0.2,15864,113509
2022-07-22,09:10:00,252000,"▲ 1,500",0.6,18051,97645
2022-07-22,09:00:00,250500,0,0.0,78980,79594
2022-07-22,08:30:00,250500,0,0.0,614,614
