date,time,price,change,change(%),amount,volume
2022-09-13,15:50:00,200500,▲ 500,0.25,141,908296
2022-09-13,15:40:00,200500,▲ 500,0.25,610,908155
2022-09-13,15:30:00,200500,▲ 500,0.25,46550,907545
2022-09-13,15:10:00,200500,▲ 500,0.25,42556,860995
2022-09-13,15:00:00,200500,▲ 500,0.25,9037,818439
2022-09-13,14:50:00,200000,0,0.0,43527,809402
2022-09-13,14:40:00,199500,▼ 500,-0.25,9675,765875
2022-09-13,14:30:00,199500,▼ 500,-0.25,8089,756200
2022-09-13,14:20:00,199500,▼ 500,-0.25,13264,748111
2022-09-13,14:10:00,200000,0,0.0,24276,734847
2022-09-13,14:00:00,199000,"▼ 1,000",-0.5,6571,710571
2022-09-13,13:50:00,199500,▼ 500,-0.25,10387,704000
2022-09-13,13:40:00,199500,▼ 500,-0.25,11800,693613
2022-09-13,13:30:00,199500,▼ 500,-0.25,8089,681813
2022-09-13,13:20:00,199500,▼ 500,-0.25,6406,673724
2022-09-13,13:10:00,199500,▼ 500,-0.25,6816,667318
2022-09-13,13:00:00,199500,▼ 500,-0.25,30445,660502
2022-09-13,12:50:00,199500,▼ 500,-0.25,16060,630057
2022-09-13,12:40:00,199000,"▼ 1,000",-0.5,5599,613997
2022-09-13,12:30:00,199000,"▼ 1,000",-0.5,8395,608398
2022-09-13,13:20:00,199500,▼ 500,-0.25,6406,673724
2022-09-13,13:10:00,199500,▼ 500,-0.25,6816,667318
2022-09-13,13:00:00,199500,▼ 500,-0.25,30445,660502
2022-09-13,12:50:00,199500,▼ 500,-0.25,16060,630057
2022-09-13,12:40:00,199000,"▼ 1,000",-0.5,5599,613997
2022-09-13,12:30:00,199000,"▼ 1,000",-0.5,8395,608398
2022-09-13,12:20:00,199000,"▼ 1,000",-0.5,10153,600003
2022-09-13,12:10:00,199500,▼ 500,-0.25,2537,589850
2022-09-13,12:00:00,200000,0,0.0,17931,587313
2022-09-13,11:50:00,199500,▼ 500,-0.25,24337,569382
2022-09-13,11:40:00,199000,"▼ 1,000",-0.5,6922,545045
2022-09-13,11:30:00,199000,"▼ 1,000",-0.5,7149,538123
2022-09-13,11:20:00,199500,▼ 500,-0.25,7736,530974
2022-09-13,11:10:00,199000,"▼ 1,000",-0.5,21696,523238
2022-09-13,11:00:00,199500,▼ 500,-0.25,6136,501542
2022-09-13,10:50:00,199500,▼ 500,-0.25,9485,495406
2022-09-13,10:40:00,199500,▼ 500,-0.25,16258,485921
2022-09-13,10:30:00,199500,▼ 500,-0.25,29641,469663
2022-09-13,10:20:00,200000,0,0.0,9458,440022
2022-09-13,10:10:00,200000,0,0.0,42318,430564
2022-09-13,10:00:00,199500,▼ 500,-0.25,35890,388246
2022-09-13,09:50:00,199000,"▼ 1,000",-0.5,29265,352356
2022-09-13,09:40:00,199500,▼ 500,-0.25,14439,323091
2022-09-13,09:30:00,199500,▼ 500,-0.25,22506,308652
2022-09-13,09:20:00,199500,▼ 500,-0.25,66629,286146
2022-09-13,09:10:00,199500,▼ 500,-0.25,76251,219517
2022-09-13,09:00:00,199500,▼ 500,-0.25,143260,143266
2022-09-13,08:30:00,200000,0,0.0,6,6
