,date,time,price,change,change(%),amount,volume
0,2025-12-26,15:30:00,117000,5900,5.31%,1416097,33987242
1,2025-12-26,15:15:00,116800,5700,5.13%,400528,32571145
2,2025-12-26,15:10:00,116700,5600,5.04%,408526,32170617
3,2025-12-26,15:05:00,116700,5600,5.04%,325839,31762091
4,2025-12-26,15:00:00,116800,5700,5.13%,364766,31436252
5,2025-12-26,14:55:00,116800,5700,5.13%,348227,31071486
6,2025-12-26,14:50:00,116800,5700,5.13%,339488,30723259
7,2025-12-26,14:45:00,116800,5700,5.13%,346643,30383771
8,2025-12-26,14:40:00,116800,5700,5.13%,351425,30037128
9,2025-12-26,14:35:00,116800,5700,5.13%,646929,29685703
10,2025-12-26,14:30:00,116400,5300,4.77%,212770,29038774
11,2025-12-26,14:25:00,116400,5300,4.77%,417319,28826004
12,2025-12-26,14:20:00,116400,5300,4.77%,268868,28408685
13,2025-12-26,14:15:00,116500,5400,4.86%,206613,28139817
14,2025-12-26,14:10:00,116500,5400,4.86%,196070,27933204
15,2025-12-26,14:05:00,116500,5400,4.86%,139263,27737134
16,2025-12-26,14:00:00,116500,5400,4.86%,209727,27597871
17,2025-12-26,13:55:00,116300,5200,4.68%,136933,27388144
18,2025-12-26,13:50:00,116400,5300,4.77%,212987,27251211
19,2025-12-26,13:45:00,116300,5200,4.68%,107319,27038224
20,2025-12-26,13:40:00,116400,5300,4.77%,210774,26930905
21,2025-12-26,13:35:00,116400,5300,4.77%,155989,26720131
22,2025-12-26,13:30:00,116500,5400,4.86%,160991,26564142
23,2025-12-26,13:25:00,116500,5400,4.86%,191363,26403151
24,2025-12-26,13:20:00,116300,5200,4.68%,200871,26211788
25,2025-12-26,13:15:00,116300,5200,4.68%,198074,26010917
26,2025-12-26,13:10:00,116400,5300,4.77%,196671,25812843
27,2025-12-26,13:05:00,116400,5300,4.77%,328945,25616172
28,2025-12-26,13:00:00,116500,5400,4.86%,203431,25287227
29,2025-12-26,12:55:00,116700,5600,5.04%,206621,25083796
30,2025-12-26,12:50:00,116600,5500,4.95%,212395,24877175
31,2025-12-26,12:45:00,116800,5700,5.13%,328905,24664780
32,2025-12-26,12:40:00,116800,5700,5.13%,135192,24335875
33,2025-12-26,12:35:00,116900,5800,5.22%,173935,24200683
34,2025-12-26,12:30:00,116900,5800,5.22%,265369,24026748
35,2025-12-26,12:25:00,116800,5700,5.13%,138430,23761379
36,2025-12-26,12:20:00,116750,5650,5.09%,456911,23622949
37,2025-12-26,12:15:00,116800,5700,5.13%,353537,23166038
38,2025-12-26,12:10:00,116900,5800,5.22%,244761,22812501
39,2025-12-26,12:05:00,116900,5800,5.22%,377317,22567740
40,2025-12-26,12:00:00,116900,5800,5.22%,117271,22190423
41,2025-12-26,11:55:00,116900,5800,5.22%,123390,22073152
42,2025-12-26,11:50:00,116900,5800,5.22%,275163,21949762
43,2025-12-26,11:45:00,116900,5800,5.22%,296398,21674599
44,2025-12-26,11:40:00,116800,5700,5.13%,180493,21378201
45,2025-12-26,11:35:00,116800,5700,5.13%,215510,21197708
46,2025-12-26,11:30:00,116900,5800,5.22%,341360,20982198
47,2025-12-26,11:25:00,116900,5800,5.22%,619357,20640838
48,2025-12-26,11:20:00,116500,5400,4.86%,200420,20021481
49,2025-12-26,11:15:00,116500,5400,4.86%,308236,19821061
50,2025-12-26,11:10:00,116500,5400,4.86%,368178,19512825
51,2025-12-26,11:05:00,116500,5400,4.86%,363094,19144647
52,2025-12-26,11:00:00,116500,5400,4.86%,632489,18781553
53,2025-12-26,10:55:00,116300,5200,4.68%,539509,18149064
54,2025-12-26,10:50:00,116000,4900,4.41%,402903,17609555
55,2025-12-26,10:45:00,115900,4800,4.32%,521668,17206652
56,2025-12-26,10:40:00,116200,5100,4.59%,653666,16684984
57,2025-12-26,10:35:00,116100,5000,4.50%,689513,16031318
58,2025-12-26,10:30:00,115900,4800,4.32%,869737,15341805
59,2025-12-26,10:25:00,115500,4400,3.96%,295249,14472068
60,2025-12-26,10:20:00,115500,4400,3.96%,850187,14176819
61,2025-12-26,10:15:00,115100,4000,3.60%,585495,13326632
62,2025-12-26,10:10:00,115000,3900,3.51%,291019,12741137
63,2025-12-26,10:05:00,115000,3900,3.51%,228351,12450118
64,2025-12-26,10:00:00,115100,4000,3.60%,242556,12221767
65,2025-12-26,09:55:00,115100,4000,3.60%,602778,11979211
66,2025-12-26,09:50:00,115100,4000,3.60%,854929,11376433
67,2025-12-26,09:45:00,114800,3700,3.33%,579696,10521504
68,2025-12-26,09:40:00,115000,3900,3.51%,674405,9941808
69,2025-12-26,09:35:00,114900,3800,3.42%,363397,9267403
70,2025-12-26,09:30:00,115000,3900,3.51%,636402,8904006
71,2025-12-26,09:25:00,115100,4000,3.60%,1245978,8267604
72,2025-12-26,09:20:00,114600,3500,3.15%,778536,7021626
73,2025-12-26,09:15:00,114500,3400,3.06%,1042546,6243090
74,2025-12-26,09:10:00,114300,3200,2.88%,1614250,5200544
75,2025-12-26,09:05:00,113700,2600,2.34%,1107936,3586294
76,2025-12-26,09:00:00,113800,2700,2.43%,2478358,2478358
