date,time,price,change,change(%),amount,volume
2022-06-28,15:40:00,60600,"▲ 1,600",2.71,10,92862
2022-06-28,15:30:00,60600,"▲ 1,600",2.71,12871,92852
2022-06-28,15:10:00,60300,"▲ 1,300",2.2,2276,79981
2022-06-28,15:00:00,60400,"▲ 1,400",2.37,2699,77705
2022-06-28,14:50:00,60200,"▲ 1,200",2.03,2460,75006
2022-06-28,14:40:00,60100,"▲ 1,100",1.86,2510,72546
2022-06-28,14:30:00,60400,"▲ 1,400",2.37,2386,70036
2022-06-28,14:20:00,60300,"▲ 1,300",2.2,1524,67650
2022-06-28,14:10:00,60400,"▲ 1,400",2.37,1923,66126
2022-06-28,14:00:00,60300,"▲ 1,300",2.2,1645,64203
2022-06-28,13:50:00,60100,"▲ 1,100",1.86,906,62558
2022-06-28,13:40:00,60300,"▲ 1,300",2.2,1971,61652
2022-06-28,13:30:00,60400,"▲ 1,400",2.37,1331,59681
2022-06-28,13:20:00,60300,"▲ 1,300",2.2,530,58350
2022-06-28,13:10:00,60200,"▲ 1,200",2.03,1316,57820
2022-06-28,13:00:00,60300,"▲ 1,300",2.2,868,56504
2022-06-28,12:50:00,60300,"▲ 1,300",2.2,1012,55636
2022-06-28,12:40:00,60300,"▲ 1,300",2.2,2186,54624
2022-06-28,12:30:00,60200,"▲ 1,200",2.03,686,52438
2022-06-28,12:20:00,60200,"▲ 1,200",2.03,1035,51752
2022-06-28,13:10:00,60200,"▲ 1,200",2.03,1316,57820
2022-06-28,13:00:00,60300,"▲ 1,300",2.2,868,56504
2022-06-28,12:50:00,60300,"▲ 1,300",2.2,1012,55636
2022-06-28,12:40:00,60300,"▲ 1,300",2.2,2186,54624
2022-06-28,12:30:00,60200,"▲ 1,200",2.03,686,52438
2022-06-28,12:20:00,60200,"▲ 1,200",2.03,1035,51752
2022-06-28,12:10:00,60200,"▲ 1,200",2.03,425,50717
2022-06-28,12:00:00,60200,"▲ 1,200",2.03,1224,50292
2022-06-28,11:50:00,60100,"▲ 1,100",1.86,3772,49068
2022-06-28,11:40:00,60000,"▲ 1,000",1.69,2522,45296
2022-06-28,11:30:00,60000,"▲ 1,000",1.69,989,42774
2022-06-28,11:20:00,59900,▲ 900,1.53,6842,41785
2022-06-28,11:10:00,60000,"▲ 1,000",1.69,3264,34943
2022-06-28,11:00:00,60200,"▲ 1,200",2.03,2056,31679
2022-06-28,10:50:00,60200,"▲ 1,200",2.03,2079,29623
2022-06-28,10:40:00,60100,"▲ 1,100",1.86,4155,27544
2022-06-28,10:30:00,60000,"▲ 1,000",1.69,1916,23389
2022-06-28,10:20:00,59900,▲ 900,1.53,1364,21473
2022-06-28,10:10:00,60100,"▲ 1,100",1.86,1511,20109
2022-06-28,10:00:00,60200,"▲ 1,200",2.03,3419,18598
2022-06-28,09:50:00,59900,▲ 900,1.53,2994,15179
2022-06-28,09:40:00,59600,▲ 600,1.02,2689,12185
2022-06-28,09:30:00,59400,▲ 400,0.68,1488,9496
2022-06-28,09:20:00,59400,▲ 400,0.68,2523,8008
2022-06-28,09:10:00,59500,▲ 500,0.85,1756,5485
2022-06-28,09:00:00,59400,▲ 400,0.68,3729,3729
