,date,time,price,change,change(%),amount,volume
0,2025-08-18,15:30:00,70000,1600,-2.23%,1782595,13549853
1,2025-08-18,15:15:00,70200,1600,-2.23%,502101,11767258
2,2025-08-18,15:10:00,70200,1500,-2.09%,181704,11265157
3,2025-08-18,15:05:00,70400,1500,-2.09%,459114,11083453
4,2025-08-18,15:00:00,70400,1300,-1.81%,132022,10624339
5,2025-08-18,14:55:00,70400,1300,-1.81%,133022,10492317
6,2025-08-18,14:50:00,70500,1300,-1.81%,205048,10359295
7,2025-08-18,14:45:00,70600,1200,-1.67%,214820,10154247
8,2025-08-18,14:40:00,70600,1100,-1.53%,74904,9939427
9,2025-08-18,14:35:00,70600,1100,-1.53%,104050,9864523
10,2025-08-18,14:30:00,70600,1100,-1.53%,61883,9760473
11,2025-08-18,14:25:00,70600,1200,-1.67%,153845,9698590
12,2025-08-18,14:20:00,70500,1200,-1.67%,53630,9544745
13,2025-08-18,14:15:00,70550,1200,-1.67%,194080,9491115
14,2025-08-18,14:10:00,70600,1100,-1.53%,101634,9297035
15,2025-08-18,14:05:00,70700,1100,-1.53%,66355,9195401
16,2025-08-18,14:00:00,70700,1100,-1.53%,178758,9129046
17,2025-08-18,13:55:00,70600,1200,-1.67%,104680,8950288
18,2025-08-18,13:50:00,70500,1200,-1.67%,62558,8845608
19,2025-08-18,13:45:00,70600,1200,-1.67%,85379,8783050
20,2025-08-18,13:40:00,70600,1200,-1.67%,168016,8697671
21,2025-08-18,13:35:00,70600,1100,-1.53%,55995,8529655
22,2025-08-18,13:30:00,70600,1150,-1.60%,164251,8473660
23,2025-08-18,13:25:00,70500,1150,-1.61%,64052,8309409
24,2025-08-18,13:20:00,70500,1200,-1.67%,81684,8245357
25,2025-08-18,13:15:00,70500,1200,-1.67%,153868,8163673
26,2025-08-18,13:10:00,70500,1200,-1.67%,49157,8009805
27,2025-08-18,13:05:00,70450,1200,-1.67%,43599,7960648
28,2025-08-18,13:00:00,70500,1200,-1.67%,54163,7917049
29,2025-08-18,12:55:00,70500,1200,-1.67%,50227,7862886
30,2025-08-18,12:50:00,70500,1200,-1.67%,47812,7812659
31,2025-08-18,12:45:00,70500,1200,-1.67%,38101,7764847
32,2025-08-18,12:40:00,70600,1200,-1.67%,221002,7726746
33,2025-08-18,12:35:00,70500,1300,-1.81%,162647,7505744
34,2025-08-18,12:30:00,70400,1300,-1.81%,40960,7343097
35,2025-08-18,12:25:00,70400,1300,-1.81%,54641,7302137
36,2025-08-18,12:20:00,70400,1300,-1.81%,55440,7247496
37,2025-08-18,12:15:00,70400,1300,-1.81%,29519,7192056
38,2025-08-18,12:10:00,70400,1400,-1.95%,178249,7162537
39,2025-08-18,12:05:00,70300,1400,-1.95%,47612,6984288
40,2025-08-18,12:00:00,70300,1400,-1.95%,60822,6936676
41,2025-08-18,11:55:00,70300,1400,-1.95%,52734,6875854
42,2025-08-18,11:50:00,70350,1400,-1.95%,191243,6823120
43,2025-08-18,11:45:00,70300,1400,-1.95%,48500,6631877
44,2025-08-18,11:40:00,70300,1400,-1.95%,47764,6583377
45,2025-08-18,11:35:00,70400,1400,-1.95%,109739,6535613
46,2025-08-18,11:30:00,70400,1300,-1.81%,36342,6425874
47,2025-08-18,11:25:00,70500,1300,-1.81%,96731,6389532
48,2025-08-18,11:20:00,70500,1300,-1.81%,156197,6292801
49,2025-08-18,11:15:00,70500,1200,-1.67%,38321,6136604
50,2025-08-18,11:10:00,70500,1300,-1.81%,138578,6098283
51,2025-08-18,11:05:00,70400,1300,-1.81%,41567,5959705
52,2025-08-18,11:00:00,70400,1300,-1.81%,111157,5918138
53,2025-08-18,10:55:00,70400,1300,-1.81%,52893,5806981
54,2025-08-18,10:50:00,70400,1300,-1.81%,51882,5754088
55,2025-08-18,10:45:00,70400,1300,-1.81%,125297,5702206
56,2025-08-18,10:40:00,70400,1300,-1.81%,30794,5576909
57,2025-08-18,10:35:00,70400,1350,-1.88%,169281,5546115
58,2025-08-18,10:30:00,70500,1300,-1.81%,173650,5376834
59,2025-08-18,10:25:00,70500,1200,-1.67%,53185,5203184
60,2025-08-18,10:20:00,70500,1300,-1.81%,162959,5149999
61,2025-08-18,10:15:00,70500,1200,-1.67%,61453,4987040
62,2025-08-18,10:10:00,70600,1200,-1.67%,97812,4925587
63,2025-08-18,10:05:00,70700,1200,-1.67%,185149,4827775
64,2025-08-18,10:00:00,70500,1300,-1.81%,181277,4642626
65,2025-08-18,09:55:00,70400,1300,-1.81%,55933,4461349
66,2025-08-18,09:50:00,70400,1400,-1.95%,192670,4405416
67,2025-08-18,09:45:00,70400,1400,-1.95%,124044,4212746
68,2025-08-18,09:40:00,70400,1400,-1.95%,144882,4088702
69,2025-08-18,09:35:00,70500,1400,-1.95%,297703,3943820
70,2025-08-18,09:30:00,70300,1600,-2.23%,313646,3646117
71,2025-08-18,09:25:00,70200,1600,-2.23%,431655,3332471
72,2025-08-18,09:20:00,70300,1500,-2.09%,410753,2900816
73,2025-08-18,09:15:00,70500,1300,-1.81%,303655,2490063
74,2025-08-18,09:10:00,70700,1400,-1.94%,666707,2186408
75,2025-08-18,09:05:00,71000,1000,-1.39%,279045,1519701
76,2025-08-18,09:00:00,71200,900,-1.25%,1240656,1240656
