,date,time,price,change,change(%),amount,volume
0,2024-08-13,15:30:00,156400,3900,-2.43%,61818,1023872
1,2024-08-13,15:15:00,156600,4000,-2.49%,21719,962054
2,2024-08-13,15:10:00,156500,4000,-2.49%,23003,940335
3,2024-08-13,15:05:00,156600,3900,-2.43%,9692,917332
4,2024-08-13,15:00:00,156600,3900,-2.43%,14837,907640
5,2024-08-13,14:55:00,156700,3800,-2.37%,7270,892803
6,2024-08-13,14:50:00,156700,3800,-2.37%,6903,885533
7,2024-08-13,14:45:00,156700,3800,-2.37%,4242,878630
8,2024-08-13,14:40:00,156800,3800,-2.37%,6941,874388
9,2024-08-13,14:35:00,156800,3800,-2.37%,12949,867447
10,2024-08-13,14:30:00,156600,4000,-2.49%,13235,854498
11,2024-08-13,14:25:00,156400,4000,-2.49%,8678,841263
12,2024-08-13,14:20:00,156400,4000,-2.49%,5717,832585
13,2024-08-13,14:15:00,156500,4000,-2.49%,3902,826868
14,2024-08-13,14:10:00,156400,4000,-2.49%,5339,822966
15,2024-08-13,14:05:00,156400,4100,-2.55%,3692,817627
16,2024-08-13,14:00:00,156400,4100,-2.55%,10185,813935
17,2024-08-13,13:55:00,156400,4100,-2.55%,12409,803750
18,2024-08-13,13:50:00,156500,4000,-2.49%,6493,791341
19,2024-08-13,13:45:00,156700,3900,-2.43%,7810,784848
20,2024-08-13,13:40:00,156600,3900,-2.43%,2943,777038
21,2024-08-13,13:35:00,156500,4000,-2.49%,4858,774095
22,2024-08-13,13:30:00,156400,4100,-2.55%,7021,769237
23,2024-08-13,13:25:00,156400,4000,-2.49%,4245,762175
24,2024-08-13,13:20:00,156400,4000,-2.49%,4805,757929
25,2024-08-13,13:15:00,156600,4000,-2.49%,22561,753124
26,2024-08-13,13:10:00,156800,3800,-2.37%,6855,730563
27,2024-08-13,13:05:00,156800,3800,-2.37%,7852,723708
28,2024-08-13,13:00:00,156600,3800,-2.37%,3969,715856
29,2024-08-13,12:55:00,156700,3800,-2.37%,8487,711887
30,2024-08-13,12:50:00,156700,3700,-2.31%,2660,703400
31,2024-08-13,12:45:00,156700,3800,-2.37%,4549,700740
32,2024-08-13,12:40:00,156600,3800,-2.37%,2369,696191
33,2024-08-13,12:35:00,156700,3800,-2.37%,5639,693822
34,2024-08-13,12:30:00,156800,3700,-2.31%,8294,688183
35,2024-08-13,12:25:00,156800,3700,-2.31%,4633,679889
36,2024-08-13,12:20:00,156800,3700,-2.31%,6780,675256
37,2024-08-13,12:15:00,156700,3800,-2.37%,6403,668476
38,2024-08-13,12:10:00,156700,3800,-2.37%,5204,662073
39,2024-08-13,12:05:00,156700,3800,-2.37%,6681,656869
40,2024-08-13,12:00:00,156700,3800,-2.37%,6192,650188
41,2024-08-13,11:55:00,156700,3900,-2.43%,7434,643996
42,2024-08-13,11:50:00,156600,3900,-2.43%,4279,636562
43,2024-08-13,11:45:00,156600,4000,-2.49%,5338,632283
44,2024-08-13,11:40:00,156600,4000,-2.49%,4876,626945
45,2024-08-13,11:35:00,156500,4100,-2.55%,6383,622069
46,2024-08-13,11:30:00,156500,4200,-2.61%,7391,615686
47,2024-08-13,11:25:00,156700,4200,-2.61%,29665,608295
48,2024-08-13,11:20:00,157000,3700,-2.30%,8331,578630
49,2024-08-13,11:15:00,157000,3600,-2.24%,6392,570299
50,2024-08-13,11:10:00,157000,3600,-2.24%,5908,563907
51,2024-08-13,11:05:00,157100,3600,-2.24%,7291,557999
52,2024-08-13,11:00:00,156900,3700,-2.30%,4373,550708
53,2024-08-13,10:55:00,156900,3700,-2.30%,11767,546335
54,2024-08-13,10:50:00,157100,3600,-2.24%,11471,534568
55,2024-08-13,10:45:00,157300,3300,-2.05%,5537,523097
56,2024-08-13,10:40:00,157300,3300,-2.05%,6641,517560
57,2024-08-13,10:35:00,157400,3200,-1.99%,8306,510919
58,2024-08-13,10:30:00,157300,3500,-2.18%,11109,502613
59,2024-08-13,10:25:00,157500,3200,-1.99%,9160,491504
60,2024-08-13,10:20:00,157200,3400,-2.12%,9213,482344
61,2024-08-13,10:15:00,157000,3900,-2.42%,10602,473131
62,2024-08-13,10:10:00,156600,4200,-2.61%,32428,462529
63,2024-08-13,10:05:00,157100,4000,-2.48%,52578,430101
64,2024-08-13,10:00:00,157400,3300,-2.05%,27308,377523
65,2024-08-13,09:55:00,157700,3200,-1.99%,27420,350215
66,2024-08-13,09:50:00,158500,3100,-1.92%,78527,322795
67,2024-08-13,09:45:00,158700,2000,-1.24%,10309,244268
68,2024-08-13,09:40:00,158600,2100,-1.31%,11058,233959
69,2024-08-13,09:35:00,158700,2000,-1.24%,9743,222901
70,2024-08-13,09:30:00,158400,2100,-1.31%,14101,213158
71,2024-08-13,09:25:00,159200,2100,-1.30%,17060,199057
72,2024-08-13,09:20:00,159200,2100,-1.30%,14443,181997
73,2024-08-13,09:15:00,159400,2300,-1.42%,60296,167554
74,2024-08-13,09:10:00,159900,1200,-0.74%,34449,107258
75,2024-08-13,09:05:00,160000,700,-0.44%,25855,72809
76,2024-08-13,09:00:00,160300,600,-0.37%,46954,46954
