,date,time,price,change,change(%),amount,volume
0,2025-02-10,15:30:00,227500,2000,0.89%,45931,1224150
1,2025-02-10,15:15:00,228000,2500,1.11%,18266,1178219
2,2025-02-10,15:10:00,228000,2500,1.11%,18004,1159953
3,2025-02-10,15:05:00,228000,2500,1.11%,17463,1141949
4,2025-02-10,15:00:00,228000,2500,1.11%,9778,1124486
5,2025-02-10,14:55:00,228000,2500,1.11%,13079,1114708
6,2025-02-10,14:50:00,228000,2500,1.11%,16021,1101629
7,2025-02-10,14:45:00,228000,2500,1.11%,23232,1085608
8,2025-02-10,14:40:00,228000,2500,1.11%,12454,1062376
9,2025-02-10,14:35:00,228000,2500,1.11%,11003,1049922
10,2025-02-10,14:30:00,228000,2500,1.11%,22979,1038919
11,2025-02-10,14:25:00,228500,3000,1.33%,21515,1015940
12,2025-02-10,14:20:00,229000,3500,1.55%,11674,994425
13,2025-02-10,14:15:00,229000,3500,1.55%,5786,982751
14,2025-02-10,14:10:00,229000,3500,1.55%,5296,976965
15,2025-02-10,14:05:00,229000,3500,1.55%,4981,971669
16,2025-02-10,14:00:00,229500,4000,1.77%,18037,966688
17,2025-02-10,13:55:00,229500,4000,1.77%,4351,948651
18,2025-02-10,13:50:00,229500,4000,1.77%,4833,944300
19,2025-02-10,13:45:00,229500,4000,1.77%,3928,939467
20,2025-02-10,13:40:00,229500,4000,1.77%,3611,935539
21,2025-02-10,13:35:00,229500,4000,1.77%,4627,931928
22,2025-02-10,13:30:00,229500,4000,1.77%,3706,927301
23,2025-02-10,13:25:00,229500,4000,1.77%,4181,923595
24,2025-02-10,13:20:00,229500,4000,1.77%,11666,919414
25,2025-02-10,13:15:00,229500,4000,1.77%,27007,907748
26,2025-02-10,13:10:00,229000,3500,1.55%,13012,880741
27,2025-02-10,13:05:00,229500,4000,1.77%,10878,867729
28,2025-02-10,13:00:00,229500,4000,1.77%,3437,856851
29,2025-02-10,12:55:00,229500,4000,1.77%,24977,853414
30,2025-02-10,12:50:00,229500,4000,1.77%,10387,828437
31,2025-02-10,12:45:00,230000,4500,2.00%,12333,818050
32,2025-02-10,12:40:00,230000,4500,2.00%,3925,805717
33,2025-02-10,12:35:00,230000,4500,2.00%,3585,801792
34,2025-02-10,12:30:00,230000,4500,2.00%,4134,798207
35,2025-02-10,12:25:00,230000,4500,2.00%,3865,794073
36,2025-02-10,12:20:00,230000,4500,2.00%,3339,790208
37,2025-02-10,12:15:00,230000,4500,2.00%,8757,786869
38,2025-02-10,12:10:00,230000,4500,2.00%,6749,778112
39,2025-02-10,12:05:00,230000,4500,2.00%,9015,771363
40,2025-02-10,12:00:00,230500,5000,2.22%,21179,762348
41,2025-02-10,11:55:00,230500,5000,2.22%,2823,741169
42,2025-02-10,11:50:00,230500,5000,2.22%,3582,738346
43,2025-02-10,11:45:00,230500,5000,2.22%,5063,734764
44,2025-02-10,11:40:00,230500,5000,2.22%,4080,729701
45,2025-02-10,11:35:00,230500,5000,2.22%,2837,725621
46,2025-02-10,11:30:00,230500,5000,2.22%,4298,722784
47,2025-02-10,11:25:00,230500,5000,2.22%,2733,718486
48,2025-02-10,11:20:00,230500,5000,2.22%,10940,715753
49,2025-02-10,11:15:00,231000,5500,2.44%,13432,704813
50,2025-02-10,11:10:00,230500,5000,2.22%,5503,691381
51,2025-02-10,11:05:00,230500,5000,2.22%,10830,685878
52,2025-02-10,11:00:00,230000,4500,2.00%,9917,675048
53,2025-02-10,10:55:00,230000,4500,2.00%,4403,665131
54,2025-02-10,10:50:00,230000,4500,2.00%,3820,660728
55,2025-02-10,10:45:00,230000,4500,2.00%,17574,656908
56,2025-02-10,10:40:00,230500,5000,2.22%,13461,639334
57,2025-02-10,10:35:00,230500,5000,2.22%,3199,625873
58,2025-02-10,10:30:00,231000,5500,2.44%,7029,622674
59,2025-02-10,10:25:00,231000,5500,2.44%,15366,615645
60,2025-02-10,10:20:00,230500,5000,2.22%,6083,600279
61,2025-02-10,10:15:00,231000,5500,2.44%,13541,594196
62,2025-02-10,10:10:00,231000,5500,2.44%,10828,580655
63,2025-02-10,10:05:00,231000,5500,2.44%,19234,569827
64,2025-02-10,10:00:00,232000,6500,2.88%,50588,550593
65,2025-02-10,09:55:00,231500,6000,2.66%,65412,500005
66,2025-02-10,09:50:00,230000,4500,2.00%,15536,434593
67,2025-02-10,09:45:00,230000,4500,2.00%,21502,419057
68,2025-02-10,09:40:00,229000,3500,1.55%,8072,397555
69,2025-02-10,09:35:00,229000,3500,1.55%,12458,389483
70,2025-02-10,09:30:00,228500,3000,1.33%,20093,377025
71,2025-02-10,09:25:00,229500,4000,1.77%,34608,356932
72,2025-02-10,09:20:00,230000,4500,2.00%,33434,322324
73,2025-02-10,09:15:00,230500,5000,2.22%,56363,288890
74,2025-02-10,09:10:00,230000,4500,2.00%,45008,232527
75,2025-02-10,09:05:00,230000,4500,2.00%,49086,187519
76,2025-02-10,09:00:00,230500,5000,2.22%,138433,138433
