date,time,price,change,change(%),amount,volume
2022-10-07,15:40:00,87100,▲ 100,0.11,512,225709
2022-10-07,15:30:00,87100,▲ 100,0.11,32268,225197
2022-10-07,15:10:00,87000,0,0.0,10855,192929
2022-10-07,15:00:00,86800,▼ 200,-0.23,8043,182074
2022-10-07,14:50:00,87000,0,0.0,5867,174031
2022-10-07,14:40:00,86900,▼ 100,-0.11,6387,168164
2022-10-07,14:30:00,86900,▼ 100,-0.11,5673,161777
2022-10-07,14:20:00,86900,▼ 100,-0.11,6579,156104
2022-10-07,14:10:00,86900,▼ 100,-0.11,2516,149525
2022-10-07,14:00:00,86900,▼ 100,-0.11,6004,147009
2022-10-07,13:50:00,86900,▼ 100,-0.11,3668,141005
2022-10-07,13:40:00,86800,▼ 200,-0.23,3070,137337
2022-10-07,13:30:00,86800,▼ 200,-0.23,6480,134267
2022-10-07,13:20:00,86700,▼ 300,-0.34,2522,127787
2022-10-07,13:10:00,86600,▼ 400,-0.46,4313,125265
2022-10-07,13:00:00,86600,▼ 400,-0.46,3090,120952
2022-10-07,12:50:00,86500,▼ 500,-0.57,5409,117862
2022-10-07,12:40:00,86600,▼ 400,-0.46,1509,112453
2022-10-07,12:30:00,86600,▼ 400,-0.46,7417,110944
2022-10-07,12:20:00,86500,▼ 500,-0.57,3160,103527
2022-10-07,13:10:00,86600,▼ 400,-0.46,4313,125265
2022-10-07,13:00:00,86600,▼ 400,-0.46,3090,120952
2022-10-07,12:50:00,86500,▼ 500,-0.57,5409,117862
2022-10-07,12:40:00,86600,▼ 400,-0.46,1509,112453
2022-10-07,12:30:00,86600,▼ 400,-0.46,7417,110944
2022-10-07,12:20:00,86500,▼ 500,-0.57,3160,103527
2022-10-07,12:10:00,86500,▼ 500,-0.57,2116,100367
2022-10-07,12:00:00,86500,▼ 500,-0.57,3214,98251
2022-10-07,11:50:00,86500,▼ 500,-0.57,3100,95037
2022-10-07,11:40:00,86500,▼ 500,-0.57,3810,91937
2022-10-07,11:30:00,86500,▼ 500,-0.57,2685,88127
2022-10-07,11:20:00,86500,▼ 500,-0.57,2255,85442
2022-10-07,11:10:00,86500,▼ 500,-0.57,13254,83187
2022-10-07,11:00:00,86600,▼ 400,-0.46,1999,69933
2022-10-07,10:50:00,86500,▼ 500,-0.57,2600,67934
2022-10-07,10:40:00,86600,▼ 400,-0.46,2140,65334
2022-10-07,10:30:00,86600,▼ 400,-0.46,3082,63194
2022-10-07,10:20:00,86600,▼ 400,-0.46,1921,60112
2022-10-07,10:10:00,86600,▼ 400,-0.46,3228,58191
2022-10-07,10:00:00,86500,▼ 500,-0.57,2350,54963
2022-10-07,09:50:00,86600,▼ 400,-0.46,3169,52613
2022-10-07,09:40:00,86600,▼ 400,-0.46,4009,49444
2022-10-07,09:30:00,86700,▼ 300,-0.34,8318,45435
2022-10-07,09:20:00,87000,0,0.0,8194,37117
2022-10-07,09:10:00,86900,▼ 100,-0.11,8681,28923
2022-10-07,09:00:00,86800,▼ 200,-0.23,20242,20242
