date,time,price,change,change(%),amount,volume
2022-12-21,15:50:00,156000,"▼ 1,000",-0.64,94,527455
2022-12-21,15:40:00,156000,"▼ 1,000",-0.64,924,527361
2022-12-21,15:30:00,156000,"▼ 1,000",-0.64,55055,526437
2022-12-21,15:10:00,156500,▼ 500,-0.32,20963,471382
2022-12-21,15:00:00,156000,"▼ 1,000",-0.64,11302,450419
2022-12-21,14:50:00,156000,"▼ 1,000",-0.64,20091,439117
2022-12-21,14:40:00,156000,"▼ 1,000",-0.64,7407,419026
2022-12-21,14:30:00,156500,▼ 500,-0.32,7028,411619
2022-12-21,14:20:00,156500,▼ 500,-0.32,16997,404591
2022-12-21,14:10:00,156500,▼ 500,-0.32,7822,387594
2022-12-21,14:00:00,156500,▼ 500,-0.32,6050,379772
2022-12-21,13:50:00,156500,▼ 500,-0.32,7461,373722
2022-12-21,13:40:00,156500,▼ 500,-0.32,21247,366261
2022-12-21,13:30:00,156000,"▼ 1,000",-0.64,7230,345014
2022-12-21,13:20:00,156000,"▼ 1,000",-0.64,23500,337784
2022-12-21,13:10:00,156000,"▼ 1,000",-0.64,5068,314284
2022-12-21,13:00:00,155500,"▼ 1,500",-0.96,8709,309216
2022-12-21,12:50:00,156000,"▼ 1,000",-0.64,9780,300507
2022-12-21,12:40:00,155500,"▼ 1,500",-0.96,7711,290727
2022-12-21,12:30:00,155500,"▼ 1,500",-0.96,7017,283016
2022-12-21,13:20:00,156000,"▼ 1,000",-0.64,23500,337784
2022-12-21,13:10:00,156000,"▼ 1,000",-0.64,5068,314284
2022-12-21,13:00:00,155500,"▼ 1,500",-0.96,8709,309216
2022-12-21,12:50:00,156000,"▼ 1,000",-0.64,9780,300507
2022-12-21,12:40:00,155500,"▼ 1,500",-0.96,7711,290727
2022-12-21,12:30:00,155500,"▼ 1,500",-0.96,7017,283016
2022-12-21,12:20:00,155500,"▼ 1,500",-0.96,5364,275999
2022-12-21,12:10:00,155500,"▼ 1,500",-0.96,15703,270635
2022-12-21,12:00:00,156000,"▼ 1,000",-0.64,6934,254932
2022-12-21,11:50:00,156500,▼ 500,-0.32,6595,247998
2022-12-21,11:40:00,156000,"▼ 1,000",-0.64,12440,241403
2022-12-21,11:30:00,155500,"▼ 1,500",-0.96,10516,228963
2022-12-21,11:20:00,156000,"▼ 1,000",-0.64,8176,218447
2022-12-21,11:10:00,156000,"▼ 1,000",-0.64,12813,210271
2022-12-21,11:00:00,155500,"▼ 1,500",-0.96,23332,197458
2022-12-21,10:50:00,156500,▼ 500,-0.32,30605,174126
2022-12-21,10:40:00,157000,0,0.0,15236,143521
2022-12-21,10:30:00,156500,▼ 500,-0.32,5329,128285
2022-12-21,10:20:00,157000,0,0.0,5802,122956
2022-12-21,10:10:00,157000,0,0.0,3924,117154
2022-12-21,10:00:00,156500,▼ 500,-0.32,6302,113230
2022-12-21,09:50:00,156500,▼ 500,-0.32,12257,106928
2022-12-21,09:40:00,156500,▼ 500,-0.32,6156,94671
2022-12-21,09:30:00,156500,▼ 500,-0.32,10959,88515
2022-12-21,09:20:00,156500,▼ 500,-0.32,21626,77556
2022-12-21,09:10:00,157000,0,0.0,28280,55930
2022-12-21,09:00:00,157000,0,0.0,27623,27650
2022-12-21,08:30:00,157000,0,0.0,27,27
