date,time,price,change,change(%),amount,volume
2022-07-01,15:50:00,237000,"▼ 3,000",-1.25,93,521491
2022-07-01,15:40:00,237000,"▼ 3,000",-1.25,158,521398
2022-07-01,15:30:00,237000,"▼ 3,000",-1.25,31303,521240
2022-07-01,15:10:00,235500,"▼ 4,500",-1.88,10073,489937
2022-07-01,15:00:00,236000,"▼ 4,000",-1.67,9172,479864
2022-07-01,14:50:00,236000,"▼ 4,000",-1.67,13109,470692
2022-07-01,14:40:00,236000,"▼ 4,000",-1.67,9421,457583
2022-07-01,14:30:00,236000,"▼ 4,000",-1.67,7741,448162
2022-07-01,14:20:00,235500,"▼ 4,500",-1.88,19265,440421
2022-07-01,14:10:00,235500,"▼ 4,500",-1.88,10578,421156
2022-07-01,14:00:00,236000,"▼ 4,000",-1.67,13865,410578
2022-07-01,13:50:00,236000,"▼ 4,000",-1.67,3399,396713
2022-07-01,13:40:00,236000,"▼ 4,000",-1.67,10714,393314
2022-07-01,13:30:00,235500,"▼ 4,500",-1.88,15654,382600
2022-07-01,13:20:00,235000,"▼ 5,000",-2.08,2841,366946
2022-07-01,13:10:00,235000,"▼ 5,000",-2.08,9872,364105
2022-07-01,13:00:00,236500,"▼ 3,500",-1.46,10792,354233
2022-07-01,12:50:00,236000,"▼ 4,000",-1.67,6326,343441
2022-07-01,12:40:00,235000,"▼ 5,000",-2.08,3536,337115
2022-07-01,12:30:00,235000,"▼ 5,000",-2.08,20670,333579
2022-07-01,13:40:00,236000,"▼ 4,000",-1.67,10714,393314
2022-07-01,13:30:00,235500,"▼ 4,500",-1.88,15654,382600
2022-07-01,13:20:00,235000,"▼ 5,000",-2.08,2841,366946
2022-07-01,13:10:00,235000,"▼ 5,000",-2.08,9872,364105
2022-07-01,13:00:00,236500,"▼ 3,500",-1.46,10792,354233
2022-07-01,12:50:00,236000,"▼ 4,000",-1.67,6326,343441
2022-07-01,12:40:00,235000,"▼ 5,000",-2.08,3536,337115
2022-07-01,12:30:00,235000,"▼ 5,000",-2.08,20670,333579
2022-07-01,12:20:00,234500,"▼ 5,500",-2.29,2847,312909
2022-07-01,12:10:00,234000,"▼ 6,000",-2.5,3141,310062
2022-07-01,12:00:00,234000,"▼ 6,000",-2.5,2253,306921
2022-07-01,11:50:00,234000,"▼ 6,000",-2.5,5303,304668
2022-07-01,11:40:00,234500,"▼ 5,500",-2.29,16091,299365
2022-07-01,11:30:00,234000,"▼ 6,000",-2.5,7324,283274
2022-07-01,11:20:00,235000,"▼ 5,000",-2.08,5003,275950
2022-07-01,11:10:00,234500,"▼ 5,500",-2.29,14369,270947
2022-07-01,11:00:00,235000,"▼ 5,000",-2.08,4616,256578
2022-07-01,10:50:00,235500,"▼ 4,500",-1.88,10557,251962
2022-07-01,10:40:00,235000,"▼ 5,000",-2.08,11588,241405
2022-07-01,10:30:00,235000,"▼ 5,000",-2.08,26135,229817
2022-07-01,10:20:00,235000,"▼ 5,000",-2.08,21230,203682
2022-07-01,10:10:00,236500,"▼ 3,500",-1.46,18800,182452
2022-07-01,10:00:00,237000,"▼ 3,000",-1.25,7792,163652
2022-07-01,09:50:00,237500,"▼ 2,500",-1.04,18548,155860
2022-07-01,09:40:00,237500,"▼ 2,500",-1.04,13695,137312
2022-07-01,09:30:00,238000,"▼ 2,000",-0.83,13641,123617
2022-07-01,09:20:00,240500,▲ 500,0.21,26097,109976
2022-07-01,09:10:00,241000,"▲ 1,000",0.42,24813,83879
2022-07-01,09:00:00,240000,0,0.0,59036,59066
2022-07-01,08:30:00,240000,0,0.0,30,30
