,date,time,price,change,change(%),amount,volume
0,2023-08-10,15:30:00,85000,1200,1.43%,26729,324370
1,2023-08-10,15:15:00,85100,1300,1.55%,5008,297641
2,2023-08-10,15:10:00,85100,1300,1.55%,5600,292633
3,2023-08-10,15:05:00,85100,1300,1.55%,5222,287033
4,2023-08-10,15:00:00,85100,1300,1.55%,7418,281811
5,2023-08-10,14:55:00,85000,1200,1.43%,2896,274393
6,2023-08-10,14:50:00,85000,1200,1.43%,2268,271497
7,2023-08-10,14:45:00,85000,1200,1.43%,2911,269229
8,2023-08-10,14:40:00,85100,1300,1.55%,4460,266318
9,2023-08-10,14:35:00,85100,1300,1.55%,5710,261858
10,2023-08-10,14:30:00,85000,1200,1.43%,3574,256148
11,2023-08-10,14:25:00,85000,1200,1.43%,4662,252574
12,2023-08-10,14:20:00,85000,1200,1.43%,2674,247912
13,2023-08-10,14:15:00,85000,1200,1.43%,5043,245238
14,2023-08-10,14:10:00,85000,1200,1.43%,5904,240195
15,2023-08-10,14:05:00,85000,1200,1.43%,4339,234291
16,2023-08-10,14:00:00,85000,1200,1.43%,2362,229952
17,2023-08-10,13:55:00,85000,1200,1.43%,5721,227590
18,2023-08-10,13:50:00,85000,1200,1.43%,6531,221869
19,2023-08-10,13:45:00,84800,1000,1.19%,8090,215338
20,2023-08-10,13:40:00,84700,900,1.07%,1566,207248
21,2023-08-10,13:35:00,84700,900,1.07%,1759,205682
22,2023-08-10,13:30:00,84700,900,1.07%,3054,203923
23,2023-08-10,13:25:00,84700,900,1.07%,7022,200869
24,2023-08-10,13:20:00,84700,900,1.07%,2204,193847
25,2023-08-10,13:15:00,84700,900,1.07%,6429,191643
26,2023-08-10,13:10:00,84600,800,0.95%,2664,185214
27,2023-08-10,13:05:00,84900,1100,1.31%,6830,182550
28,2023-08-10,13:00:00,84900,1100,1.31%,1495,175720
29,2023-08-10,12:55:00,84900,1100,1.31%,1134,174225
30,2023-08-10,12:50:00,85000,1200,1.43%,3223,173091
31,2023-08-10,12:45:00,85000,1200,1.43%,9793,169868
32,2023-08-10,12:40:00,84900,1100,1.31%,2294,160075
33,2023-08-10,12:35:00,84900,1100,1.31%,5883,157781
34,2023-08-10,12:30:00,84900,1100,1.31%,1504,151898
35,2023-08-10,12:25:00,84900,1100,1.31%,3034,150394
36,2023-08-10,12:20:00,85000,1200,1.43%,2443,147360
37,2023-08-10,12:15:00,84900,1100,1.31%,3369,144917
38,2023-08-10,12:10:00,84900,1100,1.31%,2302,141548
39,2023-08-10,12:05:00,84900,1100,1.31%,4454,139246
40,2023-08-10,12:00:00,84900,1100,1.31%,828,134792
41,2023-08-10,11:55:00,84900,1100,1.31%,1360,133964
42,2023-08-10,11:50:00,84900,1100,1.31%,2124,132604
43,2023-08-10,11:45:00,84900,1100,1.31%,1088,130480
44,2023-08-10,11:40:00,85100,1300,1.55%,5253,129392
45,2023-08-10,11:35:00,85000,1200,1.43%,1636,124139
46,2023-08-10,11:30:00,85000,1200,1.43%,2956,122503
47,2023-08-10,11:25:00,85000,1200,1.43%,1027,119547
48,2023-08-10,11:20:00,85000,1200,1.43%,3516,118520
49,2023-08-10,11:15:00,85000,1200,1.43%,2045,115004
50,2023-08-10,11:10:00,84900,1100,1.31%,1876,112959
51,2023-08-10,11:05:00,85000,1200,1.43%,5791,111083
52,2023-08-10,11:00:00,85000,1200,1.43%,1918,105292
53,2023-08-10,10:55:00,85000,1200,1.43%,2880,103374
54,2023-08-10,10:50:00,85000,1200,1.43%,4638,100494
55,2023-08-10,10:45:00,84900,1100,1.31%,450,95856
56,2023-08-10,10:40:00,84900,1100,1.31%,3267,95406
57,2023-08-10,10:35:00,84900,1100,1.31%,8555,92139
58,2023-08-10,10:30:00,84900,1100,1.31%,2408,83584
59,2023-08-10,10:25:00,84900,1100,1.31%,4572,81176
60,2023-08-10,10:20:00,84700,900,1.07%,2761,76604
61,2023-08-10,10:15:00,84700,900,1.07%,8581,73843
62,2023-08-10,10:10:00,84600,800,0.95%,5832,65262
63,2023-08-10,10:05:00,84500,700,0.84%,4879,59430
64,2023-08-10,10:00:00,84400,600,0.72%,514,54551
65,2023-08-10,09:55:00,84400,600,0.72%,2154,54037
66,2023-08-10,09:50:00,84400,600,0.72%,1688,51883
67,2023-08-10,09:45:00,84500,700,0.84%,3668,50195
68,2023-08-10,09:40:00,84500,700,0.84%,2953,46527
69,2023-08-10,09:35:00,84500,700,0.84%,3753,43574
70,2023-08-10,09:30:00,84500,700,0.84%,6556,39821
71,2023-08-10,09:25:00,84500,700,0.84%,1855,33265
72,2023-08-10,09:20:00,84500,700,0.84%,5148,31410
73,2023-08-10,09:15:00,84500,700,0.84%,8222,26262
74,2023-08-10,09:10:00,84500,700,0.84%,4954,18040
75,2023-08-10,09:05:00,84600,800,0.95%,8586,13086
76,2023-08-10,09:00:00,84400,600,0.72%,4500,4500
