,date,time,price,change,change(%),amount,volume
0,2024-04-17,15:30:00,233500,8500,-3.51%,53368,1023640
1,2024-04-17,15:15:00,235000,8000,-3.29%,12674,970272
2,2024-04-17,15:10:00,235000,8000,-3.29%,18827,957598
3,2024-04-17,15:05:00,235500,7500,-3.09%,14190,938771
4,2024-04-17,15:00:00,235500,7000,-2.89%,9212,924581
5,2024-04-17,14:55:00,236000,7000,-2.88%,15901,915369
6,2024-04-17,14:50:00,236500,6500,-2.67%,6100,899468
7,2024-04-17,14:45:00,237500,6500,-2.66%,37748,893368
8,2024-04-17,14:40:00,236500,6000,-2.47%,3118,855620
9,2024-04-17,14:35:00,237500,6000,-2.46%,9618,852502
10,2024-04-17,14:30:00,237500,5000,-2.06%,7022,842884
11,2024-04-17,14:25:00,237500,5500,-2.26%,14271,835862
12,2024-04-17,14:20:00,237000,6000,-2.47%,13942,821591
13,2024-04-17,14:15:00,236500,6000,-2.47%,9176,807649
14,2024-04-17,14:10:00,237000,6000,-2.47%,12161,798473
15,2024-04-17,14:05:00,237500,5500,-2.26%,12108,786312
16,2024-04-17,14:00:00,237500,5500,-2.26%,22407,774204
17,2024-04-17,13:55:00,237500,5500,-2.26%,6352,751797
18,2024-04-17,13:50:00,238000,5500,-2.26%,20582,745445
19,2024-04-17,13:45:00,237000,6000,-2.47%,10942,724863
20,2024-04-17,13:40:00,237000,6000,-2.47%,11262,713921
21,2024-04-17,13:35:00,237000,6000,-2.47%,7574,702659
22,2024-04-17,13:30:00,237000,5500,-2.27%,3015,695085
23,2024-04-17,13:25:00,237500,6000,-2.46%,15884,692070
24,2024-04-17,13:20:00,237500,6000,-2.46%,15128,676186
25,2024-04-17,13:15:00,237000,6500,-2.67%,10920,661058
26,2024-04-17,13:10:00,236000,8000,-3.28%,16847,650138
27,2024-04-17,13:05:00,235000,8000,-3.29%,12339,633291
28,2024-04-17,13:00:00,234500,8500,-3.50%,14700,620952
29,2024-04-17,12:55:00,234000,8500,-3.51%,8020,606252
30,2024-04-17,12:50:00,234000,8500,-3.51%,6085,598232
31,2024-04-17,12:45:00,234000,8500,-3.51%,4036,592147
32,2024-04-17,12:40:00,234000,8500,-3.51%,5950,588111
33,2024-04-17,12:35:00,234000,8500,-3.51%,5352,582161
34,2024-04-17,12:30:00,234000,8500,-3.51%,4326,576809
35,2024-04-17,12:25:00,234000,8500,-3.51%,6453,572483
36,2024-04-17,12:20:00,234500,8500,-3.50%,4775,566030
37,2024-04-17,12:15:00,234500,8000,-3.30%,5610,561255
38,2024-04-17,12:10:00,234500,8500,-3.50%,15122,555645
39,2024-04-17,12:05:00,234500,8500,-3.50%,8281,540523
40,2024-04-17,12:00:00,234500,8000,-3.30%,4361,532242
41,2024-04-17,11:55:00,234500,8500,-3.50%,7913,527881
42,2024-04-17,11:50:00,234500,8500,-3.50%,9036,519968
43,2024-04-17,11:45:00,234500,8000,-3.30%,2580,510932
44,2024-04-17,11:40:00,234500,8000,-3.30%,5994,508352
45,2024-04-17,11:35:00,234500,8000,-3.30%,2760,502358
46,2024-04-17,11:30:00,234500,8500,-3.50%,4388,499598
47,2024-04-17,11:25:00,234500,8500,-3.50%,8265,495210
48,2024-04-17,11:20:00,234500,8000,-3.30%,6519,486945
49,2024-04-17,11:15:00,234500,8000,-3.30%,4340,480426
50,2024-04-17,11:10:00,234500,8000,-3.30%,4934,476086
51,2024-04-17,11:05:00,235000,8000,-3.29%,5154,471152
52,2024-04-17,11:00:00,235000,8000,-3.29%,16840,465998
53,2024-04-17,10:55:00,235000,7500,-3.09%,3192,449158
54,2024-04-17,10:50:00,235000,8000,-3.29%,16265,445966
55,2024-04-17,10:45:00,235500,8500,-3.48%,40241,429701
56,2024-04-17,10:40:00,235500,7000,-2.89%,5236,389460
57,2024-04-17,10:35:00,235500,7000,-2.89%,8548,384224
58,2024-04-17,10:30:00,236000,7000,-2.88%,10678,375676
59,2024-04-17,10:25:00,236000,6500,-2.68%,3679,364998
60,2024-04-17,10:20:00,236000,7000,-2.88%,16958,361319
61,2024-04-17,10:15:00,236500,7000,-2.87%,28382,344361
62,2024-04-17,10:10:00,237500,6000,-2.46%,30756,315979
63,2024-04-17,10:05:00,238000,5000,-2.06%,8395,285223
64,2024-04-17,10:00:00,239000,5000,-2.05%,16436,276828
65,2024-04-17,09:55:00,238000,5000,-2.06%,11206,260392
66,2024-04-17,09:50:00,238000,5000,-2.06%,8277,249186
67,2024-04-17,09:45:00,238000,5000,-2.06%,9166,240909
68,2024-04-17,09:40:00,238000,5500,-2.26%,28296,231743
69,2024-04-17,09:35:00,238500,4500,-1.85%,14114,203447
70,2024-04-17,09:30:00,238000,4500,-1.86%,10326,189333
71,2024-04-17,09:25:00,238500,4500,-1.85%,8918,179007
72,2024-04-17,09:20:00,239000,5000,-2.05%,34275,170089
73,2024-04-17,09:15:00,240500,4000,-1.64%,22938,135814
74,2024-04-17,09:10:00,239500,4000,-1.64%,16887,112876
75,2024-04-17,09:05:00,240500,4000,-1.64%,39671,95989
76,2024-04-17,09:00:00,243000,2000,0.00%,56318,56318
