,date,time,price,change,change(%),amount,volume
0,2024-03-27,15:30:00,93900,400,0.43%,10720,149731
1,2024-03-27,15:15:00,94200,700,0.75%,2121,139011
2,2024-03-27,15:10:00,94100,600,0.64%,3693,136807
3,2024-03-27,15:05:00,94200,700,0.75%,5132,133114
4,2024-03-27,15:00:00,94200,700,0.75%,3536,127982
5,2024-03-27,14:55:00,94200,700,0.75%,1453,124446
6,2024-03-27,14:50:00,94200,700,0.75%,1276,122993
7,2024-03-27,14:45:00,94200,700,0.75%,717,121713
8,2024-03-27,14:40:00,94200,700,0.75%,1204,120959
9,2024-03-27,14:35:00,94200,700,0.75%,446,119755
10,2024-03-27,14:30:00,94200,700,0.75%,3630,119309
11,2024-03-27,14:25:00,94100,600,0.64%,922,115679
12,2024-03-27,14:20:00,94100,600,0.64%,764,114757
13,2024-03-27,14:15:00,94200,700,0.75%,5191,113993
14,2024-03-27,14:10:00,94200,700,0.75%,461,108802
15,2024-03-27,14:05:00,94200,700,0.75%,2522,108341
16,2024-03-27,14:00:00,94100,600,0.64%,12343,105817
17,2024-03-27,13:55:00,94000,500,0.53%,2189,93474
18,2024-03-27,13:50:00,94000,500,0.53%,608,91285
19,2024-03-27,13:45:00,94000,500,0.53%,792,90677
20,2024-03-27,13:40:00,94000,500,0.53%,3030,89885
21,2024-03-27,13:35:00,93900,400,0.43%,795,86855
22,2024-03-27,13:30:00,93900,400,0.43%,609,86060
23,2024-03-27,13:25:00,93900,400,0.43%,479,85451
24,2024-03-27,13:20:00,94000,500,0.53%,1059,84972
25,2024-03-27,13:15:00,94000,500,0.53%,2369,83913
26,2024-03-27,13:10:00,93900,400,0.43%,1040,81544
27,2024-03-27,13:05:00,93800,300,0.32%,707,80504
28,2024-03-27,13:00:00,93800,300,0.32%,753,79797
29,2024-03-27,12:55:00,93900,400,0.43%,946,79044
30,2024-03-27,12:50:00,93900,400,0.43%,4880,78098
31,2024-03-27,12:45:00,93800,300,0.32%,340,73218
32,2024-03-27,12:40:00,93800,300,0.32%,510,72878
33,2024-03-27,12:35:00,93800,300,0.32%,448,72368
34,2024-03-27,12:30:00,93800,300,0.32%,423,71920
35,2024-03-27,12:25:00,93900,400,0.43%,1240,71497
36,2024-03-27,12:20:00,93800,300,0.32%,417,70257
37,2024-03-27,12:15:00,93800,300,0.32%,479,69840
38,2024-03-27,12:10:00,94000,500,0.53%,1654,69361
39,2024-03-27,12:05:00,94000,500,0.53%,633,67707
40,2024-03-27,12:00:00,93900,400,0.43%,1704,67074
41,2024-03-27,11:55:00,93900,400,0.43%,765,65370
42,2024-03-27,11:50:00,93900,400,0.43%,575,64605
43,2024-03-27,11:45:00,93900,400,0.43%,1003,64030
44,2024-03-27,11:40:00,93800,300,0.32%,789,63027
45,2024-03-27,11:35:00,93800,300,0.32%,531,62238
46,2024-03-27,11:30:00,93800,300,0.32%,862,61707
47,2024-03-27,11:25:00,93800,300,0.32%,674,60845
48,2024-03-27,11:20:00,93800,300,0.32%,719,60171
49,2024-03-27,11:15:00,93800,300,0.32%,1113,59452
50,2024-03-27,11:10:00,93800,300,0.32%,944,58339
51,2024-03-27,11:05:00,93900,400,0.43%,767,57395
52,2024-03-27,11:00:00,94000,500,0.53%,4064,56628
53,2024-03-27,10:55:00,94000,500,0.53%,1085,52564
54,2024-03-27,10:50:00,93900,400,0.43%,2491,51479
55,2024-03-27,10:45:00,94000,500,0.53%,3558,48988
56,2024-03-27,10:40:00,94000,500,0.53%,748,45430
57,2024-03-27,10:35:00,94000,500,0.53%,553,44682
58,2024-03-27,10:30:00,94100,600,0.64%,1786,44129
59,2024-03-27,10:25:00,94100,600,0.64%,701,42343
60,2024-03-27,10:20:00,94100,600,0.64%,1273,41642
61,2024-03-27,10:15:00,94200,700,0.75%,3064,40369
62,2024-03-27,10:10:00,94200,700,0.75%,4626,37305
63,2024-03-27,10:05:00,94100,600,0.64%,2425,32679
64,2024-03-27,10:00:00,94000,500,0.53%,1937,30254
65,2024-03-27,09:55:00,94000,500,0.53%,523,28317
66,2024-03-27,09:50:00,94000,500,0.53%,917,27794
67,2024-03-27,09:45:00,94000,500,0.53%,2343,26877
68,2024-03-27,09:40:00,94000,500,0.53%,834,24534
69,2024-03-27,09:35:00,94000,500,0.53%,1907,23700
70,2024-03-27,09:30:00,94100,600,0.64%,4993,21793
71,2024-03-27,09:25:00,93800,300,0.32%,1096,16800
72,2024-03-27,09:20:00,93900,400,0.43%,1649,15704
73,2024-03-27,09:15:00,93900,400,0.43%,2300,14055
74,2024-03-27,09:10:00,93500,300,0.00%,1636,11755
75,2024-03-27,09:05:00,93500,400,0.00%,1830,10119
76,2024-03-27,09:00:00,93500,1100,-1.16%,8289,8289
