,date,time,price,change,change(%),amount,volume
0,2025-07-01,15:30:00,127200,500,-0.39%,51993,398373
1,2025-07-01,15:15:00,127100,1000,-0.78%,9350,346380
2,2025-07-01,15:10:00,127200,700,-0.55%,7177,337030
3,2025-07-01,15:05:00,127200,800,-0.62%,5354,329853
4,2025-07-01,15:00:00,127200,900,-0.70%,6723,324499
5,2025-07-01,14:55:00,127200,900,-0.70%,4009,317776
6,2025-07-01,14:50:00,127300,700,-0.55%,8272,313767
7,2025-07-01,14:45:00,127300,700,-0.55%,7359,305495
8,2025-07-01,14:40:00,127200,900,-0.70%,6774,298136
9,2025-07-01,14:35:00,127300,900,-0.70%,6029,291362
10,2025-07-01,14:30:00,127200,800,-0.62%,3646,285333
11,2025-07-01,14:25:00,127300,800,-0.62%,6209,281687
12,2025-07-01,14:20:00,127300,900,-0.70%,5223,275478
13,2025-07-01,14:15:00,127200,800,-0.62%,2541,270255
14,2025-07-01,14:10:00,127300,700,-0.55%,4637,267714
15,2025-07-01,14:05:00,127300,900,-0.70%,6065,263077
16,2025-07-01,14:00:00,127300,800,-0.62%,5916,257012
17,2025-07-01,13:55:00,127100,800,-0.63%,2797,251096
18,2025-07-01,13:50:00,127100,800,-0.63%,2533,248299
19,2025-07-01,13:45:00,127100,1100,-0.86%,3464,245766
20,2025-07-01,13:40:00,127000,1100,-0.86%,6496,242302
21,2025-07-01,13:35:00,126800,1000,-0.78%,2258,235806
22,2025-07-01,13:30:00,127000,1000,-0.78%,2791,233548
23,2025-07-01,13:25:00,127300,900,-0.70%,3922,230757
24,2025-07-01,13:20:00,127000,900,-0.70%,6241,226835
25,2025-07-01,13:15:00,127000,900,-0.70%,2768,220594
26,2025-07-01,13:10:00,127000,800,-0.63%,1630,217826
27,2025-07-01,13:05:00,127000,800,-0.63%,3289,216196
28,2025-07-01,13:00:00,127200,800,-0.62%,4453,212907
29,2025-07-01,12:55:00,127500,600,-0.47%,4852,208454
30,2025-07-01,12:50:00,127300,800,-0.62%,2780,203602
31,2025-07-01,12:45:00,127100,900,-0.70%,3005,200822
32,2025-07-01,12:40:00,127000,900,-0.70%,2671,197817
33,2025-07-01,12:35:00,127100,900,-0.70%,4001,195146
34,2025-07-01,12:30:00,127100,800,-0.63%,2981,191145
35,2025-07-01,12:25:00,127200,1000,-0.78%,2980,188164
36,2025-07-01,12:20:00,127000,1100,-0.86%,3216,185184
37,2025-07-01,12:15:00,127300,1200,-0.93%,17210,181968
38,2025-07-01,12:10:00,127300,700,-0.55%,2438,164758
39,2025-07-01,12:05:00,127500,600,-0.47%,3005,162320
40,2025-07-01,12:00:00,127600,500,-0.39%,3104,159315
41,2025-07-01,11:55:00,127400,700,-0.55%,2325,156211
42,2025-07-01,11:50:00,127500,600,-0.47%,3852,153886
43,2025-07-01,11:45:00,127500,600,-0.47%,2984,150034
44,2025-07-01,11:40:00,127500,300,-0.23%,1922,147050
45,2025-07-01,11:35:00,127600,300,-0.23%,3884,145128
46,2025-07-01,11:30:00,127700,300,0.00%,2531,141244
47,2025-07-01,11:25:00,127700,300,0.00%,3420,138713
48,2025-07-01,11:20:00,127600,300,-0.23%,3451,135293
49,2025-07-01,11:15:00,127700,600,0.00%,2906,131842
50,2025-07-01,11:10:00,127700,600,0.00%,4931,128936
51,2025-07-01,11:05:00,127800,200,0.16%,4849,124005
52,2025-07-01,11:00:00,128000,300,0.23%,2840,119156
53,2025-07-01,10:55:00,127700,200,0.00%,3596,116316
54,2025-07-01,10:50:00,128100,400,0.31%,4752,112720
55,2025-07-01,10:45:00,128200,500,0.39%,2702,107968
56,2025-07-01,10:40:00,128100,400,0.31%,2055,105266
57,2025-07-01,10:35:00,128300,600,0.47%,5068,103211
58,2025-07-01,10:30:00,128300,600,0.47%,3913,98143
59,2025-07-01,10:25:00,128200,500,0.39%,1902,94230
60,2025-07-01,10:20:00,128400,700,0.55%,2360,92328
61,2025-07-01,10:15:00,128400,700,0.55%,5017,89968
62,2025-07-01,10:10:00,128300,600,0.47%,2555,84951
63,2025-07-01,10:05:00,128000,300,0.23%,6070,82396
64,2025-07-01,10:00:00,128100,400,0.31%,2888,76326
65,2025-07-01,09:55:00,128100,400,0.31%,3401,73438
66,2025-07-01,09:50:00,128300,600,0.47%,1859,70037
67,2025-07-01,09:45:00,128300,600,0.47%,5916,68178
68,2025-07-01,09:40:00,128000,300,0.23%,2469,62262
69,2025-07-01,09:35:00,128100,400,0.31%,2518,59793
70,2025-07-01,09:30:00,128100,400,0.31%,4852,57275
71,2025-07-01,09:25:00,127900,300,0.24%,5876,52423
72,2025-07-01,09:20:00,128500,800,0.63%,4941,46547
73,2025-07-01,09:15:00,128800,1100,0.86%,7023,41606
74,2025-07-01,09:10:00,128600,900,0.70%,8108,34583
75,2025-07-01,09:05:00,128500,800,0.63%,10657,26475
76,2025-07-01,09:00:00,128100,700,-0.54%,15818,15818
