date,time,price,change,change(%),amount,volume
2022-10-31,15:50:00,169500,"▲ 9,500",5.94,107,1580174
2022-10-31,15:40:00,169500,"▲ 9,500",5.94,2984,1580067
2022-10-31,15:30:00,169500,"▲ 9,500",5.94,126218,1577083
2022-10-31,15:10:00,169000,"▲ 9,000",5.63,24797,1450865
2022-10-31,15:00:00,168500,"▲ 8,500",5.31,36468,1426068
2022-10-31,14:50:00,167500,"▲ 7,500",4.69,45109,1389600
2022-10-31,14:40:00,169000,"▲ 9,000",5.63,12040,1344491
2022-10-31,14:30:00,169000,"▲ 9,000",5.63,32946,1332451
2022-10-31,14:20:00,168500,"▲ 8,500",5.31,7844,1299505
2022-10-31,14:10:00,169000,"▲ 9,000",5.63,18583,1291661
2022-10-31,14:00:00,169500,"▲ 9,500",5.94,69420,1273078
2022-10-31,13:50:00,169500,"▲ 9,500",5.94,22377,1203658
2022-10-31,13:40:00,169500,"▲ 9,500",5.94,26691,1181281
2022-10-31,13:30:00,169000,"▲ 9,000",5.63,38130,1154590
2022-10-31,13:20:00,169000,"▲ 9,000",5.63,32578,1116460
2022-10-31,13:10:00,168500,"▲ 8,500",5.31,9499,1083882
2022-10-31,13:00:00,169000,"▲ 9,000",5.63,18281,1074383
2022-10-31,12:50:00,169000,"▲ 9,000",5.63,16667,1056102
2022-10-31,12:40:00,169500,"▲ 9,500",5.94,39310,1039435
2022-10-31,12:30:00,168000,"▲ 8,000",5.0,26669,1000125
2022-10-31,13:20:00,169000,"▲ 9,000",5.63,32578,1116460
2022-10-31,13:10:00,168500,"▲ 8,500",5.31,9499,1083882
2022-10-31,13:00:00,169000,"▲ 9,000",5.63,18281,1074383
2022-10-31,12:50:00,169000,"▲ 9,000",5.63,16667,1056102
2022-10-31,12:40:00,169500,"▲ 9,500",5.94,39310,1039435
2022-10-31,12:30:00,168000,"▲ 8,000",5.0,26669,1000125
2022-10-31,12:20:00,168500,"▲ 8,500",5.31,11552,973456
2022-10-31,12:10:00,168500,"▲ 8,500",5.31,7917,961904
2022-10-31,12:00:00,169000,"▲ 9,000",5.63,25871,953987
2022-10-31,11:50:00,168500,"▲ 8,500",5.31,17250,928116
2022-10-31,11:40:00,168500,"▲ 8,500",5.31,18299,910866
2022-10-31,11:30:00,168000,"▲ 8,000",5.0,56556,892567
2022-10-31,11:20:00,168000,"▲ 8,000",5.0,28222,836011
2022-10-31,11:10:00,169000,"▲ 9,000",5.63,71965,807789
2022-10-31,11:00:00,169500,"▲ 9,500",5.94,266308,735824
2022-10-31,10:50:00,166500,"▲ 6,500",4.06,46655,469516
2022-10-31,10:40:00,165500,"▲ 5,500",3.44,80371,422861
2022-10-31,10:30:00,165000,"▲ 5,000",3.13,67088,342490
2022-10-31,10:20:00,163500,"▲ 3,500",2.19,16910,275402
2022-10-31,10:10:00,162500,"▲ 2,500",1.56,12347,258492
2022-10-31,10:00:00,163500,"▲ 3,500",2.19,19185,246145
2022-10-31,09:50:00,163500,"▲ 3,500",2.19,17452,226960
2022-10-31,09:40:00,163000,"▲ 3,000",1.88,26279,209508
2022-10-31,09:30:00,163000,"▲ 3,000",1.88,13671,183229
2022-10-31,09:20:00,162500,"▲ 2,500",1.56,29423,169558
2022-10-31,09:10:00,162500,"▲ 2,500",1.56,43217,140135
2022-10-31,09:00:00,162500,"▲ 2,500",1.56,96854,96918
2022-10-31,08:30:00,160000,0,0.0,64,64
