date,time,price,change,change(%),amount,volume
2022-12-21,15:50:00,58000,▼ 600,-1.02,4056,9233203
2022-12-21,15:40:00,58000,▼ 600,-1.02,13725,9229147
2022-12-21,15:30:00,58000,▼ 600,-1.02,925822,9215422
2022-12-21,15:10:00,58000,▼ 600,-1.02,593597,8289600
2022-12-21,15:00:00,58000,▼ 600,-1.02,157531,7696003
2022-12-21,14:50:00,58100,▼ 500,-0.85,173528,7538472
2022-12-21,14:40:00,58000,▼ 600,-1.02,90662,7364944
2022-12-21,14:30:00,58000,▼ 600,-1.02,369541,7274282
2022-12-21,14:20:00,58000,▼ 600,-1.02,364745,6904741
2022-12-21,14:10:00,58100,▼ 500,-0.85,103281,6539996
2022-12-21,14:00:00,58200,▼ 400,-0.68,89276,6436715
2022-12-21,13:50:00,58100,▼ 500,-0.85,63525,6347439
2022-12-21,13:40:00,58100,▼ 500,-0.85,314293,6283914
2022-12-21,13:30:00,58200,▼ 400,-0.68,71871,5969621
2022-12-21,13:20:00,58200,▼ 400,-0.68,62170,5897750
2022-12-21,13:10:00,58200,▼ 400,-0.68,217274,5835580
2022-12-21,13:00:00,58200,▼ 400,-0.68,58211,5618306
2022-12-21,12:50:00,58200,▼ 400,-0.68,25859,5560095
2022-12-21,12:40:00,58300,▼ 300,-0.51,402509,5534236
2022-12-21,12:30:00,58300,▼ 300,-0.51,368512,5131727
2022-12-21,13:20:00,58200,▼ 400,-0.68,62170,5897750
2022-12-21,13:10:00,58200,▼ 400,-0.68,217274,5835580
2022-12-21,13:00:00,58200,▼ 400,-0.68,58211,5618306
2022-12-21,12:50:00,58200,▼ 400,-0.68,25859,5560095
2022-12-21,12:40:00,58300,▼ 300,-0.51,402509,5534236
2022-12-21,12:30:00,58300,▼ 300,-0.51,368512,5131727
2022-12-21,12:20:00,58300,▼ 300,-0.51,74041,4763215
2022-12-21,12:10:00,58300,▼ 300,-0.51,49787,4689174
2022-12-21,12:00:00,58400,▼ 200,-0.34,51841,4639387
2022-12-21,11:50:00,58400,▼ 200,-0.34,27475,4587546
2022-12-21,11:40:00,58400,▼ 200,-0.34,41956,4560071
2022-12-21,11:30:00,58300,▼ 300,-0.51,35929,4518115
2022-12-21,11:20:00,58400,▼ 200,-0.34,25170,4482186
2022-12-21,11:10:00,58400,▼ 200,-0.34,461873,4457016
2022-12-21,11:00:00,58300,▼ 300,-0.51,51992,3995143
2022-12-21,10:50:00,58300,▼ 300,-0.51,346055,3943151
2022-12-21,10:40:00,58300,▼ 300,-0.51,70696,3597096
2022-12-21,10:30:00,58200,▼ 400,-0.68,303047,3526400
2022-12-21,10:20:00,58500,▼ 100,-0.17,282792,3223353
2022-12-21,10:10:00,58400,▼ 200,-0.34,237648,2940561
2022-12-21,10:00:00,58500,▼ 100,-0.17,225732,2702913
2022-12-21,09:50:00,58500,▼ 100,-0.17,326506,2477181
2022-12-21,09:40:00,58400,▼ 200,-0.34,211819,2150675
2022-12-21,09:30:00,58300,▼ 300,-0.51,464133,1938856
2022-12-21,09:20:00,58500,▼ 100,-0.17,158327,1474723
2022-12-21,09:10:00,58700,▲ 100,0.17,413011,1316396
2022-12-21,09:00:00,58900,▲ 300,0.51,903163,903385
2022-12-21,08:30:00,58600,0,0.0,222,222
