,date,time,price,change,change(%),amount,volume
0,2025-02-27,15:30:00,200500,4500,-2.20%,52031,886577
1,2025-02-27,15:15:00,200500,5300,-2.58%,13278,834546
2,2025-02-27,15:10:00,199800,5300,-2.58%,10147,821268
3,2025-02-27,15:05:00,199800,5300,-2.58%,5428,811121
4,2025-02-27,15:00:00,199800,5400,-2.63%,9456,805693
5,2025-02-27,14:55:00,199700,5500,-2.68%,7175,796237
6,2025-02-27,14:50:00,199700,5500,-2.68%,21997,789062
7,2025-02-27,14:45:00,199700,5400,-2.63%,3277,767065
8,2025-02-27,14:40:00,199700,5500,-2.68%,6416,763788
9,2025-02-27,14:35:00,199700,5500,-2.68%,13062,757372
10,2025-02-27,14:30:00,199700,5400,-2.63%,6557,744310
11,2025-02-27,14:25:00,199800,5500,-2.68%,21903,737753
12,2025-02-27,14:20:00,199800,5400,-2.63%,10380,715850
13,2025-02-27,14:15:00,199900,5400,-2.63%,35750,705470
14,2025-02-27,14:10:00,199900,5200,-2.54%,3252,669720
15,2025-02-27,14:05:00,200000,5200,-2.53%,11394,666468
16,2025-02-27,14:00:00,200000,5100,-2.49%,2872,655074
17,2025-02-27,13:55:00,200000,5100,-2.49%,2935,652202
18,2025-02-27,13:50:00,200000,5100,-2.49%,3073,649267
19,2025-02-27,13:45:00,200000,5100,-2.49%,2259,646194
20,2025-02-27,13:40:00,200000,5200,-2.53%,7560,643935
21,2025-02-27,13:35:00,199900,5200,-2.54%,3597,636375
22,2025-02-27,13:30:00,199900,5300,-2.58%,7168,632778
23,2025-02-27,13:25:00,200000,5300,-2.58%,26930,625610
24,2025-02-27,13:20:00,200000,5100,-2.49%,3099,598680
25,2025-02-27,13:15:00,200000,5100,-2.49%,6553,595581
26,2025-02-27,13:10:00,200000,5200,-2.53%,2221,589028
27,2025-02-27,13:05:00,200000,5200,-2.53%,8922,586807
28,2025-02-27,13:00:00,199900,5200,-2.54%,9638,577885
29,2025-02-27,12:55:00,200500,5200,-2.53%,62780,568247
30,2025-02-27,12:50:00,200500,5000,-2.43%,2127,505467
31,2025-02-27,12:45:00,200500,5000,-2.43%,2463,503340
32,2025-02-27,12:40:00,200500,5000,-2.43%,2298,500877
33,2025-02-27,12:35:00,200500,5000,-2.43%,1986,498579
34,2025-02-27,12:30:00,200500,5000,-2.43%,1619,496593
35,2025-02-27,12:25:00,200500,5000,-2.43%,3202,494974
36,2025-02-27,12:20:00,200500,5000,-2.43%,2107,491772
37,2025-02-27,12:15:00,200500,5000,-2.43%,2224,489665
38,2025-02-27,12:10:00,200500,5000,-2.43%,1411,487441
39,2025-02-27,12:05:00,200500,5000,-2.43%,1771,486030
40,2025-02-27,12:00:00,200500,5000,-2.43%,1640,484259
41,2025-02-27,11:55:00,200500,5000,-2.43%,1447,482619
42,2025-02-27,11:50:00,201000,5000,-2.43%,12729,481172
43,2025-02-27,11:45:00,201000,4500,-2.19%,894,468443
44,2025-02-27,11:40:00,201000,4500,-2.19%,1545,467549
45,2025-02-27,11:35:00,201000,5000,-2.43%,32244,466004
46,2025-02-27,11:30:00,200500,5000,-2.43%,3489,433760
47,2025-02-27,11:25:00,200500,5000,-2.43%,2091,430271
48,2025-02-27,11:20:00,200500,5000,-2.43%,2227,428180
49,2025-02-27,11:15:00,200500,5000,-2.43%,3447,425953
50,2025-02-27,11:10:00,200500,5000,-2.43%,1407,422506
51,2025-02-27,11:05:00,200500,5000,-2.43%,3030,421099
52,2025-02-27,11:00:00,200500,5000,-2.43%,1639,418069
53,2025-02-27,10:55:00,200500,5000,-2.43%,4101,416430
54,2025-02-27,10:50:00,200500,5000,-2.43%,32870,412329
55,2025-02-27,10:45:00,200500,5000,-2.43%,4910,379459
56,2025-02-27,10:40:00,200500,5000,-2.43%,2964,374549
57,2025-02-27,10:35:00,201000,5000,-2.43%,19557,371585
58,2025-02-27,10:30:00,201000,4500,-2.19%,3408,352028
59,2025-02-27,10:25:00,201000,4500,-2.19%,2136,348620
60,2025-02-27,10:20:00,201000,4500,-2.19%,2094,346484
61,2025-02-27,10:15:00,201000,4500,-2.19%,3948,344390
62,2025-02-27,10:10:00,201000,4500,-2.19%,8565,340442
63,2025-02-27,10:05:00,201000,5000,-2.43%,27842,331877
64,2025-02-27,10:00:00,201000,4500,-2.19%,4093,304035
65,2025-02-27,09:55:00,201000,4500,-2.19%,3451,299942
66,2025-02-27,09:50:00,201000,4500,-2.19%,3314,296491
67,2025-02-27,09:45:00,201000,4500,-2.19%,4035,293177
68,2025-02-27,09:40:00,201000,4500,-2.19%,4073,289142
69,2025-02-27,09:35:00,201000,4500,-2.19%,3091,285069
70,2025-02-27,09:30:00,201000,5000,-2.43%,8550,281978
71,2025-02-27,09:25:00,201000,5000,-2.43%,34666,273428
72,2025-02-27,09:20:00,200500,5000,-2.43%,7376,238762
73,2025-02-27,09:15:00,200500,5000,-2.43%,11940,231386
74,2025-02-27,09:10:00,200500,5200,-2.53%,17689,219446
75,2025-02-27,09:05:00,200500,5400,-2.62%,40047,201757
76,2025-02-27,09:00:00,201000,5700,-2.76%,161710,161710
