,date,time,price,change,change(%),amount,volume
0,2024-08-19,15:30:00,101100,2000,2.02%,49286,428948
1,2024-08-19,15:15:00,101100,2000,2.02%,8970,379662
2,2024-08-19,15:10:00,101000,1900,1.92%,5011,370692
3,2024-08-19,15:05:00,101000,1900,1.92%,3453,365681
4,2024-08-19,15:00:00,101000,1900,1.92%,2786,362228
5,2024-08-19,14:55:00,101000,1900,1.92%,3292,359442
6,2024-08-19,14:50:00,101100,2000,2.02%,2632,356150
7,2024-08-19,14:45:00,101100,2000,2.02%,6964,353518
8,2024-08-19,14:40:00,101000,1900,1.92%,3859,346554
9,2024-08-19,14:35:00,101100,2000,2.02%,4826,342695
10,2024-08-19,14:30:00,101000,1900,1.92%,4634,337869
11,2024-08-19,14:25:00,101000,1900,1.92%,4923,333235
12,2024-08-19,14:20:00,101000,1900,1.92%,3855,328312
13,2024-08-19,14:15:00,101000,1900,1.92%,4442,324457
14,2024-08-19,14:10:00,101000,1900,1.92%,3302,320015
15,2024-08-19,14:05:00,101100,2000,2.02%,4977,316713
16,2024-08-19,14:00:00,101100,2000,2.02%,2549,311736
17,2024-08-19,13:55:00,101100,2000,2.02%,5450,309187
18,2024-08-19,13:50:00,101000,1900,1.92%,4210,303737
19,2024-08-19,13:45:00,101000,1900,1.92%,2765,299527
20,2024-08-19,13:40:00,101200,2100,2.12%,4312,296762
21,2024-08-19,13:35:00,101300,2200,2.22%,3055,292450
22,2024-08-19,13:30:00,101300,2200,2.22%,5150,289395
23,2024-08-19,13:25:00,101300,2200,2.22%,2918,284245
24,2024-08-19,13:20:00,101300,2200,2.22%,5435,281327
25,2024-08-19,13:15:00,101300,2200,2.22%,3673,275892
26,2024-08-19,13:10:00,101300,2200,2.22%,4773,272219
27,2024-08-19,13:05:00,101200,2100,2.12%,3100,267446
28,2024-08-19,13:00:00,101100,2000,2.02%,3819,264346
29,2024-08-19,12:55:00,101200,2100,2.12%,3257,260527
30,2024-08-19,12:50:00,101200,2100,2.12%,3094,257270
31,2024-08-19,12:45:00,101200,2100,2.12%,4238,254176
32,2024-08-19,12:40:00,101200,2100,2.12%,2593,249938
33,2024-08-19,12:35:00,101300,2200,2.22%,4730,247345
34,2024-08-19,12:30:00,101300,2200,2.22%,2529,242615
35,2024-08-19,12:25:00,101300,2200,2.22%,3834,240086
36,2024-08-19,12:20:00,101400,2300,2.32%,3416,236252
37,2024-08-19,12:15:00,101300,2200,2.22%,2353,232836
38,2024-08-19,12:10:00,101400,2300,2.32%,3262,230483
39,2024-08-19,12:05:00,101500,2400,2.42%,5126,227221
40,2024-08-19,12:00:00,101400,2300,2.32%,3260,222095
41,2024-08-19,11:55:00,101400,2300,2.32%,2816,218835
42,2024-08-19,11:50:00,101400,2300,2.32%,3532,216019
43,2024-08-19,11:45:00,101500,2400,2.42%,5565,212487
44,2024-08-19,11:40:00,101400,2300,2.32%,3680,206922
45,2024-08-19,11:35:00,101300,2200,2.22%,3074,203242
46,2024-08-19,11:30:00,101400,2300,2.32%,3221,200168
47,2024-08-19,11:25:00,101400,2300,2.32%,4236,196947
48,2024-08-19,11:20:00,101300,2200,2.22%,2670,192711
49,2024-08-19,11:15:00,101300,2200,2.22%,3245,190041
50,2024-08-19,11:10:00,101200,2100,2.12%,5037,186796
51,2024-08-19,11:05:00,101100,2000,2.02%,4096,181759
52,2024-08-19,11:00:00,101100,2000,2.02%,3622,177663
53,2024-08-19,10:55:00,101000,1900,1.92%,4326,174041
54,2024-08-19,10:50:00,100900,1800,1.82%,4398,169715
55,2024-08-19,10:45:00,100900,1800,1.82%,8453,165317
56,2024-08-19,10:40:00,100700,1600,1.61%,6052,156864
57,2024-08-19,10:35:00,100700,1600,1.61%,5103,150812
58,2024-08-19,10:30:00,100800,1700,1.72%,4981,145709
59,2024-08-19,10:25:00,100800,1700,1.72%,3047,140728
60,2024-08-19,10:20:00,100900,1800,1.82%,4721,137681
61,2024-08-19,10:15:00,100900,1800,1.82%,3579,132960
62,2024-08-19,10:10:00,100900,1800,1.82%,2704,129381
63,2024-08-19,10:05:00,101000,1900,1.92%,6559,126677
64,2024-08-19,10:00:00,101000,1900,1.92%,4843,120118
65,2024-08-19,09:55:00,101200,2100,2.12%,11779,115275
66,2024-08-19,09:50:00,101000,1900,1.92%,4911,103496
67,2024-08-19,09:45:00,101000,1900,1.92%,9613,98585
68,2024-08-19,09:40:00,100800,1700,1.72%,4846,88972
69,2024-08-19,09:35:00,101000,1900,1.92%,12029,84126
70,2024-08-19,09:30:00,100800,1700,1.72%,8023,72097
71,2024-08-19,09:25:00,100800,1700,1.72%,11084,64074
72,2024-08-19,09:20:00,100700,1600,1.61%,3706,52990
73,2024-08-19,09:15:00,100800,1700,1.72%,9453,49284
74,2024-08-19,09:10:00,100700,1600,1.61%,11692,39831
75,2024-08-19,09:05:00,100600,1500,1.51%,11422,28139
76,2024-08-19,09:00:00,100400,1300,-1.28%,16717,16717
