,date,time,price,change,change(%),amount,volume
0,2023-08-07,15:30:00,234500,11000,4.92%,65075,3007198
1,2023-08-07,15:15:00,236000,12500,5.59%,23321,2942123
2,2023-08-07,15:10:00,236500,13000,5.82%,27664,2918802
3,2023-08-07,15:05:00,236500,13000,5.82%,37905,2891138
4,2023-08-07,15:00:00,236500,13000,5.82%,11753,2853233
5,2023-08-07,14:55:00,236500,13000,5.82%,21560,2841480
6,2023-08-07,14:50:00,237000,13500,6.04%,48650,2819920
7,2023-08-07,14:45:00,236000,12500,5.59%,17409,2771270
8,2023-08-07,14:40:00,236000,12500,5.59%,23825,2753861
9,2023-08-07,14:35:00,236000,12500,5.59%,16956,2730036
10,2023-08-07,14:30:00,236000,12500,5.59%,13872,2713080
11,2023-08-07,14:25:00,236000,12500,5.59%,19844,2699208
12,2023-08-07,14:20:00,236500,13000,5.82%,38932,2679364
13,2023-08-07,14:15:00,236500,13000,5.82%,17614,2640432
14,2023-08-07,14:10:00,236000,12500,5.59%,20746,2622818
15,2023-08-07,14:05:00,236000,12500,5.59%,17562,2602072
16,2023-08-07,14:00:00,236000,12500,5.59%,16592,2584510
17,2023-08-07,13:55:00,236500,13000,5.82%,12107,2567918
18,2023-08-07,13:50:00,236500,13000,5.82%,16439,2555811
19,2023-08-07,13:45:00,237000,13500,6.04%,23691,2539372
20,2023-08-07,13:40:00,237500,14000,6.26%,18698,2515681
21,2023-08-07,13:35:00,237500,14000,6.26%,11551,2496983
22,2023-08-07,13:30:00,238000,14500,6.49%,21222,2485432
23,2023-08-07,13:25:00,237500,14000,6.26%,20123,2464210
24,2023-08-07,13:20:00,237500,14000,6.26%,15504,2444087
25,2023-08-07,13:15:00,238000,14500,6.49%,24832,2428583
26,2023-08-07,13:10:00,238000,14500,6.49%,24429,2403751
27,2023-08-07,13:05:00,238500,15000,6.71%,20377,2379322
28,2023-08-07,13:00:00,238500,15000,6.71%,14826,2358945
29,2023-08-07,12:55:00,238000,14500,6.49%,6635,2344119
30,2023-08-07,12:50:00,238500,15000,6.71%,31195,2337484
31,2023-08-07,12:45:00,238000,14500,6.49%,18757,2306289
32,2023-08-07,12:40:00,238000,14500,6.49%,5263,2287532
33,2023-08-07,12:35:00,238500,15000,6.71%,23970,2282269
34,2023-08-07,12:30:00,239000,15500,6.94%,20542,2258299
35,2023-08-07,12:25:00,238500,15000,6.71%,29736,2237757
36,2023-08-07,12:20:00,238000,14500,6.49%,10016,2208021
37,2023-08-07,12:15:00,238000,14500,6.49%,15565,2198005
38,2023-08-07,12:10:00,237500,14000,6.26%,16166,2182440
39,2023-08-07,12:05:00,237500,14000,6.26%,13674,2166274
40,2023-08-07,12:00:00,238000,14500,6.49%,22721,2152600
41,2023-08-07,11:55:00,237000,13500,6.04%,9961,2129879
42,2023-08-07,11:50:00,236500,13000,5.82%,17998,2119918
43,2023-08-07,11:45:00,236500,13000,5.82%,10112,2101920
44,2023-08-07,11:40:00,236500,13000,5.82%,14615,2091808
45,2023-08-07,11:35:00,237500,14000,6.26%,26227,2077193
46,2023-08-07,11:30:00,237500,14000,6.26%,23929,2050966
47,2023-08-07,11:25:00,236500,13000,5.82%,4702,2027037
48,2023-08-07,11:20:00,236500,13000,5.82%,22186,2022335
49,2023-08-07,11:15:00,236500,13000,5.82%,30384,2000149
50,2023-08-07,11:10:00,236000,12500,5.59%,51816,1969765
51,2023-08-07,11:05:00,237000,13500,6.04%,16103,1917949
52,2023-08-07,11:00:00,238000,14500,6.49%,21570,1901846
53,2023-08-07,10:55:00,239000,15500,6.94%,19017,1880276
54,2023-08-07,10:50:00,238500,15000,6.71%,23266,1861259
55,2023-08-07,10:45:00,238500,15000,6.71%,25398,1837993
56,2023-08-07,10:40:00,238500,15000,6.71%,26613,1812595
57,2023-08-07,10:35:00,238000,14500,6.49%,45738,1785982
58,2023-08-07,10:30:00,239500,16000,7.16%,29781,1740244
59,2023-08-07,10:25:00,240500,17000,7.61%,35610,1710463
60,2023-08-07,10:20:00,240500,17000,7.61%,53652,1674853
61,2023-08-07,10:15:00,240000,16500,7.38%,33802,1621201
62,2023-08-07,10:10:00,239500,16000,7.16%,35171,1587399
63,2023-08-07,10:05:00,239500,16000,7.16%,46525,1552228
64,2023-08-07,10:00:00,241500,18000,8.05%,127406,1505703
65,2023-08-07,09:55:00,241000,17500,7.83%,133096,1378297
66,2023-08-07,09:50:00,240000,16500,7.38%,178649,1245201
67,2023-08-07,09:45:00,237000,13500,6.04%,27412,1066552
68,2023-08-07,09:40:00,237000,13500,6.04%,59679,1039140
69,2023-08-07,09:35:00,237000,13500,6.04%,86060,979461
70,2023-08-07,09:30:00,236000,12500,5.59%,52152,893401
71,2023-08-07,09:25:00,236500,13000,5.82%,87384,841249
72,2023-08-07,09:20:00,237000,13500,6.04%,91885,753865
73,2023-08-07,09:15:00,237000,13500,6.04%,149210,661980
74,2023-08-07,09:10:00,236000,12500,5.59%,193486,512770
75,2023-08-07,09:05:00,231500,8000,3.58%,108529,319284
76,2023-08-07,09:00:00,230000,6500,2.91%,210755,210755
